变量名,变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
8541312,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8541313,,,,,,strikeResistance,,,2,1026,,,,,,1,1,,,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjkxtg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8541312;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
8541411,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=14;effectFuncs=<castBuff>;funcArgs=<<{value=self:Bdefence()*(0.02+((skillLv(85414) or 0)-1)*0.02);caster=2;holder=1;cfgId=8541413;prob=self:hasBuff(8541412) and 0 or 0.2;lifeRound=1}>>}},,,,,,,<{type=2;limit=1}>,1,,,,,,,,,,,,,,,,
8541412,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8541413,,,,,,defence,,,2,1021,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8541412;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
8542111,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{value=self:Bdamage()*(0.02+((skillLv(85421) or 0)-1)*0.02);caster=2;holder={input=selfForce|nodead;process=selfColumn};cfgId=8542113;prob=self:hasBuff(8542112) and 0 or 0.2;lifeRound=1}>>}},,,,,,,<{type=2;limit=1}>,1,,,,,,,,,,,,,,,,
8542112,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8542113,,,,,,damage,,,,1001,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8542112;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
8542211,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=7;effectFuncs=<castBuff>;funcArgs=<<{value=self:BspecialDamage()*(0.02+((skillLv(85422) or 0)-1)*0.02);caster=2;holder={input=selfForce|nodead;process=rowback|random(1)};cfgId=8542213;prob=self:hasBuff(8542212) and 0 or 0.2;lifeRound=1}>>}},,,,,,,<{type=2;limit=1}>,1,,,,,,,,,,,,,,,,
8542212,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8542213,,,,,,specialDamage,,,,1002,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8542212;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
8542311,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=14;effectFuncs=<castBuff>;funcArgs=<<{value=(200+((skillLv(85423) or 0)-1)*200);caster=2;holder={input=selfForce|nodead;process=selfRow};cfgId=8542313;prob=self:hasBuff(8542312) and 0 or 0.2;lifeRound=1}>>}},,,,,,,<{type=2;limit=1}>,1,,,,,,,,,,,,,,,,
8542312,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8542313,,,,,,block,,,2,1028,,,,,,1,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8542312;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
8542411,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=4;effectFuncs=<castBuff>;funcArgs=<<{value=self:hp()*(0.02+((skillLv(85424) or 0)-1)*0.02);caster=2;holder={input=selfForce|nodead;process=rowback|attr(""hp"",""min"",1)};cfgId=8542413;prob=self:hasBuff(8542412) and 0 or 0.2;lifeRound=1}>>}}",,,,,,,<{type=2;limit=1}>,1,,,,,,,,,,,,,,,,
8542412,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8542413,,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8542412;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,<2031>,,,,,,,,,
8560111,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=1;triggerPoint=7;effectFuncs=<castBuff;castBuff>;onSkillType=1;funcArgs=<<{value=self:hp()*(0.03+((skillLv(85601) or 0)-1)*0.01);caster=2;holder=5;cfgId=8560112;prob=((getNowRound()%2==1) and (less(self:getBuffOverlayCount(8560114),3)) and 1 or 0);lifeRound=1}>;<{value=(500+((skillLv(85601) or 0)-1)*200);caster=2;holder=5;cfgId=8560113;prob=((getNowRound()%2==0) and less(self:getBuffOverlayCount(8560114),3)) and 1 or 0;lifeRound=1}>>}}",,,,,,,<{type=2;limit=1}>,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560112,,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=8560114;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
8560113,,,,,,damageAdd,,,,1005,,,,,,2,5,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=8560114;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
8560114,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8560211,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8560212;prob=1;lifeRound=1}>>};2={triggerPoint=9;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=7;cfgId=8560213;prob=(self:hasBuff(8560212) and less(self:getBuffOverlayCount(8560216),3)) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=8560217;prob=self:hasBuff(8560212) and 1 or 0;lifeRound=1}>>}}",,,,,,,<{type=2;limit=1}>,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560212,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,<1;10>,,,,,,,,
8560213,,,,,,,,,2,10010,,,,,,1,1,,,battle/buff_icon/logo_sg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sgjd.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=-target:Bdamage()*0.01*(5+((skillLv(85602) or 0)-1)*2);cfgId=8560214;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=-target:BspecialDamage()*0.01*(5+((skillLv(85602) or 0)-1)*2);cfgId=8560215;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=0;caster=2;holder=2;cfgId=8560216;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
8560214,,,,,,damage,,,2,11001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560215,,,,,,specialDamage,,,2,11002,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560216,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8560217,,,,,,,,,,,,,,<8560212>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
8560311,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8560312;prob=1;lifeRound=1}>>};2={triggerPoint=4;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=8560316;prob=1;lifeRound=1}>>}},,6,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560312,,,,,,,,,2,1312,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=8560313;holder={input=selfForce()|nodead;process=attrDiffer(""natureType"", {7})|random(6)};caster=2;bond=1;lifeRound=999;prob=1}>>}}",,6,,,,,,1,,,,,,,,,,,,,,,,
8560313,,,,,,,,,2,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=8;effectFuncs=<castBuff;castBuff>;onSkillType=3;funcArgs=<<{lifeRound=999;value=<1;99;1>;holder=2;caster=2;prob=less(self:getBuffOverlayCount(8560315),2) and 1 or 0;cfgId=8560314}>;<{value=0;caster=2;holder=2;cfgId=8560315;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
8560314,,,,,,alterDmgRecordVal,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pgshts.png,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(attacker:curSkill():getSkillType2() == 0) and list(env:finalDamageAdd()*10000+(200+((attacker:skillLv(85603) or 0)-1)*50)) or  list(env:finalDamageAdd()*10000) )>}>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560315,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
8560316,,,,,,,,,,,,,,<8560315>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
8560411,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=8560412;caster=2;bond=1;holder=1;lifeRound=99;prob=getNowRound()==3 and 1 or 0}>>}},,,,,,,<{type=2;limit=1}>,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560412,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=99;cfgId=8560413;value=<1;99;1>;caster=2;holder=11;bond=1;prob=target2:natureIntersection(list(7)) and 1 or 0}>>};2={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=8560414;prob=getNowRound()==7 and 1 or 0;lifeRound=1}>>}},,,,,,,<{type=2;limit=1}>,1,,,,,,,,,,,,,,,,
8560413,,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pgshts.png,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(attacker:curSkill():getSkillType2() == 0) and list(env:finalDamageAdd()*10000+(300+((attacker:skillLv(85604) or 0)-1)*150)) or  list(env:finalDamageAdd()*10000) )>}>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560414,,,,,,,,,,,,,,<8560411>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
8560511,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8560512;prob=(getNowRound()%2==0 and lessE(getNowRound(),6)) and 1 or 0;lifeRound=1}>>}}",,,,,,,<{type=2;limit=1}>,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560512,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=(500+((skillLv(85605) or 0)-1)*200);cfgId=8560513;caster=2;bond=1;holder=2;lifeRound=99;prob=1}>;<{value=3000;caster=2;holder=2;cfgId=8560514;prob=1;lifeRound=1}>>}},,,,,,,<{type=2;limit=1}>,1,,,,,,,,,,,,,,,,
8560513,,,,,,strike,,,,1006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560514,,,,,,natureDamageDeepen,,,,10040,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,,,,2,,,,,,,,,,,,,,<1;10>,,,,,,,,
8560611,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=1;triggerPoint=7;effectFuncs=<castBuff;castBuff>;onSkillType=1;funcArgs=<<{value=(300+((skillLv(85606) or 0)-1)*150);caster=2;holder={input=selfForce|nodead;process=rowback|battleFlagDiffer('battleFlag', {1200})};cfgId=8560612;prob=less(self:getBuffOverlayCount(8560613),2) and 1 or 0;lifeRound=2}>;<{value=0;caster=2;holder=2;cfgId=8560613;prob=1;lifeRound=99}>>}}",,,,,,,<{type=2;limit=1}>,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560612,,,,,,damageAdd,,,,1005,,,,,,2,5,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560613,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8560711,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=7;effectFuncs=<castBuff>;funcArgs=<<{value=(300+((skillLv(85607) or 0)-1)*200);caster=8;holder=2;cfgId=8560712;prob=more(self:speed(),self2:speed()) and (self2:frontOrBack()==1 and 1 or 0) or 0;lifeRound=1}>>}}",,,,,,,<{type=2;limit=1}>,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560712,,,,,,damageAdd,,,,1005,,,,,,2,5,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560811,,,,,,,,,,71014,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=14;onSomeFlag=<less(self:getBuffOverlayCount(8560813),3)>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=(3+skillLv(40516) *2-2)*100;caster=15;holder=2;cfgId=8560812;prob=moreE(self:speed(),self2:speed()) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=8560813;prob=moreE(self:speed(),self2:speed()) and 1 or 0;lifeRound=99}>>}}",,,,,,,<{type=2;limit=1}>,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560812,,,,,,damageDodge,,,,,,,,,,1,1,,,battle/buff_icon/icon_sbts.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sbts.png,,,,,1,<1>,,,4,,,,,,,,,,,,,,,,,,,,,,
8560813,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8560911,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=7;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=-target2:Bspeed()*(3+((skillLv(85609) or 0)-1)*1)*0.01;caster=2;holder=8;cfgId=8560914;prob=(moreE(self:speed(),target2:speed()) and self:hasBuff(8560913)) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=8560915;prob=self:hasBuff(8560913) and 1 or 0;lifeRound=999}>;<{value=0;caster=2;holder=2;cfgId=8560917;prob=self:hasBuff(8560913) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=8560916;prob=moreE(self:getBuffOverlayCount(8560915),3) and 1 or 0;lifeRound=1}>>};2={triggerPoint=8;effectFuncs=<castBuff;castBuff>;onSkillType=3;funcArgs=<<{value=self:Bspeed()*(3+((skillLv(85609) or 0)-1)*2)*0.01;caster=2;holder=1;cfgId=8560912;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=8560913;prob=1;lifeRound=999}>>}}",,,,,,,<{type=2;limit=1}>,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8560912,,,,,,speed,,,2,1081,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560913,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8560914,,,,,,speed,,,,10081,,,,,,1,1,,,battle/buff_icon/logo_sd_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560915,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8560916,,,,,,,,,,,,,,<8560911>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8560917,,,,,,,,,,,,,,<8560913>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8561011,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<less(self:hp()/self:hpMax(),0.8)>;effectFuncs=<castBuff>;funcArgs=<<{value=(self:specialDamage()+self:damage())*(3+((skillLv(85610) or 0)-1)*0.5)*0.01;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|random(1)};cfgId=8561012;prob=1;lifeRound=1}>>};2={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<less(self:hp()/self:hpMax(),0.6)>;effectFuncs=<castBuff>;funcArgs=<<{value=(self:specialDamage()+self:damage())*(4+((skillLv(85610) or 0)-1)*0.5)*0.01;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|random(1)};cfgId=8561012;prob=1;lifeRound=1}>>};3={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<less(self:hp()/self:hpMax(),0.4)>;effectFuncs=<castBuff>;funcArgs=<<{value=(self:specialDamage()+self:damage())*(5+((skillLv(85610) or 0)-1)*0.5)*0.01;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|random(1)};cfgId=8561012;prob=1;lifeRound=1}>>}}",,,,,,,<{type=2;limit=1}>,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8561012,,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3005;damageType=2;natureType=5}>,,,,,,,,,,,,,,,,,,,<4005>,<1;10>,,,,,,,,
8561111,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<less(self:hp()/self:hpMax(),0.5)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=8561112;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>}}",,,,,,,<{type=2;limit=1}>,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8561112,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={extraAttackTrigger=1;triggerPoint=7;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self:hp()*(4+((skillLv(85611) or 0)-1)*1)*0.01;caster=2;holder=1;cfgId=8561113;prob=1;lifeRound=1}>;<{value=100*(8+((skillLv(85611) or 0)-1)*1.5);caster=2;holder=1;cfgId=8561114;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=1;cfgId=8561115;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=1;cfgId=8561116;prob=moreE(self:getBuffOverlayCount(8561115),3) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8561113,,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=15;damageType=2}>,,,,,,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
8561114,,,,,,strike,,,,1006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8561115,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8561116,,,,,,,,,,,,,,<8561111>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8561211,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={extraAttackTrigger=1;triggerPoint=14;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8561214;prob=moreE(self:getBuffOverlayCount(8561213),3) and 1 or 0;lifeRound=1}>;<{value=self2:hasBuffGroup(c.zhuoshao_oc()) and ((4+((skillLv(85612) or 0)-1)*1)*100*2) or ((4+((skillLv(85612) or 0)-1)*1)*100);caster=15;holder=2;cfgId=8561212;prob=less(self:getBuffOverlayCount(8561213),3) and 1 or 0;lifeRound=1}>>}}",,,,,,,<{type=2;limit=1}>,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8561212,,,,,,damageSub,,,,1025,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=8561213;prob=1;lifeRound=999}>>}},,4,,,,,,,,,,,,,,,,,,,,,,
8561213,,,,,,,,,2,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8561214,,,,,,,,,2,,,,,<8561211>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8561311,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=(6+((skillLv(85613) or 0)-1)*1)*100;cfgId=8561312;caster=2;bond=1;holder=11;lifeRound=1;prob=getNowRound()==3 and 1 or 0}>;<{value=(3+((skillLv(85613) or 0)-1)*1)*100;cfgId=8561312;caster=2;bond=1;holder=11;lifeRound=1;prob=getNowRound()==5 and 1 or 0}>;<{value=(3+((skillLv(85613) or 0)-1)*1)*100;cfgId=8561312;caster=2;bond=1;holder=11;lifeRound=1;prob=getNowRound()==8 and 1 or 0}>>}},,,,,,,<{type=2;limit=1}>,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
8561312,,,,,,block,,,2,1028,,,,,,1,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
