变量名,icon,room,boxIndex,monster,pointC,monsterType,fightC,desc,name,group,weight,type,theme,drops,buff,event,__version
1068,city/adventure/random_tower/icon/img_ptdr@.png,17,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1069,city/adventure/random_tower/icon/img_kndr@.png,17,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1070,city/adventure/random_tower/icon_bx.png,17,1,,,,,不经意间发现的宝箱,宝箱,,,3,<4;1004>,,,,
1071,city/adventure/random_tower/icon/icon_wz.png,18,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1072,city/adventure/random_tower/icon/icon_wz.png,18,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1073,city/adventure/random_tower/icon/icon_sj.png,18,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1074,city/adventure/random_tower/icon/img_jddr@.png,18,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1075,city/adventure/random_tower/icon/img_ptdr@.png,18,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1076,city/adventure/random_tower/icon/img_kndr@.png,18,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1077,city/adventure/random_tower/icon/img_kndr@.png,19,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1078,city/adventure/random_tower/icon/img_boss@.png,19,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1079,city/adventure/random_tower/icon/img_boss@.png,19,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1080,city/adventure/random_tower/icon/img_boss@.png,19,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1081,city/adventure/random_tower/icon/icon_sj.png,20,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1082,city/adventure/random_tower/icon/icon_wz.png,21,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1083,city/adventure/random_tower/icon/icon_wz.png,21,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1084,city/adventure/random_tower/icon/icon_wz.png,21,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1085,city/adventure/random_tower/icon/icon_wz.png,21,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1086,city/adventure/random_tower/icon/icon_wz.png,22,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1087,city/adventure/random_tower/icon/icon_wz.png,22,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1088,city/adventure/random_tower/icon/icon_wz.png,22,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1089,city/adventure/random_tower/icon/icon_wz.png,22,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1090,city/adventure/random_tower/icon/img_jddr@.png,23,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1091,city/adventure/random_tower/icon/img_jddr@.png,23,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1092,city/adventure/random_tower/icon/img_ptdr@.png,23,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1093,city/adventure/random_tower/icon/img_ptdr@.png,23,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1094,city/adventure/random_tower/icon/img_jddr@.png,24,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1095,city/adventure/random_tower/icon/img_jddr@.png,24,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1096,city/adventure/random_tower/icon/img_jddr@.png,24,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1097,city/adventure/random_tower/icon/img_ptdr@.png,24,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1098,city/adventure/random_tower/icon/img_ptdr@.png,25,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1099,city/adventure/random_tower/icon/img_ptdr@.png,25,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1100,city/adventure/random_tower/icon/img_kndr@.png,25,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1101,city/adventure/random_tower/icon/img_kndr@.png,25,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1102,city/adventure/random_tower/icon/icon_wz.png,26,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1103,city/adventure/random_tower/icon/icon_wz.png,26,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1104,city/adventure/random_tower/icon/icon_sj.png,26,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<6;100>>,
1105,city/adventure/random_tower/icon/img_ptdr@.png,26,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1106,city/adventure/random_tower/icon/img_kndr@.png,26,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1107,city/adventure/random_tower/icon/icon_wz.png,27,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1108,city/adventure/random_tower/icon/icon_sj.png,27,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1109,city/adventure/random_tower/icon/img_jddr@.png,27,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1110,city/adventure/random_tower/icon/img_ptdr@.png,27,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1111,city/adventure/random_tower/icon/img_kndr@.png,27,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1112,city/adventure/random_tower/icon/icon_wz.png,28,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1113,city/adventure/random_tower/icon/icon_wz.png,28,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1114,city/adventure/random_tower/icon/icon_sj.png,28,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1115,city/adventure/random_tower/icon/img_jddr@.png,28,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1116,city/adventure/random_tower/icon/img_ptdr@.png,28,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1117,city/adventure/random_tower/icon/img_kndr@.png,28,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1118,city/adventure/random_tower/icon/img_kndr@.png,29,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1119,city/adventure/random_tower/icon/img_boss@.png,29,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1120,city/adventure/random_tower/icon/img_boss@.png,29,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1121,city/adventure/random_tower/icon/img_boss@.png,29,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1122,city/adventure/random_tower/icon_hhbx.png,30,12,,,,,跨越巨大挑战后才会配拥有此回报,豪华宝箱,,,3,<4;1004>,,,,
1123,city/adventure/random_tower/icon/icon_wz.png,31,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1124,city/adventure/random_tower/icon/icon_wz.png,31,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1125,city/adventure/random_tower/icon/icon_wz.png,31,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1126,city/adventure/random_tower/icon/icon_wz.png,31,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1127,city/adventure/random_tower/icon/icon_wz.png,32,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1128,city/adventure/random_tower/icon/icon_wz.png,32,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1129,city/adventure/random_tower/icon/icon_wz.png,32,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1130,city/adventure/random_tower/icon/icon_wz.png,32,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1131,city/adventure/random_tower/icon/img_jddr@.png,33,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1132,city/adventure/random_tower/icon/img_jddr@.png,33,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1133,city/adventure/random_tower/icon/img_ptdr@.png,33,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1134,city/adventure/random_tower/icon/img_ptdr@.png,33,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1135,city/adventure/random_tower/icon/img_jddr@.png,34,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1136,city/adventure/random_tower/icon/img_jddr@.png,34,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1137,city/adventure/random_tower/icon/img_jddr@.png,34,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1138,city/adventure/random_tower/icon/img_ptdr@.png,34,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1139,city/adventure/random_tower/icon/img_ptdr@.png,35,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1140,city/adventure/random_tower/icon/img_ptdr@.png,35,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1141,city/adventure/random_tower/icon/img_kndr@.png,35,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1142,city/adventure/random_tower/icon/img_kndr@.png,35,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1143,city/adventure/random_tower/icon/icon_wz.png,36,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1144,city/adventure/random_tower/icon/icon_wz.png,36,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1145,city/adventure/random_tower/icon/img_ptdr@.png,36,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1146,city/adventure/random_tower/icon/img_kndr@.png,36,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1147,city/adventure/random_tower/icon/icon_wz.png,37,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1148,city/adventure/random_tower/icon/icon_sj.png,37,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1149,city/adventure/random_tower/icon/img_jddr@.png,37,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1150,city/adventure/random_tower/icon/img_ptdr@.png,37,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1151,city/adventure/random_tower/icon/img_kndr@.png,37,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1152,city/adventure/random_tower/icon_bx.png,37,2,,,,,不经意间发现的宝箱,宝箱,,,3,<4;1004>,,,,
1153,city/adventure/random_tower/icon/icon_wz.png,38,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1154,city/adventure/random_tower/icon/icon_wz.png,38,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1155,city/adventure/random_tower/icon/icon_sj.png,38,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1156,city/adventure/random_tower/icon/img_jddr@.png,38,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1157,city/adventure/random_tower/icon/img_ptdr@.png,38,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1158,city/adventure/random_tower/icon/img_kndr@.png,38,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1159,city/adventure/random_tower/icon/img_kndr@.png,39,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1160,city/adventure/random_tower/icon/img_boss@.png,39,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1161,city/adventure/random_tower/icon/img_boss@.png,39,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1162,city/adventure/random_tower/icon/img_boss@.png,39,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1163,city/adventure/random_tower/icon/icon_sj.png,40,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1164,city/adventure/random_tower/icon/icon_wz.png,41,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1165,city/adventure/random_tower/icon/icon_wz.png,41,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1166,city/adventure/random_tower/icon/icon_wz.png,41,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1167,city/adventure/random_tower/icon/icon_wz.png,42,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1168,city/adventure/random_tower/icon/icon_wz.png,42,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1169,city/adventure/random_tower/icon/icon_sj.png,42,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1170,city/adventure/random_tower/icon/img_jddr@.png,42,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1171,city/adventure/random_tower/icon/img_jddr@.png,43,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1172,city/adventure/random_tower/icon/img_jddr@.png,43,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1173,city/adventure/random_tower/icon/img_ptdr@.png,43,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1174,city/adventure/random_tower/icon/img_ptdr@.png,43,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1175,city/adventure/random_tower/icon/img_jddr@.png,44,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1176,city/adventure/random_tower/icon/img_jddr@.png,44,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1177,city/adventure/random_tower/icon/img_jddr@.png,44,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1178,city/adventure/random_tower/icon/img_ptdr@.png,44,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1179,city/adventure/random_tower/icon/img_ptdr@.png,45,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1180,city/adventure/random_tower/icon/img_kndr@.png,45,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1181,city/adventure/random_tower/icon/icon_wz.png,46,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1182,city/adventure/random_tower/icon/icon_wz.png,46,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1183,city/adventure/random_tower/icon/icon_sj.png,46,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<6;100>>,
1184,city/adventure/random_tower/icon/img_ptdr@.png,46,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1185,city/adventure/random_tower/icon/img_kndr@.png,46,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1186,city/adventure/random_tower/icon/icon_wz.png,47,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1187,city/adventure/random_tower/icon/icon_sj.png,47,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1188,city/adventure/random_tower/icon/img_jddr@.png,47,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1189,city/adventure/random_tower/icon/img_ptdr@.png,47,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1190,city/adventure/random_tower/icon/img_kndr@.png,47,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1191,city/adventure/random_tower/icon/icon_wz.png,48,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1192,city/adventure/random_tower/icon/icon_wz.png,48,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1193,city/adventure/random_tower/icon/icon_sj.png,48,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1194,city/adventure/random_tower/icon/img_jddr@.png,48,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1195,city/adventure/random_tower/icon/img_ptdr@.png,48,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1196,city/adventure/random_tower/icon/img_kndr@.png,48,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1197,city/adventure/random_tower/icon/img_kndr@.png,49,,1003,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1198,city/adventure/random_tower/icon/img_boss@.png,49,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1199,city/adventure/random_tower/icon/img_boss@.png,49,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1200,city/adventure/random_tower/icon/img_boss@.png,49,,1004,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1201,city/adventure/random_tower/icon_hhbx.png,50,13,,,,,跨越巨大挑战后才会配拥有此回报,豪华宝箱,,,3,<4;1004>,,,,
1202,city/adventure/random_tower/icon/icon_wz.png,51,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1203,city/adventure/random_tower/icon/icon_wz.png,51,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1204,city/adventure/random_tower/icon/icon_wz.png,51,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1205,city/adventure/random_tower/icon/icon_wz.png,51,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1206,city/adventure/random_tower/icon/icon_wz.png,52,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1207,city/adventure/random_tower/icon/icon_wz.png,52,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1208,city/adventure/random_tower/icon/icon_sj.png,52,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1209,city/adventure/random_tower/icon/img_jddr@.png,52,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1210,city/adventure/random_tower/icon/img_jddr@.png,53,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1211,city/adventure/random_tower/icon/img_jddr@.png,53,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1212,city/adventure/random_tower/icon/img_ptdr@.png,53,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1213,city/adventure/random_tower/icon/img_ptdr@.png,53,,1002,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1214,city/adventure/random_tower/icon/img_jddr@.png,54,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1215,city/adventure/random_tower/icon/img_jddr@.png,54,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1216,city/adventure/random_tower/icon/img_jddr@.png,54,,1001,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
