变量名,skillLevel,starEnd,starStart,advanceEnd,advanceStart,levelEnd,levelStart,room,theme,zawake,hpC,damageC,specialDamageC,defenceC,specialDefenceC,speedC,extraSkill,__version
2112,23,12,12,19,18,108,105,112,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2113,23,12,12,19,18,108,105,113,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2114,23,12,12,19,18,108,105,114,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2115,24,12,12,19,18,108,105,115,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2116,24,12,12,19,18,108,105,116,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2117,24,12,12,19,18,108,105,117,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2118,24,12,12,19,18,108,105,118,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2119,24,12,12,19,18,108,105,119,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2120,25,12,12,19,18,108,105,120,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2121,25,12,12,19,18,112,109,121,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2122,25,12,12,19,18,112,109,122,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2123,25,12,12,19,18,112,109,123,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2124,25,12,12,19,18,112,109,124,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2125,26,12,12,19,18,112,109,125,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2126,26,12,12,19,18,112,109,126,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2127,26,12,12,19,18,112,109,127,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2128,26,12,12,19,18,112,109,128,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2129,26,12,12,19,18,112,109,129,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2130,27,12,12,19,18,112,109,130,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2131,27,12,12,19,18,112,109,131,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2132,27,12,12,19,18,112,109,132,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2133,27,12,12,19,18,112,109,133,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2134,27,12,12,19,18,112,109,134,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2135,28,12,12,19,18,112,109,135,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2136,28,12,12,19,18,112,109,136,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2137,28,12,12,19,18,112,109,137,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2138,28,12,12,19,18,112,109,138,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2139,28,12,12,19,18,112,109,139,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2140,29,12,12,19,18,112,109,140,<3;1003>,<1;1;0;0;0;0;0;0>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2141,29,12,12,19,18,116,113,141,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2142,29,12,12,19,18,116,113,142,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2143,29,12,12,19,18,116,113,143,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2144,29,12,12,19,18,116,113,144,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2145,30,12,12,19,18,116,113,145,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2146,30,12,12,19,18,116,113,146,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2147,30,12,12,19,18,116,113,147,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2148,30,12,12,19,18,116,113,148,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2149,30,12,12,19,18,116,113,149,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2150,41,12,12,19,18,116,113,150,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2151,41,12,12,19,18,116,113,151,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2152,41,12,12,19,18,116,113,152,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2153,41,12,12,19,18,116,113,153,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2154,41,12,12,19,18,116,113,154,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2155,51,12,12,19,18,116,113,155,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2156,51,12,12,19,18,116,113,156,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2157,51,12,12,19,18,116,113,157,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2158,51,12,12,19,18,116,113,158,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2159,51,12,12,19,18,116,113,159,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2160,61,12,12,19,18,116,113,160,<3;1003>,<1;1;0;0;0;0;0;0>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<2.5;2.75;3.13;3.75>,<<83020>;<83020>;<83020;83021;83022>;<83020;83021;83022;83023;83024>>,
2161,61,12,12,19,18,120,117,161,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2162,61,12,12,19,18,120,117,162,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2163,61,12,12,19,18,120,117,163,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2164,61,12,12,19,18,120,117,164,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2165,71,12,12,19,18,120,117,165,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2166,71,12,12,19,18,120,117,166,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2167,71,12,12,19,18,120,117,167,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2168,71,12,12,19,18,120,117,168,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2169,71,12,12,19,18,120,117,169,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2170,81,12,12,19,18,120,117,170,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2171,81,12,12,19,18,120,117,171,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2172,81,12,12,19,18,120,117,172,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2173,81,12,12,19,18,120,117,173,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2174,81,12,12,19,18,120,117,174,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2175,91,12,12,19,18,120,117,175,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2176,91,12,12,19,18,120,117,176,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2177,91,12,12,19,18,120,117,177,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2178,91,12,12,19,18,120,117,178,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2179,91,12,12,19,18,120,117,179,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2180,95,12,12,19,18,120,117,180,<3;1003>,<1;1;1;1;0;0;0;0>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<3;3.3;3.75;4.5>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025>>,
2181,95,12,12,19,18,124,121,181,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2182,95,12,12,19,18,124,121,182,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2183,95,12,12,19,18,124,121,183,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2184,95,12,12,19,18,124,121,184,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2185,100,12,12,19,18,124,121,185,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2186,100,12,12,19,18,124,121,186,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2187,100,12,12,19,18,124,121,187,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2188,100,12,12,19,18,124,121,188,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
