变量名,gem3,gem2,gem1,heldItem,templateID,cardID,useSkin,contract6,contract5,contract4,contract3,contract2,contract1,chip6,chip5,chip4,chip3,chip2,chip1,gem9,gem8,gem7,gem6,gem5,gem4,__version
31854,,,,,107,3592,,,,,,,,,,,,,,,,,,,,
31855,,,,,107,3663,,,,,,,,,,,,,,,,,,,,
31856,,,,,107,3772,,,,,,,,,,,,,,,,,,,,
31857,,,,,107,3843,,,,,,,,,,,,,,,,,,,,
31858,,,,,107,4132,,,,,,,,,,,,,,,,,,,,
31859,,,,,107,7001,,,,,,,,,,,,,,,,,,,,
31860,,,,,107,503,,,,,,,,,,,,,,,,,,,,
31861,,,,,107,611,,,,,,,,,,,,,,,,,,,,
31862,,,,,107,972,,,,,,,,,,,,,,,,,,,,
31863,,,,,107,1772,,,,,,,,,,,,,,,,,,,,
31864,,,,,107,2023,,,,,,,,,,,,,,,,,,,,
31865,,,,,107,3191,,,,,,,,,,,,,,,,,,,,
31866,,,,,107,3201,,,,,,,,,,,,,,,,,,,,
31867,,,,,107,3683,,,,,,,,,,,,,,,,,,,,
31868,,,,,107,3231,,,,,,,,,,,,,,,,,,,,
31869,,,,,107,3673,,,,,,,,,,,,,,,,,,,,
31870,,,,,107,3961,,,,,,,,,,,,,,,,,,,,
31871,,,,,107,442,,,,,,,,,,,,,,,,,,,,
31872,,,,,107,323,,,,,,,,,,,,,,,,,,,,
31873,,,,,107,562,,,,,,,,,,,,,,,,,,,,
31874,,,,,107,2411,,,,,,,,,,,,,,,,,,,,
31875,,,,,107,4071,,,,,,,,,,,,,,,,,,,,
31876,,,,,107,4081,,,,,,,,,,,,,,,,,,,,
31877,,,,,107,2371,,,,,,,,,,,,,,,,,,,,
31878,,,,,107,2493,,,,,,,,,,,,,,,,,,,,
31879,,,,,107,4031,,,,,,,,,,,,,,,,,,,,
31880,,,,,107,4151,,,,,,,,,,,,,,,,,,,,
31881,,,,,107,3832,,,,,,,,,,,,,,,,,,,,
31882,,,,,107,4141,,,,,,,,,,,,,,,,,,,,
31883,,,,,107,4061,,,,,,,,,,,,,,,,,,,,
31884,,,,,107,992,,,,,,,,,,,,,,,,,,,,
31885,,,,,107,253,,,,,,,,,,,,,,,,,,,,
31886,,,,,107,254,,,,,,,,,,,,,,,,,,,,
31887,,,,,107,4431,,,,,,,,,,,,,,,,,,,,
31888,,,,,107,4193,,,,,,,,,,,,,,,,,,,,
31889,,,,,107,4041,,,,,,,,,,,,,,,,,,,,
31890,,,,,107,4051,,,,,,,,,,,,,,,,,,,,
31891,,,,,107,153,,,,,,,,,,,,,,,,,,,,
31892,,,,,107,211,,,,,,,,,,,,,,,,,,,,
31893,,,,,107,212,,,,,,,,,,,,,,,,,,,,
31894,,,,,107,221,,,,,,,,,,,,,,,,,,,,
31895,,,,,107,1481,,,,,,,,,,,,,,,,,,,,
31896,,,,,107,1641,,,,,,,,,,,,,,,,,,,,
31897,,,,,107,2132,,,,,,,,,,,,,,,,,,,,
31898,,,,,107,2832,,,,,,,,,,,,,,,,,,,,
31899,,,,,107,2923,,,,,,,,,,,,,,,,,,,,
31900,,,,,107,2924,,,,,,,,,,,,,,,,,,,,
31901,,,,,107,4012,,,,,,,,,,,,,,,,,,,,
31902,,,,,107,4561,,,,,,,,,,,,,,,,,,,,
31903,,,,,107,4622,,,,,,,,,,,,,,,,,,,,
31904,,,,,107,4623,,,,,,,,,,,,,,,,,,,,
31905,,,,,107,1672,,,,,,,,,,,,,,,,,,,,
31906,,,,,107,4091,,,,,,,,,,,,,,,,,,,,
31907,,,,,107,4183,,,,,,,,,,,,,,,,,,,,
31908,,,,,107,2331,,,,,,,,,,,,,,,,,,,,
31909,,,,,107,4661,,,,,,,,,,,,,,,,,,,,
31910,,,,,107,4671,,,,,,,,,,,,,,,,,,,,
31911,,,,,107,3052,,,,,,,,,,,,,,,,,,,,
31912,,,,,107,3981,,,,,,,,,,,,,,,,,,,,
31913,,,,,107,4651,,,,,,,,,,,,,,,,,,,,
31914,,,,,107,3941,,,,,,,,,,,,,,,,,,,,
31915,,,,,107,902,,,,,,,,,,,,,,,,,,,,
31916,,,,,107,1653,,,,,,,,,,,,,,,,,,,,
31917,,,,,107,144,,,,,,,,,,,,,,,,,,,,
31918,,,,,107,4583,,,,,,,,,,,,,,,,,,,,
31919,,,,,107,4013,,,,,,,,,,,,,,,,,,,,
31920,,,,,107,4853,,,,,,,,,,,,,,,,,,,,
31921,,,,,107,432,,,,,,,,,,,,,,,,,,,,
31922,,,,,107,2121,,,,,,,,,,,,,,,,,,,,
31923,,,,,107,4011,,,,,,,,,,,,,,,,,,,,
31924,,,,,107,412,,,,,,,,,,,,,,,,,,,,
31925,,,,,107,4641,,,,,,,,,,,,,,,,,,,,
31926,,,,,107,5241,,,,,,,,,,,,,,,,,,,,
31927,,,,,107,4003,,,,,,,,,,,,,,,,,,,,
31928,,,,,107,4301,,,,,,,,,,,,,,,,,,,,
31929,,,,,107,5361,,,,,,,,,,,,,,,,,,,,
31930,,,,,107,4773,,,,,,,,,,,,,,,,,,,,
31931,,,,,107,4701,,,,,,,,,,,,,,,,,,,,
31932,,,,,107,4572,,,,,,,,,,,,,,,,,,,,
31933,,,,,108,3,,,,,,,,,,,,,,,,,,,,
31934,,,,,108,4,,,,,,,,,,,,,,,,,,,,
31935,,,,,108,13,,,,,,,,,,,,,,,,,,,,
31936,,,,,108,14,,,,,,,,,,,,,,,,,,,,
31937,,,,,108,15,,,,,,,,,,,,,,,,,,,,
31938,,,,,108,23,,,,,,,,,,,,,,,,,,,,
31939,,,,,108,24,,,,,,,,,,,,,,,,,,,,
31940,,,,,108,53,,,,,,,,,,,,,,,,,,,,
31941,,,,,108,54,,,,,,,,,,,,,,,,,,,,
31942,,,,,108,93,,,,,,,,,,,,,,,,,,,,
31943,,,,,108,133,,,,,,,,,,,,,,,,,,,,
31944,,,,,108,163,,,,,,,,,,,,,,,,,,,,
31945,,,,,108,222,,,,,,,,,,,,,,,,,,,,
31946,,,,,108,242,,,,,,,,,,,,,,,,,,,,
31947,,,,,108,263,,,,,,,,,,,,,,,,,,,,
31948,,,,,108,264,,,,,,,,,,,,,,,,,,,,
31949,,,,,108,273,,,,,,,,,,,,,,,,,,,,
31950,,,,,108,283,,,,,,,,,,,,,,,,,,,,
31951,,,,,108,303,,,,,,,,,,,,,,,,,,,,
31952,,,,,108,333,,,,,,,,,,,,,,,,,,,,
31953,,,,,108,341,,,,,,,,,,,,,,,,,,,,
31954,,,,,108,372,,,,,,,,,,,,,,,,,,,,
31955,,,,,108,382,,,,,,,,,,,,,,,,,,,,
31956,,,,,108,393,,,,,,,,,,,,,,,,,,,,
31957,,,,,108,394,,,,,,,,,,,,,,,,,,,,
31958,,,,,108,402,,,,,,,,,,,,,,,,,,,,
31959,,,,,108,403,,,,,,,,,,,,,,,,,,,,
31960,,,,,108,462,,,,,,,,,,,,,,,,,,,,
31961,,,,,108,463,,,,,,,,,,,,,,,,,,,,
31962,,,,,108,464,,,,,,,,,,,,,,,,,,,,
31963,,,,,108,472,,,,,,,,,,,,,,,,,,,,
31964,,,,,108,482,,,,,,,,,,,,,,,,,,,,
31965,,,,,108,493,,,,,,,,,,,,,,,,,,,,
31966,,,,,108,552,,,,,,,,,,,,,,,,,,,,
31967,,,,,108,572,,,,,,,,,,,,,,,,,,,,
31968,,,,,108,574,,,,,,,,,,,,,,,,,,,,
31969,,,,,108,593,,,,,,,,,,,,,,,,,,,,
31970,,,,,108,603,,,,,,,,,,,,,,,,,,,,
31971,,,,,108,631,,,,,,,,,,,,,,,,,,,,
31972,,,,,108,632,,,,,,,,,,,,,,,,,,,,
31973,,,,,108,641,,,,,,,,,,,,,,,,,,,,
31974,,,,,108,692,,,,,,,,,,,,,,,,,,,,
31975,,,,,108,701,,,,,,,,,,,,,,,,,,,,
31976,,,,,108,712,,,,,,,,,,,,,,,,,,,,
31977,,,,,108,721,,,,,,,,,,,,,,,,,,,,
31978,,,,,108,731,,,,,,,,,,,,,,,,,,,,
31979,,,,,108,741,,,,,,,,,,,,,,,,,,,,
31980,,,,,108,753,,,,,,,,,,,,,,,,,,,,
31981,,,,,108,771,,,,,,,,,,,,,,,,,,,,
31982,,,,,108,783,,,,,,,,,,,,,,,,,,,,
31983,,,,,108,793,,,,,,,,,,,,,,,,,,,,
31984,,,,,108,803,,,,,,,,,,,,,,,,,,,,
31985,,,,,108,863,,,,,,,,,,,,,,,,,,,,
31986,,,,,108,883,,,,,,,,,,,,,,,,,,,,
31987,,,,,108,884,,,,,,,,,,,,,,,,,,,,
31988,,,,,108,1071,,,,,,,,,,,,,,,,,,,,
31989,,,,,108,1072,,,,,,,,,,,,,,,,,,,,
31990,,,,,108,1032,,,,,,,,,,,,,,,,,,,,
31991,,,,,108,1082,,,,,,,,,,,,,,,,,,,,
31992,,,,,108,1172,,,,,,,,,,,,,,,,,,,,
31993,,,,,108,1173,,,,,,,,,,,,,,,,,,,,
31994,,,,,108,1221,,,,,,,,,,,,,,,,,,,,
31995,,,,,108,1231,,,,,,,,,,,,,,,,,,,,
31996,,,,,108,1241,,,,,,,,,,,,,,,,,,,,
31997,,,,,108,1253,,,,,,,,,,,,,,,,,,,,
31998,,,,,108,1293,,,,,,,,,,,,,,,,,,,,
31999,,,,,108,1294,,,,,,,,,,,,,,,,,,,,
32000,,,,,108,1303,,,,,,,,,,,,,,,,,,,,
32001,,,,,108,1304,,,,,,,,,,,,,,,,,,,,
32002,,,,,108,1313,,,,,,,,,,,,,,,,,,,,
32003,,,,,108,1314,,,,,,,,,,,,,,,,,,,,
32004,,,,,108,1393,,,,,,,,,,,,,,,,,,,,
32005,,,,,108,1396,,,,,,,,,,,,,,,,,,,,
32006,,,,,108,1394,,,,,,,,,,,,,,,,,,,,
32007,,,,,108,1397,,,,,,,,,,,,,,,,,,,,
32008,,,,,108,1423,,,,,,,,,,,,,,,,,,,,
32009,,,,,108,1443,,,,,,,,,,,,,,,,,,,,
32010,,,,,108,1503,,,,,,,,,,,,,,,,,,,,
32011,,,,,108,1504,,,,,,,,,,,,,,,,,,,,
32012,,,,,108,1612,,,,,,,,,,,,,,,,,,,,
32013,,,,,108,1802,,,,,,,,,,,,,,,,,,,,
32014,,,,,108,1803,,,,,,,,,,,,,,,,,,,,
32015,,,,,108,1813,,,,,,,,,,,,,,,,,,,,
32016,,,,,108,1841,,,,,,,,,,,,,,,,,,,,
32017,,,,,108,1852,,,,,,,,,,,,,,,,,,,,
32018,,,,,108,1853,,,,,,,,,,,,,,,,,,,,
32019,,,,,108,1863,,,,,,,,,,,,,,,,,,,,
32020,,,,,108,1893,,,,,,,,,,,,,,,,,,,,
32021,,,,,108,1903,,,,,,,,,,,,,,,,,,,,
32022,,,,,108,1911,,,,,,,,,,,,,,,,,,,,
32023,,,,,108,1921,,,,,,,,,,,,,,,,,,,,
32024,,,,,108,1931,,,,,,,,,,,,,,,,,,,,
32025,,,,,108,1941,,,,,,,,,,,,,,,,,,,,
32026,,,,,108,1951,,,,,,,,,,,,,,,,,,,,
32027,,,,,108,2013,,,,,,,,,,,,,,,,,,,,
32028,,,,,108,2033,,,,,,,,,,,,,,,,,,,,
32029,,,,,108,2073,,,,,,,,,,,,,,,,,,,,
32030,,,,,108,2233,,,,,,,,,,,,,,,,,,,,
32031,,,,,108,2242,,,,,,,,,,,,,,,,,,,,
32032,,,,,108,2243,,,,,,,,,,,,,,,,,,,,
32033,,,,,108,2272,,,,,,,,,,,,,,,,,,,,
32034,,,,,108,2302,,,,,,,,,,,,,,,,,,,,
32035,,,,,108,2303,,,,,,,,,,,,,,,,,,,,
32036,,,,,108,2401,,,,,,,,,,,,,,,,,,,,
32037,,,,,108,2473,,,,,,,,,,,,,,,,,,,,
32038,,,,,108,2483,,,,,,,,,,,,,,,,,,,,
32039,,,,,108,2593,,,,,,,,,,,,,,,,,,,,
32040,,,,,108,2612,,,,,,,,,,,,,,,,,,,,
32041,,,,,108,2633,,,,,,,,,,,,,,,,,,,,
32042,,,,,108,2683,,,,,,,,,,,,,,,,,,,,
32043,,,,,108,2723,,,,,,,,,,,,,,,,,,,,
32044,,,,,108,2822,,,,,,,,,,,,,,,,,,,,
32045,,,,,108,2843,,,,,,,,,,,,,,,,,,,,
32046,,,,,108,2873,,,,,,,,,,,,,,,,,,,,
32047,,,,,108,2891,,,,,,,,,,,,,,,,,,,,
32048,,,,,108,2963,,,,,,,,,,,,,,,,,,,,
32049,,,,,108,2993,,,,,,,,,,,,,,,,,,,,
32050,,,,,108,3003,,,,,,,,,,,,,,,,,,,,
32051,,,,,108,3012,,,,,,,,,,,,,,,,,,,,
32052,,,,,108,3021,,,,,,,,,,,,,,,,,,,,
32053,,,,,108,3143,,,,,,,,,,,,,,,,,,,,
32054,,,,,108,3152,,,,,,,,,,,,,,,,,,,,
32055,,,,,108,3161,,,,,,,,,,,,,,,,,,,,
32056,,,,,108,3171,,,,,,,,,,,,,,,,,,,,
32057,,,,,108,3181,,,,,,,,,,,,,,,,,,,,
32058,,,,,108,3251,,,,,,,,,,,,,,,,,,,,
32059,,,,,108,3283,,,,,,,,,,,,,,,,,,,,
32060,,,,,108,3293,,,,,,,,,,,,,,,,,,,,
32061,,,,,108,3303,,,,,,,,,,,,,,,,,,,,
32062,,,,,108,3342,,,,,,,,,,,,,,,,,,,,
32063,,,,,108,3353,,,,,,,,,,,,,,,,,,,,
32064,,,,,108,3413,,,,,,,,,,,,,,,,,,,,
32065,,,,,108,3432,,,,,,,,,,,,,,,,,,,,
32066,,,,,108,3472,,,,,,,,,,,,,,,,,,,,
32067,,,,,108,3502,,,,,,,,,,,,,,,,,,,,
32068,,,,,108,3511,,,,,,,,,,,,,,,,,,,,
32069,,,,,108,3543,,,,,,,,,,,,,,,,,,,,
32070,,,,,108,3592,,,,,,,,,,,,,,,,,,,,
32071,,,,,108,3663,,,,,,,,,,,,,,,,,,,,
32072,,,,,108,3772,,,,,,,,,,,,,,,,,,,,
32073,,,,,108,3843,,,,,,,,,,,,,,,,,,,,
32074,,,,,108,4132,,,,,,,,,,,,,,,,,,,,
32075,,,,,108,7001,,,,,,,,,,,,,,,,,,,,
32076,,,,,108,503,,,,,,,,,,,,,,,,,,,,
32077,,,,,108,611,,,,,,,,,,,,,,,,,,,,
32078,,,,,108,972,,,,,,,,,,,,,,,,,,,,
32079,,,,,108,1772,,,,,,,,,,,,,,,,,,,,
32080,,,,,108,2023,,,,,,,,,,,,,,,,,,,,
32081,,,,,108,3191,,,,,,,,,,,,,,,,,,,,
32082,,,,,108,3201,,,,,,,,,,,,,,,,,,,,
32083,,,,,108,3683,,,,,,,,,,,,,,,,,,,,
32084,,,,,108,3231,,,,,,,,,,,,,,,,,,,,
32085,,,,,108,3673,,,,,,,,,,,,,,,,,,,,
32086,,,,,108,3961,,,,,,,,,,,,,,,,,,,,
32087,,,,,108,442,,,,,,,,,,,,,,,,,,,,
32088,,,,,108,323,,,,,,,,,,,,,,,,,,,,
32089,,,,,108,562,,,,,,,,,,,,,,,,,,,,
32090,,,,,108,2411,,,,,,,,,,,,,,,,,,,,
32091,,,,,108,4071,,,,,,,,,,,,,,,,,,,,
32092,,,,,108,4081,,,,,,,,,,,,,,,,,,,,
32093,,,,,108,2371,,,,,,,,,,,,,,,,,,,,
32094,,,,,108,2493,,,,,,,,,,,,,,,,,,,,
32095,,,,,108,4031,,,,,,,,,,,,,,,,,,,,
32096,,,,,108,4151,,,,,,,,,,,,,,,,,,,,
32097,,,,,108,3832,,,,,,,,,,,,,,,,,,,,
32098,,,,,108,4141,,,,,,,,,,,,,,,,,,,,
32099,,,,,108,4061,,,,,,,,,,,,,,,,,,,,
32100,,,,,108,992,,,,,,,,,,,,,,,,,,,,
32101,,,,,108,253,,,,,,,,,,,,,,,,,,,,
32102,,,,,108,254,,,,,,,,,,,,,,,,,,,,
32103,,,,,108,4431,,,,,,,,,,,,,,,,,,,,
32104,,,,,108,4193,,,,,,,,,,,,,,,,,,,,
32105,,,,,108,4041,,,,,,,,,,,,,,,,,,,,
32106,,,,,108,4051,,,,,,,,,,,,,,,,,,,,
32107,,,,,108,153,,,,,,,,,,,,,,,,,,,,
32108,,,,,108,211,,,,,,,,,,,,,,,,,,,,
32109,,,,,108,212,,,,,,,,,,,,,,,,,,,,
32110,,,,,108,221,,,,,,,,,,,,,,,,,,,,
32111,,,,,108,1481,,,,,,,,,,,,,,,,,,,,
32112,,,,,108,1641,,,,,,,,,,,,,,,,,,,,
32113,,,,,108,2132,,,,,,,,,,,,,,,,,,,,
32114,,,,,108,2832,,,,,,,,,,,,,,,,,,,,
32115,,,,,108,2923,,,,,,,,,,,,,,,,,,,,
32116,,,,,108,2924,,,,,,,,,,,,,,,,,,,,
32117,,,,,108,4012,,,,,,,,,,,,,,,,,,,,
32118,,,,,108,4561,,,,,,,,,,,,,,,,,,,,
32119,,,,,108,4622,,,,,,,,,,,,,,,,,,,,
32120,,,,,108,4623,,,,,,,,,,,,,,,,,,,,
32121,,,,,108,1672,,,,,,,,,,,,,,,,,,,,
32122,,,,,108,4091,,,,,,,,,,,,,,,,,,,,
32123,,,,,108,4183,,,,,,,,,,,,,,,,,,,,
32124,,,,,108,2331,,,,,,,,,,,,,,,,,,,,
32125,,,,,108,4661,,,,,,,,,,,,,,,,,,,,
32126,,,,,108,4671,,,,,,,,,,,,,,,,,,,,
32127,,,,,108,3052,,,,,,,,,,,,,,,,,,,,
32128,,,,,108,3981,,,,,,,,,,,,,,,,,,,,
32129,,,,,108,4651,,,,,,,,,,,,,,,,,,,,
32130,,,,,108,3941,,,,,,,,,,,,,,,,,,,,
32131,,,,,108,902,,,,,,,,,,,,,,,,,,,,
32132,,,,,108,1653,,,,,,,,,,,,,,,,,,,,
32133,,,,,108,144,,,,,,,,,,,,,,,,,,,,
32134,,,,,108,4583,,,,,,,,,,,,,,,,,,,,
32135,,,,,108,4013,,,,,,,,,,,,,,,,,,,,
32136,,,,,108,4853,,,,,,,,,,,,,,,,,,,,
32137,,,,,108,432,,,,,,,,,,,,,,,,,,,,
32138,,,,,108,2121,,,,,,,,,,,,,,,,,,,,
32139,,,,,108,4011,,,,,,,,,,,,,,,,,,,,
32140,,,,,108,412,,,,,,,,,,,,,,,,,,,,
32141,,,,,108,4641,,,,,,,,,,,,,,,,,,,,
32142,,,,,108,5241,,,,,,,,,,,,,,,,,,,,
32143,,,,,108,4003,,,,,,,,,,,,,,,,,,,,
32144,,,,,108,4301,,,,,,,,,,,,,,,,,,,,
32145,,,,,108,5361,,,,,,,,,,,,,,,,,,,,
32146,,,,,108,4773,,,,,,,,,,,,,,,,,,,,
32147,,,,,108,4701,,,,,,,,,,,,,,,,,,,,
32148,,,,,108,4572,,,,,,,,,,,,,,,,,,,,
32149,,,,,109,3,,,,,,,,,,,,,,,,,,,,
32150,,,,,109,4,,,,,,,,,,,,,,,,,,,,
32151,,,,,109,13,,,,,,,,,,,,,,,,,,,,
32152,,,,,109,14,,,,,,,,,,,,,,,,,,,,
32153,,,,,109,15,,,,,,,,,,,,,,,,,,,,
32154,,,,,109,23,,,,,,,,,,,,,,,,,,,,
32155,,,,,109,24,,,,,,,,,,,,,,,,,,,,
32156,,,,,109,53,,,,,,,,,,,,,,,,,,,,
32157,,,,,109,54,,,,,,,,,,,,,,,,,,,,
32158,,,,,109,93,,,,,,,,,,,,,,,,,,,,
32159,,,,,109,133,,,,,,,,,,,,,,,,,,,,
32160,,,,,109,163,,,,,,,,,,,,,,,,,,,,
32161,,,,,109,222,,,,,,,,,,,,,,,,,,,,
32162,,,,,109,242,,,,,,,,,,,,,,,,,,,,
32163,,,,,109,263,,,,,,,,,,,,,,,,,,,,
32164,,,,,109,264,,,,,,,,,,,,,,,,,,,,
32165,,,,,109,273,,,,,,,,,,,,,,,,,,,,
32166,,,,,109,283,,,,,,,,,,,,,,,,,,,,
32167,,,,,109,303,,,,,,,,,,,,,,,,,,,,
32168,,,,,109,333,,,,,,,,,,,,,,,,,,,,
32169,,,,,109,341,,,,,,,,,,,,,,,,,,,,
32170,,,,,109,372,,,,,,,,,,,,,,,,,,,,
32171,,,,,109,382,,,,,,,,,,,,,,,,,,,,
32172,,,,,109,393,,,,,,,,,,,,,,,,,,,,
32173,,,,,109,394,,,,,,,,,,,,,,,,,,,,
32174,,,,,109,402,,,,,,,,,,,,,,,,,,,,
32175,,,,,109,403,,,,,,,,,,,,,,,,,,,,
32176,,,,,109,462,,,,,,,,,,,,,,,,,,,,
32177,,,,,109,463,,,,,,,,,,,,,,,,,,,,
32178,,,,,109,464,,,,,,,,,,,,,,,,,,,,
32179,,,,,109,472,,,,,,,,,,,,,,,,,,,,
32180,,,,,109,482,,,,,,,,,,,,,,,,,,,,
32181,,,,,109,493,,,,,,,,,,,,,,,,,,,,
32182,,,,,109,552,,,,,,,,,,,,,,,,,,,,
32183,,,,,109,572,,,,,,,,,,,,,,,,,,,,
32184,,,,,109,574,,,,,,,,,,,,,,,,,,,,
32185,,,,,109,593,,,,,,,,,,,,,,,,,,,,
32186,,,,,109,603,,,,,,,,,,,,,,,,,,,,
32187,,,,,109,631,,,,,,,,,,,,,,,,,,,,
32188,,,,,109,632,,,,,,,,,,,,,,,,,,,,
32189,,,,,109,641,,,,,,,,,,,,,,,,,,,,
32190,,,,,109,692,,,,,,,,,,,,,,,,,,,,
32191,,,,,109,701,,,,,,,,,,,,,,,,,,,,
32192,,,,,109,712,,,,,,,,,,,,,,,,,,,,
32193,,,,,109,721,,,,,,,,,,,,,,,,,,,,
32194,,,,,109,731,,,,,,,,,,,,,,,,,,,,
32195,,,,,109,741,,,,,,,,,,,,,,,,,,,,
32196,,,,,109,753,,,,,,,,,,,,,,,,,,,,
32197,,,,,109,771,,,,,,,,,,,,,,,,,,,,
32198,,,,,109,783,,,,,,,,,,,,,,,,,,,,
32199,,,,,109,793,,,,,,,,,,,,,,,,,,,,
32200,,,,,109,803,,,,,,,,,,,,,,,,,,,,
32201,,,,,109,863,,,,,,,,,,,,,,,,,,,,
32202,,,,,109,883,,,,,,,,,,,,,,,,,,,,
32203,,,,,109,884,,,,,,,,,,,,,,,,,,,,
32204,,,,,109,1071,,,,,,,,,,,,,,,,,,,,
32205,,,,,109,1072,,,,,,,,,,,,,,,,,,,,
32206,,,,,109,1032,,,,,,,,,,,,,,,,,,,,
32207,,,,,109,1082,,,,,,,,,,,,,,,,,,,,
32208,,,,,109,1172,,,,,,,,,,,,,,,,,,,,
32209,,,,,109,1173,,,,,,,,,,,,,,,,,,,,
32210,,,,,109,1221,,,,,,,,,,,,,,,,,,,,
32211,,,,,109,1231,,,,,,,,,,,,,,,,,,,,
32212,,,,,109,1241,,,,,,,,,,,,,,,,,,,,
32213,,,,,109,1253,,,,,,,,,,,,,,,,,,,,
32214,,,,,109,1293,,,,,,,,,,,,,,,,,,,,
32215,,,,,109,1294,,,,,,,,,,,,,,,,,,,,
32216,,,,,109,1303,,,,,,,,,,,,,,,,,,,,
32217,,,,,109,1304,,,,,,,,,,,,,,,,,,,,
32218,,,,,109,1313,,,,,,,,,,,,,,,,,,,,
32219,,,,,109,1314,,,,,,,,,,,,,,,,,,,,
32220,,,,,109,1393,,,,,,,,,,,,,,,,,,,,
32221,,,,,109,1396,,,,,,,,,,,,,,,,,,,,
32222,,,,,109,1394,,,,,,,,,,,,,,,,,,,,
32223,,,,,109,1397,,,,,,,,,,,,,,,,,,,,
32224,,,,,109,1423,,,,,,,,,,,,,,,,,,,,
32225,,,,,109,1443,,,,,,,,,,,,,,,,,,,,
32226,,,,,109,1503,,,,,,,,,,,,,,,,,,,,
32227,,,,,109,1504,,,,,,,,,,,,,,,,,,,,
32228,,,,,109,1612,,,,,,,,,,,,,,,,,,,,
32229,,,,,109,1802,,,,,,,,,,,,,,,,,,,,
32230,,,,,109,1803,,,,,,,,,,,,,,,,,,,,
32231,,,,,109,1813,,,,,,,,,,,,,,,,,,,,
32232,,,,,109,1841,,,,,,,,,,,,,,,,,,,,
32233,,,,,109,1852,,,,,,,,,,,,,,,,,,,,
32234,,,,,109,1853,,,,,,,,,,,,,,,,,,,,
32235,,,,,109,1863,,,,,,,,,,,,,,,,,,,,
32236,,,,,109,1893,,,,,,,,,,,,,,,,,,,,
32237,,,,,109,1903,,,,,,,,,,,,,,,,,,,,
32238,,,,,109,1911,,,,,,,,,,,,,,,,,,,,
32239,,,,,109,1921,,,,,,,,,,,,,,,,,,,,
32240,,,,,109,1931,,,,,,,,,,,,,,,,,,,,
32241,,,,,109,1941,,,,,,,,,,,,,,,,,,,,
32242,,,,,109,1951,,,,,,,,,,,,,,,,,,,,
32243,,,,,109,2013,,,,,,,,,,,,,,,,,,,,
32244,,,,,109,2033,,,,,,,,,,,,,,,,,,,,
32245,,,,,109,2073,,,,,,,,,,,,,,,,,,,,
32246,,,,,109,2233,,,,,,,,,,,,,,,,,,,,
32247,,,,,109,2242,,,,,,,,,,,,,,,,,,,,
32248,,,,,109,2243,,,,,,,,,,,,,,,,,,,,
32249,,,,,109,2272,,,,,,,,,,,,,,,,,,,,
32250,,,,,109,2302,,,,,,,,,,,,,,,,,,,,
32251,,,,,109,2303,,,,,,,,,,,,,,,,,,,,
32252,,,,,109,2401,,,,,,,,,,,,,,,,,,,,
32253,,,,,109,2473,,,,,,,,,,,,,,,,,,,,
32254,,,,,109,2483,,,,,,,,,,,,,,,,,,,,
32255,,,,,109,2593,,,,,,,,,,,,,,,,,,,,
32256,,,,,109,2612,,,,,,,,,,,,,,,,,,,,
32257,,,,,109,2633,,,,,,,,,,,,,,,,,,,,
32258,,,,,109,2683,,,,,,,,,,,,,,,,,,,,
32259,,,,,109,2723,,,,,,,,,,,,,,,,,,,,
32260,,,,,109,2822,,,,,,,,,,,,,,,,,,,,
32261,,,,,109,2843,,,,,,,,,,,,,,,,,,,,
32262,,,,,109,2873,,,,,,,,,,,,,,,,,,,,
32263,,,,,109,2891,,,,,,,,,,,,,,,,,,,,
32264,,,,,109,2963,,,,,,,,,,,,,,,,,,,,
32265,,,,,109,2993,,,,,,,,,,,,,,,,,,,,
32266,,,,,109,3003,,,,,,,,,,,,,,,,,,,,
32267,,,,,109,3012,,,,,,,,,,,,,,,,,,,,
32268,,,,,109,3021,,,,,,,,,,,,,,,,,,,,
32269,,,,,109,3143,,,,,,,,,,,,,,,,,,,,
32270,,,,,109,3152,,,,,,,,,,,,,,,,,,,,
32271,,,,,109,3161,,,,,,,,,,,,,,,,,,,,
32272,,,,,109,3171,,,,,,,,,,,,,,,,,,,,
32273,,,,,109,3181,,,,,,,,,,,,,,,,,,,,
32274,,,,,109,3251,,,,,,,,,,,,,,,,,,,,
32275,,,,,109,3283,,,,,,,,,,,,,,,,,,,,
32276,,,,,109,3293,,,,,,,,,,,,,,,,,,,,
32277,,,,,109,3303,,,,,,,,,,,,,,,,,,,,
32278,,,,,109,3342,,,,,,,,,,,,,,,,,,,,
32279,,,,,109,3353,,,,,,,,,,,,,,,,,,,,
32280,,,,,109,3413,,,,,,,,,,,,,,,,,,,,
32281,,,,,109,3432,,,,,,,,,,,,,,,,,,,,
32282,,,,,109,3472,,,,,,,,,,,,,,,,,,,,
32283,,,,,109,3502,,,,,,,,,,,,,,,,,,,,
32284,,,,,109,3511,,,,,,,,,,,,,,,,,,,,
32285,,,,,109,3543,,,,,,,,,,,,,,,,,,,,
32286,,,,,109,3592,,,,,,,,,,,,,,,,,,,,
32287,,,,,109,3663,,,,,,,,,,,,,,,,,,,,
32288,,,,,109,3772,,,,,,,,,,,,,,,,,,,,
32289,,,,,109,3843,,,,,,,,,,,,,,,,,,,,
32290,,,,,109,4132,,,,,,,,,,,,,,,,,,,,
32291,,,,,109,7001,,,,,,,,,,,,,,,,,,,,
