变量名,name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath
80046,招募队友,,3,,招募#C0xF76B45##L10#闪电鸟(12星)，毕力吉翁(12星)#L0##C0x5B545B#,2,80002,,,,<80731;83181>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80047,招募队友,,3,,招募#C0xF76B45##L10#火焰鸟(12星)，凯路迪欧(12星)#L0##C0x5B545B#,2,80002,,,,<80741;83251>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80048,招募队友,,3,,招募#C0xF76B45##L10#梦幻(12星)，花洁夫人(12星)#L0##C0x5B545B#,2,80002,,,,<80771;83353>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80049,招募队友,,3,,招募#C0xF76B45##L10#波克基斯(12星)，坚盾剑怪·盾牌(12星)#L0##C0x5B545B#,2,80002,,,,<80863;83413>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80050,招募队友,,3,,招募#C0xF76B45##L10#甜冷美后(12星)，超坏星(12星)#L0##C0x5B545B#,2,80002,,,,<83772;83843>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80051,招募队友,,3,,招募#C0xF76B45##L10#小智版皮卡丘(12星)#L0##C0x5B545B#,2,80002,,,,<87001>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80052,招募队友,,3,,招募#C0xF76B45##L10#超梦(12星)#L0##C0x5B545B#,2,80003,,,,<80761>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80053,招募队友,,3,,招募#C0xF76B45##L10#洛奇亚(12星)#L0##C0x5B545B#,2,80003,,,,<81261>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80054,招募队友,,3,,招募#C0xF76B45##L10#凤王(12星)#L0##C0x5B545B#,2,80003,,,,<81271>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80055,招募队友,,3,,招募#C0xF76B45##L10#盖欧卡(12星)#L0##C0x5B545B#,2,80003,,,,<81961>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80056,招募队友,,3,,招募#C0xF76B45##L10#固拉多(12星)#L0##C0x5B545B#,2,80003,,,,<81971>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80057,招募队友,,3,,招募#C0xF76B45##L10#基拉祈(12星)#L0##C0x5B545B#,2,80003,,,,<81991>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80058,招募队友,,3,,招募#C0xF76B45##L10#达克莱伊(12星)#L0##C0x5B545B#,2,80003,,,,<82431>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80059,招募队友,,3,,招募#C0xF76B45##L10#谢米(12星)#L0##C0x5B545B#,2,80003,,,,<82441>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80060,招募队友,,3,,招募#C0xF76B45##L10#美洛耶塔·歌声形态(12星)#L0##C0x5B545B#,2,80003,,,,<83261>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80061,招募队友,,3,,招募#C0xF76B45##L10#伊裴尔塔尔(12星)#L0##C0x5B545B#,2,80003,,,,<83611>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80062,招募队友,,3,,招募#C0xF76B45##L10#蒂安希(12星)#L0##C0x5B545B#,2,80003,,,,<83631>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80063,招募队友,,3,,招募#C0xF76B45##L10#解放胡帕(12星)#L0##C0x5B545B#,2,80003,,,,<83642>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80064,招募队友,,3,,招募#C0xF76B45##L10#美录梅塔(12星)#L0##C0x5B545B#,2,80003,,,,<84171>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80065,招募队友,,3,,招募#C0xF76B45##L10#酋雷姆(12星)#L0##C0x5B545B#,2,80003,,,,<83241>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
80066,招募队友,,3,,招募#C0xF76B45##L10#裂空座(12星)#L0##C0x5B545B#,2,80003,,,,<81981>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90001,招募队友,,3,,招募#C0xF76B45##L10#大比鸟(12星)，双倍多多冰(12星)#L0##C0x5B545B#,1,90001,,,,<100053;102873>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90002,招募队友,,3,,招募#C0xF76B45##L10#雷丘(12星)，电飞鼠(12星)#L0##C0x5B545B#,1,90001,,,,<100093;102891>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90003,招募队友,,3,,招募#C0xF76B45##L10#皮可西(12星)，胖嘟嘟·雌(12星)#L0##C0x5B545B#,1,90001,,,,<100133;102923>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90004,招募队友,,3,,招募#C0xF76B45##L10#胖可丁(12星)，胖嘟嘟·雄(12星)#L0##C0x5B545B#,1,90001,,,,<100153;102924>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90005,招募队友,,3,,招募#C0xF76B45##L10#哥达鸭(12星)，齿轮怪(12星)#L0##C0x5B545B#,1,90001,,,,<100222;102963>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90006,招募队友,,3,,招募#C0xF76B45##L10#大食花(12星)，冻原熊(12星)#L0##C0x5B545B#,1,90001,,,,<100283;103012>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90007,招募队友,,3,,招募#C0xF76B45##L10#隆隆岩(12星)，火炎狮(12星)#L0##C0x5B545B#,1,90001,,,,<100303;103342>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90008,招募队友,,3,,招募#C0xF76B45##L10#大葱鸭(12星)，胖甜妮(12星)#L0##C0x5B545B#,1,90001,,,,<100341;103432>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90009,招募队友,,3,,招募#C0xF76B45##L10#臭臭泥(12星)，钢炮臂虾(12星)#L0##C0x5B545B#,1,90001,,,,<100372;103472>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90010,招募队友,,3,,招募#C0xF76B45##L10#刺甲贝(12星)，冰雪巨龙(12星)#L0##C0x5B545B#,1,90001,,,,<100382;103502>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90011,招募队友,,3,,招募#C0xF76B45##L10#大舌舔(12星)，火焰鸟(12星)#L0##C0x5B545B#,1,90001,,,,<100472;100741>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90012,招募队友,,3,,招募#C0xF76B45##L10#双弹瓦斯(12星)，快龙(12星)#L0##C0x5B545B#,1,90001,,,,<100482;100753>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90013,招募队友,,3,,招募#C0xF76B45##L10#幸福蛋(12星)，梦幻(12星)#L0##C0x5B545B#,1,90001,,,,<100503;100771>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90014,招募队友,,3,,招募#C0xF76B45##L10#宝石海星(12星)，波克基斯(12星)#L0##C0x5B545B#,1,90001,,,,<100552;100863>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90015,招募队友,,3,,招募#C0xF76B45##L10#镰刀盔(12星)，电龙(12星)#L0##C0x5B545B#,1,90001,,,,<100692;100883>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90016,招募队友,,3,,招募#C0xF76B45##L10#爆音怪(12星)，超级电龙(12星)#L0##C0x5B545B#,1,90001,,,,<101443;100884>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90017,招募队友,,3,,招募#C0xF76B45##L10#喷火驼(12星)，天蝎王(12星)#L0##C0x5B545B#,1,90001,,,,<101612;101032>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90018,招募队友,,3,,招募#C0xF76B45##L10#诅咒娃娃(12星)，玛狃拉(12星)#L0##C0x5B545B#,1,90001,,,,<101802;101082>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90019,招募队友,,3,,招募#C0xF76B45##L10#雪妖女(12星)，黑鲁加(12星)#L0##C0x5B545B#,1,90001,,,,<101853;101172>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90020,招募队友,,3,,招募#C0xF76B45##L10#帝牙海狮(12星)，雷公(12星)#L0##C0x5B545B#,1,90001,,,,<101863;101221>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90021,招募队友,,3,,招募#C0xF76B45##L10#伦琴猫(12星)，炎帝(12星)#L0##C0x5B545B#,1,90001,,,,<102073;101231>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90022,招募队友,,3,,招募#C0xF76B45##L10#暴雪王(12星)，水君(12星)#L0##C0x5B545B#,1,90001,,,,<102302;101241>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90023,招募队友,,3,,招募#C0xF76B45##L10#超级暴雪王(12星)，班基拉斯(12星)#L0##C0x5B545B#,1,90001,,,,<102303;101253>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90024,招募队友,,3,,招募#C0xF76B45##L10#庞岩怪(12星)，超级巨沼怪(12星)#L0##C0x5B545B#,1,90001,,,,<102593;101314>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90025,招募队友,,3,,招募#C0xF76B45##L10#龙头地鼠(12星)，沙奈朵(12星)#L0##C0x5B545B#,1,90001,,,,<102612;101393>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90026,招募队友,,3,,招募#C0xF76B45##L10#蜈蚣王(12星)，请假王(12星)#L0##C0x5B545B#,1,90001,,,,<102683;101423>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90027,招募队友,,3,,招募#C0xF76B45##L10#哥德小姐(12星)，波士可多拉(12星)#L0##C0x5B545B#,1,90001,,,,<102843;101503>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90028,招募队友,,3,,招募#C0xF76B45##L10#超级妙蛙花(12星)，黑夜魔灵(12星)#L0##C0x5B545B#,2,90002,,,,<100004;101813>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90029,招募队友,,3,,招募#C0xF76B45##L10#超级喷火龙X(12星)，阿勃梭鲁(12星)#L0##C0x5B545B#,2,90002,,,,<100014;101841>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90030,招募队友,,3,,招募#C0xF76B45##L10#超级喷火龙Y(12星)，暴飞龙(12星)#L0##C0x5B545B#,2,90002,,,,<100015;101893>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90031,招募队友,,3,,招募#C0xF76B45##L10#超级水箭龟(12星)，巨金怪(12星)#L0##C0x5B545B#,2,90002,,,,<100024;101903>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90032,招募队友,,3,,招募#C0xF76B45##L10#叉字蝠(12星)，雷吉洛克(12星)#L0##C0x5B545B#,2,90002,,,,<100163;101911>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90033,招募队友,,3,,招募#C0xF76B45##L10#风速狗(12星)，雷吉艾斯(12星)#L0##C0x5B545B#,2,90002,,,,<100242;101921>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90034,招募队友,,3,,招募#C0xF76B45##L10#胡地(12星)，雷吉斯奇鲁(12星)#L0##C0x5B545B#,2,90002,,,,<100263;101931>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90035,招募队友,,3,,招募#C0xF76B45##L10#超级胡地(12星)，拉帝亚斯(12星)#L0##C0x5B545B#,2,90002,,,,<100264;101941>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90036,招募队友,,3,,招募#C0xF76B45##L10#自爆磁怪(12星)，拉帝欧斯(12星)#L0##C0x5B545B#,2,90002,,,,<100333;101951>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90037,招募队友,,3,,招募#C0xF76B45##L10#耿鬼(12星)，烈咬陆鲨(12星)#L0##C0x5B545B#,2,90002,,,,<100393;102233>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90038,招募队友,,3,,招募#C0xF76B45##L10#超级耿鬼(12星)，克雷色利亚(12星)#L0##C0x5B545B#,2,90002,,,,<100394;102401>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90039,招募队友,,3,,招募#C0xF76B45##L10#大钢蛇(12星)，流氓鳄(12星)#L0##C0x5B545B#,2,90002,,,,<100402;102723>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90040,招募队友,,3,,招募#C0xF76B45##L10#超甲狂犀(12星)，索罗亚克(12星)#L0##C0x5B545B#,2,90002,,,,<100493;102822>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90041,招募队友,,3,,招募#C0xF76B45##L10#巨钳螳螂(12星)，水晶灯火灵(12星)#L0##C0x5B545B#,2,90002,,,,<100572;102993>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90042,招募队友,,3,,招募#C0xF76B45##L10#超级巨钳螳螂(12星)，几何雪花(12星)#L0##C0x5B545B#,2,90002,,,,<100574;103021>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90043,招募队友,,3,,招募#C0xF76B45##L10#电击魔兽(12星)，三首恶龙(12星)#L0##C0x5B545B#,2,90002,,,,<100593;103143>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90044,招募队友,,3,,招募#C0xF76B45##L10#鸭嘴炎兽(12星)，火神蛾(12星)#L0##C0x5B545B#,2,90002,,,,<100603;103152>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90045,招募队友,,3,,招募#C0xF76B45##L10#暴鲤龙(12星)，花洁夫人(12星)#L0##C0x5B545B#,2,90002,,,,<100631;103353>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90046,招募队友,,3,,招募#C0xF76B45##L10#拉普拉斯(12星)，坚盾剑怪·盾牌(12星)#L0##C0x5B545B#,2,90002,,,,<100641;103413>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90047,招募队友,,3,,招募#C0xF76B45##L10#化石翼龙(12星)，黏美龙(12星)#L0##C0x5B545B#,2,90002,,,,<100701;103543>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90048,招募队友,,3,,招募#C0xF76B45##L10#卡比兽(12星)，音波龙(12星)#L0##C0x5B545B#,2,90002,,,,<100712;103592>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90049,招募队友,,3,,招募#C0xF76B45##L10#急冻鸟(12星)，超坏星(12星)#L0##C0x5B545B#,2,90002,,,,<100721;103772>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90050,招募队友,,3,,招募#C0xF76B45##L10#闪电鸟(12星)，甜冷美后(12星)#L0##C0x5B545B#,2,90002,,,,<100731;103843>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90051,招募队友,,3,,招募#C0xF76B45##L10#洛奇亚(12星)，四颚针龙(12星)#L0##C0x5B545B#,2,90002,,,,<101261;104132>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90052,招募队友,,3,,招募#C0xF76B45##L10#凤王(12星)#L0##C0x5B545B#,2,90003,,,,<101271>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90053,招募队友,,3,,招募#C0xF76B45##L10#盖欧卡(12星)#L0##C0x5B545B#,2,90003,,,,<101961>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90054,招募队友,,3,,招募#C0xF76B45##L10#超级裂空座(12星)#L0##C0x5B545B#,2,90003,,,,<101982>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90055,招募队友,,3,,招募#C0xF76B45##L10#基拉祈(12星)#L0##C0x5B545B#,2,90003,,,,<101991>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90056,招募队友,,3,,招募#C0xF76B45##L10#雷吉奇卡斯(12星)#L0##C0x5B545B#,2,90003,,,,<102381>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90057,招募队友,,3,,招募#C0xF76B45##L10#骑拉帝纳(12星)#L0##C0x5B545B#,2,90003,,,,<102391>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90058,招募队友,,3,,招募#C0xF76B45##L10#达克莱伊(12星)#L0##C0x5B545B#,2,90003,,,,<102431>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90059,招募队友,,3,,招募#C0xF76B45##L10#谢米(12星)#L0##C0x5B545B#,2,90003,,,,<102441>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90060,招募队友,,3,,招募#C0xF76B45##L10#莱希拉姆(12星)#L0##C0x5B545B#,2,90003,,,,<103211>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90061,招募队友,,3,,招募#C0xF76B45##L10#美洛耶塔·歌声形态(12星)#L0##C0x5B545B#,2,90003,,,,<103261>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90062,招募队友,,3,,招募#C0xF76B45##L10#伊裴尔塔尔(12星)#L0##C0x5B545B#,2,90003,,,,<103611>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90063,招募队友,,3,,招募#C0xF76B45##L10#蒂安希(12星)#L0##C0x5B545B#,2,90003,,,,<103631>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90064,招募队友,,3,,招募#C0xF76B45##L10#捷克罗姆(12星)#L0##C0x5B545B#,2,90003,,,,<103221>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90065,招募队友,,3,,招募#C0xF76B45##L10#美录梅塔(12星)#L0##C0x5B545B#,2,90003,,,,<104171>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
101101,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101102,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101103,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101104,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101105,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101106,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101201,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101202,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101203,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101204,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101205,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101206,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101301,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101302,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101303,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101304,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101305,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101306,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101401,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101402,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101403,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101404,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101405,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101406,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101501,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101502,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101503,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101504,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101505,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101506,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101601,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101602,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101603,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101604,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101605,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101606,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5001606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101701,被动激活,,2,,己方全体精灵免控率和伤害加成提升10%~30%,1,100000,,,<5001701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101702,被动激活,,2,,每个大回合结束，己方随机一个精灵的血量和怒气获得恢复,1,100000,,,<5001702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101703,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101704,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101705,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101706,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101707,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101708,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101709,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101710,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101711,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101712,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101713,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101714,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101715,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101716,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101717,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101718,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101719,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101720,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101721,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5001721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
