变量名,levelEnd,levelStart,themeCsvID,rangeFixs,monsters3,monsters2,monsters1
4154,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;1071;0;1172;0>,<0;0;0;631;0;2822>,<0;731;0;0;0;0>
4155,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<333;0;3592;0;3143;0>,<0;0;0;712;0;593>,<0;1071;0;0;0;0>
4156,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;712;0;771;0>,<0;0;0;741;0;2233>,<0;1313;0;0;0;0>
4157,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2233;0;3143;0;572;0>,<0;0;0;753;0;1221>,<0;631;0;0;0;0>
4158,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<333;0;3543;0;593;0>,<0;0;0;753;0;2822>,<0;3143;0;0;0;0>
4159,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<753;0;3413;0;1221;0>,<0;0;0;3303;0;1394>,<0;3021;0;0;0;0>
4160,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<741;0;721;0;3353;0>,<0;0;0;1241;0;712>,<0;3143;0;0;0;0>
4161,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1082;0;1241;0;2233;0>,<0;0;0;1393;0;1813>,<0;1253;0;0;0;0>
4162,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1172;0;1071;0;1221;0>,<0;0;0;1503;0;1313>,<0;3543;0;0;0;0>
4163,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1071;0;3592;0;263;0>,<0;0;0;1813;0;753>,<0;242;0;0;0;0>
4164,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2822;0;1903;0;1071;0>,<0;0;0;3413;0;1303>,<0;3303;0;0;0;0>
4165,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<593;0;1503;0;731;0>,<0;0;0;1172;0;1313>,<0;2822;0;0;0;0>
4166,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;3003;0;1221;0>,<0;0;0;1503;0;1172>,<0;493;0;0;0;0>
4167,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<603;0;3003;0;1293;0>,<0;0;0;2822;0;1841>,<0;1071;0;0;0;0>
4168,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2723;0;263;0;3413;0>,<0;0;0;1503;0;1893>,<0;741;0;0;0;0>
4169,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<393;0;333;0;753;0>,<0;0;0;3592;0;2723>,<0;1313;0;0;0;0>
4170,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2822;0;631;0;493;0>,<0;0;0;1393;0;741>,<0;1221;0;0;0;0>
4171,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1503;0;3143;0;1893;0>,<0;0;0;603;0;333>,<0;1841;0;0;0;0>
4172,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<741;0;1903;0;1231;0>,<0;0;0;2723;0;3413>,<0;1393;0;0;0;0>
4173,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1303;0;1293;0;731;0>,<0;0;0;1893;0;333>,<0;883;0;0;0;0>
4174,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1394;0;771;0;393;0>,<0;0;0;593;0;1231>,<0;2822;0;0;0;0>
4175,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3003;0;3543;0;1423;0>,<0;0;0;333;0;1231>,<0;242;0;0;0;0>
4176,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1241;0;3592;0;1231;0>,<0;0;0;3303;0;731>,<0;3413;0;0;0;0>
4177,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3353;0;1423;0;603;0>,<0;0;0;3021;0;1082>,<0;572;0;0;0;0>
4178,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3303;0;1394;0;3353;0>,<0;0;0;883;0;1893>,<0;1221;0;0;0;0>
4179,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1903;0;572;0;3353;0>,<0;0;0;1231;0;2822>,<0;1172;0;0;0;0>
4180,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<741;0;883;0;1313;0>,<0;0;0;3413;0;333>,<0;1503;0;0;0;0>
4181,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;1393;0;603;0>,<0;0;0;1221;0;3353>,<0;771;0;0;0;0>
4182,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1082;0;771;0;741;0>,<0;0;0;1241;0;242>,<0;3143;0;0;0;0>
4183,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1813;0;1903;0;393;0>,<0;0;0;771;0;1423>,<0;3303;0;0;0;0>
4184,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<741;0;1893;0;753;0>,<0;0;0;603;0;3021>,<0;631;0;0;0;0>
4185,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1253;0;721;0;1313;0>,<0;0;0;1423;0;1813>,<0;2233;0;0;0;0>
4186,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3003;0;721;0;2822;0>,<0;0;0;3021;0;1231>,<0;1313;0;0;0;0>
4187,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<741;0;1893;0;1394;0>,<0;0;0;393;0;1841>,<0;1313;0;0;0;0>
4188,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3003;0;242;0;2233;0>,<0;0;0;1394;0;1393>,<0;333;0;0;0;0>
4189,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3143;0;3592;0;2822;0>,<0;0;0;3353;0;593>,<0;741;0;0;0;0>
4190,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<333;0;1893;0;1253;0>,<0;0;0;3353;0;3003>,<0;1841;0;0;0;0>
4191,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1303;0;1313;0;1503;0>,<0;0;0;1841;0;712>,<0;2233;0;0;0;0>
4192,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<493;0;1303;0;771;0>,<0;0;0;1231;0;1082>,<0;731;0;0;0;0>
4193,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2822;0;593;0;3543;0>,<0;0;0;1303;0;333>,<0;1813;0;0;0;0>
4194,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<721;0;1313;0;1221;0>,<0;0;0;1303;0;2233>,<0;242;0;0;0;0>
4195,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<393;0;1393;0;333;0>,<0;0;0;1813;0;883>,<0;3003;0;0;0;0>
4196,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3353;0;1071;0;1503;0>,<0;0;0;3003;0;1841>,<0;1293;0;0;0;0>
4197,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1221;0;771;0;3003;0>,<0;0;0;1293;0;1303>,<0;1071;0;0;0;0>
4198,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<712;0;1394;0;631;0>,<0;0;0;333;0;2822>,<0;2233;0;0;0;0>
4199,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<593;0;3353;0;603;0>,<0;0;0;883;0;1221>,<0;1082;0;0;0;0>
4200,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1841;0;1231;0;1253;0>,<0;0;0;1172;0;1221>,<0;721;0;0;0;0>
5001,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3261;3642;3611;1971;1961;3241>,<3271;3631;3601;4171;761;3211>,<1261;4161;2361;2381;2441;2351>
5002,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1271;1971;1261;1981;1281;2441>,<3261;4161;3271;2431;3221;2391>,<4171;3601;3631;2351;3611;1991>
5003,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1261;2431;1971;2351;3241;4161>,<2361;1961;3611;3642;2391;3221>,<1281;2381;3631;761;1981;1271>
5004,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3221;1961;1261;1271;3631;2351>,<1971;3642;3211;3271;3261;2441>,<2391;1981;2361;2381;1281;3611>
5005,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2441;2431;3631;4161;761;2361>,<1981;3271;1961;1281;3261;4171>,<1261;3611;2381;3642;3601;2391>
5006,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3241;2441;2391;761;2431;2381>,<1991;1981;1971;3631;4171;1281>,<3611;1961;3601;3261;3642;3271>
5007,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3211;3241;2441;1971;2361;761>,<2351;3221;1261;4171;3261;1981>,<3611;2381;3601;1961;3271;2391>
5008,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3211;3642;2391;1971;1261;1981>,<2381;3601;4171;3261;1991;3241>,<3611;2361;2431;1281;4161;1271>
5009,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3642;1991;1971;4171;2351;3241>,<3271;3221;1261;1961;761;3611>,<1981;2361;1271;2381;3601;2391>
5010,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1971;1271;3611;3642;3631;3241>,<4171;3601;2441;4161;3261;2361>,<1981;2351;761;2381;1261;1991>
5011,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2361;2441;3211;4171;2381;3631>,<1271;3221;2351;3271;1971;4161>,<1981;1961;3642;3611;761;3241>
5012,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1981;2391;3211;3271;3611;3221>,<3261;2441;4171;2431;1991;3241>,<1281;2361;1271;761;3631;3601>
5013,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1261;1271;3271;1971;1981;2361>,<2431;3631;2381;2351;3211;1991>,<3611;4171;1961;3241;3601;2441>
5014,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2361;1281;3211;4161;3261;1271>,<2431;4171;3631;2351;1261;3221>,<3642;2391;3611;1991;1971;761>
5015,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3642;1991;1961;1261;3611;2361>,<3241;3271;1271;2441;1971;3221>,<3601;2431;2351;1281;3211;2381>
5016,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1261;2351;761;3271;2391;2361>,<1271;3241;4161;2441;1991;2381>,<1981;3611;3601;1961;1281;4171>
5017,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3221;2431;1961;3261;3211;2381>,<4171;3631;3601;3271;2361;1261>,<4161;3241;761;2391;1281;1981>
5018,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3631;2431;3211;1991;1261;2441>,<4161;1271;3241;2351;3642;1961>,<2381;2361;3271;1981;3601;2391>
5019,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3211;3611;1281;2441;1261;2361>,<3601;3221;3261;2381;1961;3642>,<761;2391;1991;3241;4161;1981>
5020,110,1,<12>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2361;4161;3601;2431;3271;1991>,<1961;2441;1281;1271;2381;2391>,<2351;1971;761;3211;4171;1261>
5021,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1991;4171;2351;2391;3271;3221>,<3642;2441;3601;2381;3611;1271>,<3261;1961;1261;2431;2361;1281>
5022,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1991;4161;3631;1261;3642;1271>,<3221;1281;2361;3601;2391;3271>,<2431;2381;3241;3211;3611;761>
5023,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3611;2431;4161;761;1281;3642>,<2351;1261;1991;3271;3631;2441>,<2391;3601;3221;1271;1971;2361>
5024,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3611;1281;4161;761;3271;1981>,<2431;2361;3601;3221;3261;3211>,<2441;4171;2391;1261;1971;2351>
5025,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3211;3611;1281;3271;3601;1271>,<1961;3642;3241;2431;761;4161>,<2361;1991;3221;3631;1971;2351>
5026,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<761;3271;3611;2351;3221;1971>,<1271;2361;1981;3631;3261;1991>,<1281;2391;1961;4161;3241;4171>
5027,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1981;2361;1261;2431;1961;1991>,<2381;3241;3211;3221;3261;4171>,<2391;3601;3642;3611;2351;761>
5028,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1281;3611;761;2391;4161;3261>,<3211;1981;2431;2351;1971;1961>,<2441;3221;2381;3601;3631;3642>
5029,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2361;3631;2391;761;3241;3221>,<1981;2441;2381;1971;3271;4171>,<3211;1261;3261;2351;3601;4161>
5030,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1261;2441;1961;3601;2381;3642>,<3221;4171;1271;2391;1991;1281>,<4161;3611;2361;3631;3261;3271>
5031,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3261;2361;1971;1281;2391;3221>,<2381;3271;2431;1961;4171;4161>,<1271;3211;761;3631;1261;3642>
5032,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1991;761;2431;2381;3642;2391>,<1981;3221;3261;1961;3631;1261>,<3611;2361;2351;3241;3601;3271>
5033,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2391;3271;1971;1261;761;3261>,<1991;2361;1961;3601;3241;2431>,<1271;2381;2441;3642;3611;4171>
5034,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1971;2351;2391;2431;3601;3261>,<3611;3271;1981;1271;2381;3221>,<3631;1281;2441;4161;4171;1261>
5035,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1971;4171;3261;3241;4161;1991>,<3221;2391;3271;1961;3601;2381>,<3611;761;3642;2431;1281;2441>
5036,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<4161;761;3271;1971;1991;2351>,<1281;2441;3211;2391;2431;3631>,<2381;3261;1981;2361;3601;1961>
5037,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2351;2441;1971;3211;4161;3611>,<3642;3631;2391;2361;3271;3261>,<3241;1281;4171;2381;1961;1271>
5038,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2361;3642;761;3631;3261;3271>,<1961;1281;2391;1991;1971;1271>,<3221;2381;3611;2441;2431;3601>
5039,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3261;2381;3601;2441;3211;2391>,<2351;1261;1961;2431;3241;2361>,<1281;761;4171;3611;4161;1271>
5040,110,1,<13>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<4161;2351;3642;2441;2391;1261>,<1971;3221;4171;1981;3241;2381>,<1281;3261;3271;3611;3631;3601>
5041,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3221;4161;3241;2361;3271;2441>,<3261;1281;1271;761;3642;1991>,<3601;1261;1961;1981;2381;2431>
5042,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3261;4161;3241;2351;3611;1281>,<3601;2431;1271;2381;1961;3642>,<3271;2361;761;1981;3221;1991>
5043,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<761;1271;3211;2381;3642;2391>,<3611;2361;3241;4171;2351;3601>,<2431;1991;3271;3631;4161;3261>
5044,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2381;4161;3271;1271;2361;3221>,<3241;1961;2351;3642;1281;2441>,<3601;3611;1261;1981;2431;2391>
5045,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1281;4161;2361;761;2381;1991>,<2391;1971;3241;3221;2431;3601>,<2441;3611;2351;4171;3631;1261>
5046,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1971;3601;2361;3611;761;1261>,<1961;1281;2391;3642;1991;4161>,<4171;3631;2351;2441;2381;3211>
5047,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1991;2381;3211;761;4171;2361>,<2391;3642;2441;2431;1271;1961>,<3611;1981;2351;1281;1971;3221>
5048,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1991;3601;3271;3241;1981;2361>,<4171;1281;761;2381;2441;2391>,<3221;1961;4161;3611;3642;1971>
5049,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3601;3261;1261;1971;2391;3611>,<2431;2351;3642;1961;1281;1271>,<761;3221;3631;2361;1991;2441>
5050,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3261;2441;3211;761;3642;1281>,<3631;3221;3271;1991;1961;1981>,<3601;2361;1261;1271;4171;3241>
5051,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2381;1991;1281;3241;4161;3601>,<3271;3221;2351;1971;1961;3631>,<2431;4171;761;1981;3261;3211>
5052,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2441;3611;2361;4171;3631;4161>,<3642;2391;1261;1981;2381;761>,<1281;1961;2431;1991;3271;3221>
5053,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3611;3631;3601;2441;3221;2351>,<1271;3642;3211;761;4171;3261>,<2431;4161;2381;3241;2361;3271>
5054,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2351;761;4161;1991;3611;2441>,<4171;1271;1961;2361;3211;1261>,<3642;3241;1981;1971;3631;1281>
5055,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2431;1961;4171;3611;3241;2391>,<1971;4161;3271;3211;761;1271>,<2361;2351;3631;3642;1261;1981>
5056,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3261;2431;1981;1971;3271;2351>,<3211;4171;1961;2391;2441;1991>,<1261;2381;4161;1271;3241;761>
5057,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2391;4161;2361;3631;2431;3601>,<1971;3271;761;1991;3211;3221>,<2351;1261;3241;3261;3642;4171>
5058,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<4161;3601;2431;3241;3261;3211>,<4171;2381;1271;3642;2361;1281>,<2441;3631;1961;1971;3271;1261>
5059,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2431;1971;3211;2391;1981;1961>,<2441;3271;3241;1991;4171;2361>,<1271;3601;3642;2381;3611;2351>
5060,110,1,<14>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1971;3211;3271;1261;3611;3642>,<2431;2391;4161;3221;2441;1271>,<1281;1981;3241;3261;2381;2361>
5061,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1261;1981;3601;2381;3221;1971>,<3271;3631;3241;3642;2391;3611>,<1991;761;4161;3211;3261;1281>
5062,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3261;3211;2441;2391;3611;2431>,<1281;761;1981;1991;4161;2381>,<3221;3271;3642;1961;4171;1261>
5063,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3642;3211;3631;1981;3271;2361>,<1961;4161;1261;4171;3611;2441>,<2351;2381;3221;1271;1281;761>
5064,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1961;3221;2381;3261;2391;3631>,<3601;1981;4171;3611;1991;2441>,<761;1271;4161;3211;1971;2431>
5065,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1271;3261;761;1981;1991;3221>,<3271;2361;3642;2441;3241;2391>,<3601;3631;2381;4161;2351;1961>
5066,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1991;2361;1961;3611;3221;3241>,<1281;3601;4171;4161;2431;1261>,<761;3642;3271;1271;1981;3631>
5067,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3631;2391;3221;3261;2431;2441>,<1961;1281;4161;1261;3611;1981>,<2381;3211;3271;2351;3642;4171>
5068,110,1,<15>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<761;3241;3271;4171;4161;2361>,<1971;1271;1281;1981;3611;3211>,<3261;3631;1991;3221;1961;2381>
