变量名,markID,_beizhu1,_beizhu2,_beizhu3,_beizhu4,star,attrType1,attrValue1,attrType2,attrValue2,__version
4202,3491,,,,,2,,0%,,,
4203,3491,,,,,3,,0%,,,
4204,3491,,,,,4,,0%,,,
4205,3491,,,,,5,,0%,,,
4206,3491,,,,,6,,0%,,,
4207,3491,,,,,7,,0%,,,
4208,3491,,,,,8,,0%,,,
4209,3491,,,,,9,,0%,,,
4210,3491,,,,,10,,0%,,,
4211,3491,,,,,11,,0%,,,
4212,3491,,,,,12,,0%,,,
4213,3501,,,,,1,10,0%,,,
4214,3501,,,,,2,10,0.08%,,,
4215,3501,,,,,3,10,0.16%,,,
4216,3501,,,,,4,10,0.24%,,,
4217,3501,,,,,5,10,0.40%,,,
4218,3501,,,,,6,10,0.56%,,,
4219,3501,,,,,7,10,0.80%,,,
4220,3501,,,,,8,10,1.04%,,,
4221,3501,,,,,9,10,1.36%,,,
4222,3501,,,,,10,10,1.68%,,,
4223,3501,,,,,11,10,2%,,,
4224,3501,,,,,12,10,2.40%,,,
4225,3511,,,,,1,7,0%,,,
4226,3511,,,,,2,7,0.08%,,,
4227,3511,,,,,3,7,0.16%,,,
4228,3511,,,,,4,7,0.24%,,,
4229,3511,,,,,5,7,0.40%,,,
4230,3511,,,,,6,7,0.56%,,,
4231,3511,,,,,7,7,0.80%,,,
4232,3511,,,,,8,7,1.04%,,,
4233,3511,,,,,9,7,1.36%,,,
4234,3511,,,,,10,7,1.68%,,,
4235,3511,,,,,11,7,2%,,,
4236,3511,,,,,12,7,2.40%,,,
4237,3521,,,,,1,,0%,,,
4238,3521,,,,,2,,0%,,,
4239,3521,,,,,3,,0%,,,
4240,3521,,,,,4,,0%,,,
4241,3521,,,,,5,,0%,,,
4242,3521,,,,,6,,0%,,,
4243,3521,,,,,7,,0%,,,
4244,3521,,,,,8,,0%,,,
4245,3521,,,,,9,,0%,,,
4246,3521,,,,,10,,0%,,,
4247,3521,,,,,11,,0%,,,
4248,3521,,,,,12,,0%,,,
4249,3531,,,,,1,,0%,,,
4250,3531,,,,,2,,0%,,,
4251,3531,,,,,3,,0%,,,
4252,3531,,,,,4,,0%,,,
4253,3531,,,,,5,,0%,,,
4254,3531,,,,,6,,0%,,,
4255,3531,,,,,7,,0%,,,
4256,3531,,,,,8,,0%,,,
4257,3531,,,,,9,,0%,,,
4258,3531,,,,,10,,0%,,,
4259,3531,,,,,11,,0%,,,
4260,3531,,,,,12,,0%,,,
4261,3541,,,,,1,9,0%,,,
4262,3541,,,,,2,9,0%,,,
4263,3541,,,,,3,9,0.10%,,,
4264,3541,,,,,4,9,0.25%,,,
4265,3541,,,,,5,9,0.40%,,,
4266,3541,,,,,6,9,0.70%,,,
4267,3541,,,,,7,9,1%,,,
4268,3541,,,,,8,9,1.30%,,,
4269,3541,,,,,9,9,1.75%,,,
4270,3541,,,,,10,9,2.20%,,,
4271,3541,,,,,11,9,2.65%,,,
4272,3541,,,,,12,9,3.25%,,,
4273,3551,,,,,1,,0%,,,
4274,3551,,,,,2,,0%,,,
4275,3551,,,,,3,,0%,,,
4276,3551,,,,,4,,0%,,,
4277,3551,,,,,5,,0%,,,
4278,3551,,,,,6,,0%,,,
4279,3551,,,,,7,,0%,,,
4280,3551,,,,,8,,0%,,,
4281,3551,,,,,9,,0%,,,
4282,3551,,,,,10,,0%,,,
4283,3551,,,,,11,,0%,,,
4284,3551,,,,,12,,0%,,,
4285,3561,,,,,1,10,0%,,,
4286,3561,,,,,2,10,0.04%,,,
4287,3561,,,,,3,10,0.06%,,,
4288,3561,,,,,4,10,0.08%,,,
4289,3561,,,,,5,10,0.12%,,,
4290,3561,,,,,6,10,0.18%,,,
4291,3561,,,,,7,10,0.24%,,,
4292,3561,,,,,8,10,0.32%,,,
4293,3561,,,,,9,10,0.40%,,,
4294,3561,,,,,10,10,0.50%,,,
4295,3561,,,,,11,10,0.60%,,,
4296,3561,,,,,12,10,0.72%,,,
4297,3571,,,,,1,9,0%,,,
4298,3571,,,,,2,9,0%,,,
4299,3571,,,,,3,9,0.10%,,,
4300,3571,,,,,4,9,0.25%,,,
4301,3571,,,,,5,9,0.40%,,,
4302,3571,,,,,6,9,0.70%,,,
4303,3571,,,,,7,9,1%,,,
4304,3571,,,,,8,9,1.30%,,,
4305,3571,,,,,9,9,1.75%,,,
4306,3571,,,,,10,9,2.20%,,,
4307,3571,,,,,11,9,2.65%,,,
4308,3571,,,,,12,9,3.25%,,,
4309,3581,,,,,1,,0%,,,
4310,3581,,,,,2,,0%,,,
4311,3581,,,,,3,,0%,,,
4312,3581,,,,,4,,0%,,,
4313,3581,,,,,5,,0%,,,
4314,3581,,,,,6,,0%,,,
4315,3581,,,,,7,,0%,,,
4316,3581,,,,,8,,0%,,,
4317,3581,,,,,9,,0%,,,
4318,3581,,,,,10,,0%,,,
4319,3581,,,,,11,,0%,,,
4320,3581,,,,,12,,0%,,,
4321,3591,,,,,1,13,0%,,,
4322,3591,,,,,2,13,0%,,,
4323,3591,,,,,3,13,0.10%,,,
4324,3591,,,,,4,13,0.25%,,,
4325,3591,,,,,5,13,0.40%,,,
4326,3591,,,,,6,13,0.70%,,,
4327,3591,,,,,7,13,1%,,,
4328,3591,,,,,8,13,1.30%,,,
4329,3591,,,,,9,13,1.75%,,,
4330,3591,,,,,10,13,2.20%,,,
4331,3591,,,,,11,13,2.65%,,,
4332,3591,,,,,12,13,3.25%,,,
4333,3601,,,,,1,1,0%,,,
4334,3601,,,,,2,1,0%,,,
4335,3601,,,,,3,1,0%,,,
4336,3601,,,,,4,1,0.11%,,,
4337,3601,,,,,5,1,0.34%,,,
4338,3601,,,,,6,1,0.56%,,,
4339,3601,,,,,7,1,1.01%,,,
4340,3601,,,,,8,1,1.46%,,,
4341,3601,,,,,9,1,1.90%,,,
4342,3601,,,,,10,1,2.58%,,,
4343,3601,,,,,11,1,3.25%,,,
4344,3601,,,,,12,1,3.92%,,,
4345,3611,,,,,1,8,0%,,,
4346,3611,,,,,2,8,0%,,,
4347,3611,,,,,3,8,0%,,,
4348,3611,,,,,4,8,0.16%,,,
4349,3611,,,,,5,8,0.48%,,,
4350,3611,,,,,6,8,0.80%,,,
4351,3611,,,,,7,8,1.44%,,,
4352,3611,,,,,8,8,2.08%,,,
4353,3611,,,,,9,8,2.72%,,,
4354,3611,,,,,10,8,3.68%,,,
4355,3611,,,,,11,8,4.64%,,,
4356,3611,,,,,12,8,5.60%,,,
4357,3621,,,,,1,1,0%,,,
4358,3621,,,,,2,1,0%,,,
4359,3621,,,,,3,1,0%,,,
4360,3621,,,,,4,1,0.11%,,,
4361,3621,,,,,5,1,0.34%,,,
4362,3621,,,,,6,1,0.56%,,,
4363,3621,,,,,7,1,1.01%,,,
4364,3621,,,,,8,1,1.46%,,,
4365,3621,,,,,9,1,1.90%,,,
4366,3621,,,,,10,1,2.58%,,,
4367,3621,,,,,11,1,3.25%,,,
4368,3621,,,,,12,1,3.92%,,,
4369,3631,,,,,1,1,0%,,,
4370,3631,,,,,2,1,0%,,,
4371,3631,,,,,3,1,0%,,,
4372,3631,,,,,4,1,0.11%,,,
4373,3631,,,,,5,1,0.34%,,,
4374,3631,,,,,6,1,0.56%,,,
4375,3631,,,,,7,1,1.01%,,,
4376,3631,,,,,8,1,1.46%,,,
4377,3631,,,,,9,1,1.90%,,,
4378,3631,,,,,10,1,2.58%,,,
4379,3631,,,,,11,1,3.25%,,,
4380,3631,,,,,12,1,3.92%,,,
4381,3641,,,,,1,1,0%,,,
4382,3641,,,,,2,1,0%,,,
4383,3641,,,,,3,1,0%,,,
4384,3641,,,,,4,1,0.11%,,,
4385,3641,,,,,5,1,0.34%,,,
4386,3641,,,,,6,1,0.56%,,,
4387,3641,,,,,7,1,1.01%,,,
4388,3641,,,,,8,1,1.46%,,,
4389,3641,,,,,9,1,1.90%,,,
4390,3641,,,,,10,1,2.58%,,,
4391,3641,,,,,11,1,3.25%,,,
4392,3641,,,,,12,1,3.92%,,,
4393,3651,,,,,1,8,0%,,,
4394,3651,,,,,2,8,0%,,,
4395,3651,,,,,3,8,0%,,,
4396,3651,,,,,4,8,0.16%,,,
4397,3651,,,,,5,8,0.48%,,,
4398,3651,,,,,6,8,0.80%,,,
4399,3651,,,,,7,8,1.44%,,,
4400,3651,,,,,8,8,2.08%,,,
4401,3651,,,,,9,8,2.72%,,,
4402,3651,,,,,10,8,3.68%,,,
4403,3651,,,,,11,8,4.64%,,,
4404,3651,,,,,12,8,5.60%,,,
4405,3661,,,,,1,7,0%,,,
4406,3661,,,,,2,7,0%,,,
4407,3661,,,,,3,7,0.10%,,,
4408,3661,,,,,4,7,0.25%,,,
4409,3661,,,,,5,7,0.40%,,,
4410,3661,,,,,6,7,0.70%,,,
4411,3661,,,,,7,7,1%,,,
4412,3661,,,,,8,7,1.30%,,,
4413,3661,,,,,9,7,1.75%,,,
4414,3661,,,,,10,7,2.20%,,,
4415,3661,,,,,11,7,2.65%,,,
4416,3661,,,,,12,7,3.25%,,,
4417,3671,,,,,1,7,0%,,,
4418,3671,,,,,2,7,0%,,,
4419,3671,,,,,3,7,0.10%,,,
4420,3671,,,,,4,7,0.25%,,,
4421,3671,,,,,5,7,0.40%,,,
4422,3671,,,,,6,7,0.70%,,,
4423,3671,,,,,7,7,1%,,,
4424,3671,,,,,8,7,1.30%,,,
4425,3671,,,,,9,7,1.75%,,,
4426,3671,,,,,10,7,2.20%,,,
4427,3671,,,,,11,7,2.65%,,,
4428,3671,,,,,12,7,3.25%,,,
4429,3681,,,,,1,8,0%,,,
4430,3681,,,,,2,8,0%,,,
4431,3681,,,,,3,8,0.10%,,,
4432,3681,,,,,4,8,0.25%,,,
4433,3681,,,,,5,8,0.40%,,,
4434,3681,,,,,6,8,0.70%,,,
4435,3681,,,,,7,8,1%,,,
4436,3681,,,,,8,8,1.30%,,,
4437,3681,,,,,9,8,1.75%,,,
4438,3681,,,,,10,8,2.20%,,,
4439,3681,,,,,11,8,2.65%,,,
4440,3681,,,,,12,8,3.25%,,,
4441,3691,,,,,1,,0%,,,
4442,3691,,,,,2,,0%,,,
4443,3691,,,,,3,,0%,,,
4444,3691,,,,,4,,0%,,,
4445,3691,,,,,5,,0%,,,
4446,3691,,,,,6,,0%,,,
4447,3691,,,,,7,,0%,,,
4448,3691,,,,,8,,0%,,,
4449,3691,,,,,9,,0%,,,
4450,3691,,,,,10,,0%,,,
4451,3691,,,,,11,,0%,,,
4452,3691,,,,,12,,0%,,,
4453,3701,,,,,1,,0%,,,
4454,3701,,,,,2,,0%,,,
4455,3701,,,,,3,,0%,,,
4456,3701,,,,,4,,0%,,,
4457,3701,,,,,5,,0%,,,
4458,3701,,,,,6,,0%,,,
4459,3701,,,,,7,,0%,,,
4460,3701,,,,,8,,0%,,,
4461,3701,,,,,9,,0%,,,
4462,3701,,,,,10,,0%,,,
4463,3701,,,,,11,,0%,,,
4464,3701,,,,,12,,0%,,,
4465,3711,,,,,1,,0%,,,
4466,3711,,,,,2,,0%,,,
4467,3711,,,,,3,,0%,,,
4468,3711,,,,,4,,0%,,,
4469,3711,,,,,5,,0%,,,
4470,3711,,,,,6,,0%,,,
4471,3711,,,,,7,,0%,,,
4472,3711,,,,,8,,0%,,,
4473,3711,,,,,9,,0%,,,
4474,3711,,,,,10,,0%,,,
4475,3711,,,,,11,,0%,,,
4476,3711,,,,,12,,0%,,,
4477,3721,,,,,1,,0%,,,
4478,3721,,,,,2,,0%,,,
4479,3721,,,,,3,,0%,,,
4480,3721,,,,,4,,0%,,,
4481,3721,,,,,5,,0%,,,
4482,3721,,,,,6,,0%,,,
4483,3721,,,,,7,,0%,,,
4484,3721,,,,,8,,0%,,,
4485,3721,,,,,9,,0%,,,
4486,3721,,,,,10,,0%,,,
4487,3721,,,,,11,,0%,,,
4488,3721,,,,,12,,0%,,,
4489,3731,,,,,1,,0%,,,
4490,3731,,,,,2,,0%,,,
4491,3731,,,,,3,,0%,,,
4492,3731,,,,,4,,0%,,,
4493,3731,,,,,5,,0%,,,
4494,3731,,,,,6,,0%,,,
4495,3731,,,,,7,,0%,,,
4496,3731,,,,,8,,0%,,,
4497,3731,,,,,9,,0%,,,
4498,3731,,,,,10,,0%,,,
4499,3731,,,,,11,,0%,,,
4500,3731,,,,,12,,0%,,,
4501,3741,,,,,1,,0%,,,
4502,3741,,,,,2,,0%,,,
4503,3741,,,,,3,,0%,,,
4504,3741,,,,,4,,0%,,,
4505,3741,,,,,5,,0%,,,
4506,3741,,,,,6,,0%,,,
4507,3741,,,,,7,,0%,,,
4508,3741,,,,,8,,0%,,,
4509,3741,,,,,9,,0%,,,
4510,3741,,,,,10,,0%,,,
4511,3741,,,,,11,,0%,,,
4512,3741,,,,,12,,0%,,,
4513,3751,,,,,1,,0%,,,
4514,3751,,,,,2,,0%,,,
4515,3751,,,,,3,,0%,,,
4516,3751,,,,,4,,0%,,,
4517,3751,,,,,5,,0%,,,
4518,3751,,,,,6,,0%,,,
4519,3751,,,,,7,,0%,,,
4520,3751,,,,,8,,0%,,,
4521,3751,,,,,9,,0%,,,
4522,3751,,,,,10,,0%,,,
4523,3751,,,,,11,,0%,,,
4524,3751,,,,,12,,0%,,,
4525,3761,,,,,1,,0%,,,
4526,3761,,,,,2,,0%,,,
4527,3761,,,,,3,,0%,,,
4528,3761,,,,,4,,0%,,,
4529,3761,,,,,5,,0%,,,
4530,3761,,,,,6,,0%,,,
4531,3761,,,,,7,,0%,,,
4532,3761,,,,,8,,0%,,,
4533,3761,,,,,9,,0%,,,
4534,3761,,,,,10,,0%,,,
4535,3761,,,,,11,,0%,,,
4536,3761,,,,,12,,0%,,,
4537,3771,,,,,1,9,0%,,,
4538,3771,,,,,2,9,0%,,,
4539,3771,,,,,3,9,0.10%,,,
4540,3771,,,,,4,9,0.25%,,,
4541,3771,,,,,5,9,0.40%,,,
4542,3771,,,,,6,9,0.70%,,,
4543,3771,,,,,7,9,1%,,,
4544,3771,,,,,8,9,1.30%,,,
4545,3771,,,,,9,9,1.75%,,,
4546,3771,,,,,10,9,2.20%,,,
4547,3771,,,,,11,9,2.65%,,,
4548,3771,,,,,12,9,3.25%,,,
4549,3781,,,,,1,,0%,,,
4550,3781,,,,,2,,0%,,,
4551,3781,,,,,3,,0%,,,
4552,3781,,,,,4,,0%,,,
4553,3781,,,,,5,,0%,,,
4554,3781,,,,,6,,0%,,,
4555,3781,,,,,7,,0%,,,
4556,3781,,,,,8,,0%,,,
4557,3781,,,,,9,,0%,,,
4558,3781,,,,,10,,0%,,,
4559,3781,,,,,11,,0%,,,
4560,3781,,,,,12,,0%,,,
4561,3791,,,,,1,,0%,,,
4562,3791,,,,,2,,0%,,,
4563,3791,,,,,3,,0%,,,
4564,3791,,,,,4,,0%,,,
4565,3791,,,,,5,,0%,,,
4566,3791,,,,,6,,0%,,,
4567,3791,,,,,7,,0%,,,
4568,3791,,,,,8,,0%,,,
4569,3791,,,,,9,,0%,,,
4570,3791,,,,,10,,0%,,,
4571,3791,,,,,11,,0%,,,
4572,3791,,,,,12,,0%,,,
4573,3801,,,,,1,,0%,,,
4574,3801,,,,,2,,0%,,,
4575,3801,,,,,3,,0%,,,
4576,3801,,,,,4,,0%,,,
4577,3801,,,,,5,,0%,,,
4578,3801,,,,,6,,0%,,,
4579,3801,,,,,7,,0%,,,
4580,3801,,,,,8,,0%,,,
4581,3801,,,,,9,,0%,,,
4582,3801,,,,,10,,0%,,,
4583,3801,,,,,11,,0%,,,
4584,3801,,,,,12,,0%,,,
4585,3811,,,,,1,,0%,,,
4586,3811,,,,,2,,0%,,,
4587,3811,,,,,3,,0%,,,
4588,3811,,,,,4,,0%,,,
4589,3811,,,,,5,,0%,,,
4590,3811,,,,,6,,0%,,,
4591,3811,,,,,7,,0%,,,
4592,3811,,,,,8,,0%,,,
4593,3811,,,,,9,,0%,,,
4594,3811,,,,,10,,0%,,,
4595,3811,,,,,11,,0%,,,
4596,3811,,,,,12,,0%,,,
4597,3821,,,,,1,,0%,,,
4598,3821,,,,,2,,0%,,,
4599,3821,,,,,3,,0%,,,
4600,3821,,,,,4,,0%,,,
4601,3821,,,,,5,,0%,,,
4602,3821,,,,,6,,0%,,,
4603,3821,,,,,7,,0%,,,
4604,3821,,,,,8,,0%,,,
4605,3821,,,,,9,,0%,,,
4606,3821,,,,,10,,0%,,,
4607,3821,,,,,11,,0%,,,
4608,3821,,,,,12,,0%,,,
4609,3831,,,,,1,7,0%,,,
4610,3831,,,,,2,7,0%,,,
4611,3831,,,,,3,7,0.10%,,,
4612,3831,,,,,4,7,0.25%,,,
4613,3831,,,,,5,7,0.40%,,,
4614,3831,,,,,6,7,0.70%,,,
4615,3831,,,,,7,7,1%,,,
4616,3831,,,,,8,7,1.30%,,,
4617,3831,,,,,9,7,1.75%,,,
4618,3831,,,,,10,7,2.20%,,,
4619,3831,,,,,11,7,2.65%,,,
4620,3831,,,,,12,7,3.25%,,,
4621,3841,,,,,1,7,0%,,,
4622,3841,,,,,2,7,0%,,,
4623,3841,,,,,3,7,0.10%,,,
4624,3841,,,,,4,7,0.25%,,,
4625,3841,,,,,5,7,0.40%,,,
4626,3841,,,,,6,7,0.70%,,,
4627,3841,,,,,7,7,1%,,,
4628,3841,,,,,8,7,1.30%,,,
4629,3841,,,,,9,7,1.75%,,,
4630,3841,,,,,10,7,2.20%,,,
4631,3841,,,,,11,7,2.65%,,,
4632,3841,,,,,12,7,3.25%,,,
4633,3851,,,,,1,,0%,,,
4634,3851,,,,,2,,0%,,,
4635,3851,,,,,3,,0%,,,
4636,3851,,,,,4,,0%,,,
4637,3851,,,,,5,,0%,,,
4638,3851,,,,,6,,0%,,,
4639,3851,,,,,7,,0%,,,
4640,3851,,,,,8,,0%,,,
4641,3851,,,,,9,,0%,,,
4642,3851,,,,,10,,0%,,,
4643,3851,,,,,11,,0%,,,
4644,3851,,,,,12,,0%,,,
4645,3861,,,,,1,,0%,,,
4646,3861,,,,,2,,0%,,,
4647,3861,,,,,3,,0%,,,
4648,3861,,,,,4,,0%,,,
4649,3861,,,,,5,,0%,,,
4650,3861,,,,,6,,0%,,,
4651,3861,,,,,7,,0%,,,
4652,3861,,,,,8,,0%,,,
4653,3861,,,,,9,,0%,,,
4654,3861,,,,,10,,0%,,,
4655,3861,,,,,11,,0%,,,
4656,3861,,,,,12,,0%,,,
4657,3871,,,,,1,,0%,,,
4658,3871,,,,,2,,0%,,,
4659,3871,,,,,3,,0%,,,
4660,3871,,,,,4,,0%,,,
4661,3871,,,,,5,,0%,,,
4662,3871,,,,,6,,0%,,,
4663,3871,,,,,7,,0%,,,
4664,3871,,,,,8,,0%,,,
4665,3871,,,,,9,,0%,,,
4666,3871,,,,,10,,0%,,,
4667,3871,,,,,11,,0%,,,
4668,3871,,,,,12,,0%,,,
4669,3881,,,,,1,9,0%,,,
4670,3881,,,,,2,9,0%,,,
4671,3881,,,,,3,9,0.10%,,,
4672,3881,,,,,4,9,0.25%,,,
4673,3881,,,,,5,9,0.40%,,,
4674,3881,,,,,6,9,0.70%,,,
4675,3881,,,,,7,9,1%,,,
4676,3881,,,,,8,9,1.30%,,,
4677,3881,,,,,9,9,1.75%,,,
4678,3881,,,,,10,9,2.20%,,,
4679,3881,,,,,11,9,2.65%,,,
4680,3881,,,,,12,9,3.25%,,,
4681,3891,,,,,1,,0%,,,
4682,3891,,,,,2,,0%,,,
4683,3891,,,,,3,,0%,,,
4684,3891,,,,,4,,0%,,,
4685,3891,,,,,5,,0%,,,
4686,3891,,,,,6,,0%,,,
4687,3891,,,,,7,,0%,,,
4688,3891,,,,,8,,0%,,,
4689,3891,,,,,9,,0%,,,
4690,3891,,,,,10,,0%,,,
4691,3891,,,,,11,,0%,,,
4692,3891,,,,,12,,0%,,,
4693,3901,,,,,1,,0%,,,
4694,3901,,,,,2,,0%,,,
4695,3901,,,,,3,,0%,,,
4696,3901,,,,,4,,0%,,,
4697,3901,,,,,5,,0%,,,
4698,3901,,,,,6,,0%,,,
4699,3901,,,,,7,,0%,,,
4700,3901,,,,,8,,0%,,,
4701,3901,,,,,9,,0%,,,
4702,3901,,,,,10,,0%,,,
4703,3901,,,,,11,,0%,,,
4704,3901,,,,,12,,0%,,,
4705,3911,,,,,1,,0%,,,
4706,3911,,,,,2,,0%,,,
4707,3911,,,,,3,,0%,,,
4708,3911,,,,,4,,0%,,,
4709,3911,,,,,5,,0%,,,
4710,3911,,,,,6,,0%,,,
4711,3911,,,,,7,,0%,,,
4712,3911,,,,,8,,0%,,,
4713,3911,,,,,9,,0%,,,
4714,3911,,,,,10,,0%,,,
4715,3911,,,,,11,,0%,,,
4716,3911,,,,,12,,0%,,,
4717,3921,,,,,1,,0%,,,
4718,3921,,,,,2,,0%,,,
4719,3921,,,,,3,,0%,,,
4720,3921,,,,,4,,0%,,,
4721,3921,,,,,5,,0%,,,
4722,3921,,,,,6,,0%,,,
4723,3921,,,,,7,,0%,,,
4724,3921,,,,,8,,0%,,,
4725,3921,,,,,9,,0%,,,
4726,3921,,,,,10,,0%,,,
4727,3921,,,,,11,,0%,,,
4728,3921,,,,,12,,0%,,,
4729,3931,,,,,1,,0%,,,
4730,3931,,,,,2,,0%,,,
4731,3931,,,,,3,,0%,,,
4732,3931,,,,,4,,0%,,,
4733,3931,,,,,5,,0%,,,
4734,3931,,,,,6,,0%,,,
4735,3931,,,,,7,,0%,,,
4736,3931,,,,,8,,0%,,,
4737,3931,,,,,9,,0%,,,
4738,3931,,,,,10,,0%,,,
4739,3931,,,,,11,,0%,,,
4740,3931,,,,,12,,0%,,,
4741,3941,,,,,1,9,0%,,,
4742,3941,,,,,2,9,0%,,,
4743,3941,,,,,3,9,0.10%,,,
4744,3941,,,,,4,9,0.25%,,,
4745,3941,,,,,5,9,0.40%,,,
4746,3941,,,,,6,9,0.70%,,,
4747,3941,,,,,7,9,1%,,,
4748,3941,,,,,8,9,1.30%,,,
4749,3941,,,,,9,9,1.75%,,,
4750,3941,,,,,10,9,2.20%,,,
4751,3941,,,,,11,9,2.65%,,,
4752,3941,,,,,12,9,3.25%,,,
4753,3951,,,,,1,,0%,,,
4754,3951,,,,,2,,0%,,,
4755,3951,,,,,3,,0%,,,
4756,3951,,,,,4,,0%,,,
4757,3951,,,,,5,,0%,,,
4758,3951,,,,,6,,0%,,,
4759,3951,,,,,7,,0%,,,
4760,3951,,,,,8,,0%,,,
4761,3951,,,,,9,,0%,,,
4762,3951,,,,,10,,0%,,,
4763,3951,,,,,11,,0%,,,
4764,3951,,,,,12,,0%,,,
4765,3961,,,,,1,10,0%,,,
4766,3961,,,,,2,10,0%,,,
4767,3961,,,,,3,10,0.10%,,,
4768,3961,,,,,4,10,0.25%,,,
4769,3961,,,,,5,10,0.40%,,,
4770,3961,,,,,6,10,0.70%,,,
4771,3961,,,,,7,10,1%,,,
4772,3961,,,,,8,10,1.30%,,,
4773,3961,,,,,9,10,1.75%,,,
4774,3961,,,,,10,10,2.20%,,,
4775,3961,,,,,11,10,2.65%,,,
4776,3961,,,,,12,10,3.25%,,,
4777,3971,,,,,1,,0%,,,
4778,3971,,,,,2,,0%,,,
4779,3971,,,,,3,,0%,,,
4780,3971,,,,,4,,0%,,,
4781,3971,,,,,5,,0%,,,
4782,3971,,,,,6,,0%,,,
4783,3971,,,,,7,,0%,,,
4784,3971,,,,,8,,0%,,,
4785,3971,,,,,9,,0%,,,
4786,3971,,,,,10,,0%,,,
4787,3971,,,,,11,,0%,,,
4788,3971,,,,,12,,0%,,,
4789,3981,,,,,1,8,0%,,,
4790,3981,,,,,2,8,0%,,,
4791,3981,,,,,3,8,0.10%,,,
4792,3981,,,,,4,8,0.25%,,,
4793,3981,,,,,5,8,0.40%,,,
4794,3981,,,,,6,8,0.70%,,,
4795,3981,,,,,7,8,1%,,,
4796,3981,,,,,8,8,1.30%,,,
4797,3981,,,,,9,8,1.75%,,,
4798,3981,,,,,10,8,2.20%,,,
4799,3981,,,,,11,8,2.65%,,,
4800,3981,,,,,12,8,3.25%,,,
4801,3991,,,,,1,,0%,,,
4802,3991,,,,,2,,0%,,,
4803,3991,,,,,3,,0%,,,
4804,3991,,,,,4,,0%,,,
4805,3991,,,,,5,,0%,,,
4806,3991,,,,,6,,0%,,,
4807,3991,,,,,7,,0%,,,
4808,3991,,,,,8,,0%,,,
4809,3991,,,,,9,,0%,,,
4810,3991,,,,,10,,0%,,,
4811,3991,,,,,11,,0%,,,
4812,3991,,,,,12,,0%,,,
4813,4001,,,,,1,,0%,,,
4814,4001,,,,,2,,0%,,,
4815,4001,,,,,3,,0%,,,
4816,4001,,,,,4,,0%,,,
4817,4001,,,,,5,,0%,,,
4818,4001,,,,,6,,0%,,,
4819,4001,,,,,7,,0%,,,
4820,4001,,,,,8,,0%,,,
4821,4001,,,,,9,,0%,,,
4822,4001,,,,,10,,0%,,,
4823,4001,,,,,11,,0%,,,
4824,4001,,,,,12,,0%,,,
4825,4011,,,,,1,7,0%,,,
4826,4011,,,,,2,7,0%,,,
4827,4011,,,,,3,7,0.10%,,,
4828,4011,,,,,4,7,0.25%,,,
4829,4011,,,,,5,7,0.40%,,,
4830,4011,,,,,6,7,0.70%,,,
4831,4011,,,,,7,7,1%,,,
4832,4011,,,,,8,7,1.30%,,,
4833,4011,,,,,9,7,1.75%,,,
4834,4011,,,,,10,7,2.20%,,,
4835,4011,,,,,11,7,2.65%,,,
4836,4011,,,,,12,7,3.25%,,,
4837,4021,,,,,1,7,0%,,,
4838,4021,,,,,2,7,0%,,,
4839,4021,,,,,3,7,0%,,,
4840,4021,,,,,4,7,0.16%,,,
4841,4021,,,,,5,7,0.48%,,,
4842,4021,,,,,6,7,0.80%,,,
4843,4021,,,,,7,7,1.44%,,,
4844,4021,,,,,8,7,2.08%,,,
4845,4021,,,,,9,7,2.72%,,,
4846,4021,,,,,10,7,3.68%,,,
4847,4021,,,,,11,7,4.64%,,,
4848,4021,,,,,12,7,5.60%,,,
4849,4031,,,,,1,10,0%,,,
4850,4031,,,,,2,10,0%,,,
4851,4031,,,,,3,10,0.10%,,,
4852,4031,,,,,4,10,0.25%,,,
4853,4031,,,,,5,10,0.40%,,,
4854,4031,,,,,6,10,0.70%,,,
4855,4031,,,,,7,10,1%,,,
4856,4031,,,,,8,10,1.30%,,,
4857,4031,,,,,9,10,1.75%,,,
4858,4031,,,,,10,10,2.20%,,,
4859,4031,,,,,11,10,2.65%,,,
4860,4031,,,,,12,10,3.25%,,,
4861,4041,,,,,1,9,0%,,,
4862,4041,,,,,2,9,0%,,,
4863,4041,,,,,3,9,0.10%,,,
4864,4041,,,,,4,9,0.25%,,,
4865,4041,,,,,5,9,0.40%,,,
4866,4041,,,,,6,9,0.70%,,,
4867,4041,,,,,7,9,1%,,,
4868,4041,,,,,8,9,1.30%,,,
4869,4041,,,,,9,9,1.75%,,,
4870,4041,,,,,10,9,2.20%,,,
4871,4041,,,,,11,9,2.65%,,,
4872,4041,,,,,12,9,3.25%,,,
4873,4051,,,,,1,13,0%,,,
4874,4051,,,,,2,13,0%,,,
4875,4051,,,,,3,13,0.10%,,,
4876,4051,,,,,4,13,0.25%,,,
4877,4051,,,,,5,13,0.40%,,,
4878,4051,,,,,6,13,0.70%,,,
4879,4051,,,,,7,13,1%,,,
4880,4051,,,,,8,13,1.30%,,,
4881,4051,,,,,9,13,1.75%,,,
4882,4051,,,,,10,13,2.20%,,,
4883,4051,,,,,11,13,2.65%,,,
4884,4051,,,,,12,13,3.25%,,,
4885,4061,,,,,1,8,0%,,,
4886,4061,,,,,2,8,0%,,,
4887,4061,,,,,3,8,0.10%,,,
4888,4061,,,,,4,8,0.25%,,,
4889,4061,,,,,5,8,0.40%,,,
4890,4061,,,,,6,8,0.70%,,,
