变量名,typeID,star,attrTarget,attrNatureType,attrNum,effectDesc,__version
725001,7251,2,,,{24=300},,
725002,7251,3,,,{7=8%;8=8%},,
725003,7251,4,,,{1=8%},,
725004,7251,5,,,{7=8%;8=8%},,
725005,7251,6,,,{26=500},,
725006,7251,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
725007,7251,8,,,{7=15%;8=15%},,
725008,7251,9,,,{26=1000},,
725009,7251,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
725010,7251,11,,,{97=1500},,
725011,7251,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
726001,7261,2,,,{25=300},,
726002,7261,3,,,{9=8%;10=8%},,
726003,7261,4,,,{1=8%},,
726004,7261,5,,,{7=8%;8=8%},,
726005,7261,6,,,{25=500},,
726006,7261,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
726007,7261,8,,,{9=15%;10=15%},,
726008,7261,9,,,{25=1000},,
726009,7261,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
726010,7261,11,,,{97=1500},,
726011,7261,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
