变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,weatherTypeId,monsters3,defenceC2,specialDefenceC2,specialDamageC2,speedC2,bossMark2,damageC2,monsters2,multiTeamNum,hpC2,damageC3,defenceC3,hpC3,specialDamageC3,specialDefenceC3,speedC3
80566,80125,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80567,80125,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80568,80125,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80569,80125,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80570,80125,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80571,80125,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80572,80125,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80573,80125,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80574,80125,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80575,80125,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80576,80125,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80577,80126,,1,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80578,80126,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80579,80126,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80580,80126,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80581,80126,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80582,80126,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80583,80126,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80584,80126,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80585,80126,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80586,80126,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80587,80126,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80588,80126,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80589,80131,,1,<293021;293021;293021;291082;301311;291082>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80590,80131,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80591,80131,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80592,80131,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80593,80131,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80594,80131,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80595,80131,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80596,80131,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80597,80131,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80598,80131,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80599,80131,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80600,80131,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80601,80132,,1,<290641;290641;290641;292361;301321;292361>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80602,80132,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80603,80132,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80604,80132,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80605,80132,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80606,80132,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80607,80132,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80608,80132,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80609,80132,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80610,80132,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80611,80132,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80612,80132,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80613,80133,,1,<290632;290632;290632;290632;301331;290632>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80614,80133,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80615,80133,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80616,80133,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80617,80133,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80618,80133,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80619,80133,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80620,80133,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80621,80133,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80622,80133,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80623,80133,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80624,80133,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80625,80134,,1,<290632;290632;290632;290632;301341;290632>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80626,80134,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80627,80134,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80628,80134,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80629,80134,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80630,80134,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80631,80134,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80632,80134,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80633,80134,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80634,80134,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80635,80134,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80636,80134,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80637,80135,,1,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80638,80135,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80639,80135,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80640,80135,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80641,80135,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80642,80135,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80643,80135,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80644,80135,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80645,80135,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80646,80135,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80647,80135,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80648,80135,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80649,80136,,1,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80650,80136,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80651,80136,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80652,80136,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80653,80136,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80654,80136,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80655,80136,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80656,80136,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80657,80136,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80658,80136,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80659,80136,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80660,80136,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80661,80141,,1,<291313;290632;290024;291241;301411;293303>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80662,80141,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80663,80141,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80664,80141,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80665,80141,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80666,80141,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80667,80141,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80668,80141,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80669,80141,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80670,80141,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80671,80141,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80672,80141,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80673,80142,,1,<292302;293021;291921;291082;301421;293502>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80674,80142,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80675,80142,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80676,80142,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80677,80142,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80678,80142,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80679,80142,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80680,80142,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80681,80142,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80682,80142,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80683,80142,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80684,80142,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80685,80143,,1,<0;291241;0;0;301431;0>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80686,80143,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80687,80143,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80688,80143,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80689,80143,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80690,80143,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80691,80143,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80692,80143,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80693,80143,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80694,80143,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80695,80143,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80696,80143,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80697,80144,,1,<0;0;0;0;301441;0>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80698,80144,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80699,80144,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80700,80144,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80701,80144,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80702,80144,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80703,80144,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80704,80144,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80705,80144,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80706,80144,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80707,80144,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80708,80144,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80709,80145,,1,<292421;293651;297071;292361;301451;297011>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,<294682;297131;291921;291082;293241;290721>,4,,,,,,,
80710,80145,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80711,80145,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80712,80145,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80713,80145,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80714,80145,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80715,80145,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80716,80145,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80717,80145,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80718,80145,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80719,80145,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80720,80145,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80721,80146,,1,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80722,80146,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80723,80146,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80724,80146,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80725,80146,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80726,80146,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80727,80146,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80728,80146,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80729,80146,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80730,80146,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80731,80146,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80732,80146,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80733,80151,,1,<291921;290382;290024;291241;301511;291961>,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80734,80151,,2,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80735,80151,,3,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80736,80151,,4,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80737,80151,,5,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80738,80151,,6,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80739,80151,,7,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80740,80151,,8,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80741,80151,,9,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80742,80151,,10,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80743,80151,,11,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80744,80151,,12,,,,,,,,,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
80745,80201,,1,<290171;302011;290282;292301;0;293561>,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80746,80201,,2,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80747,80201,,3,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80748,80201,,4,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80749,80201,,5,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80750,80201,,6,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80751,80201,,7,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80752,80201,,8,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80753,80201,,9,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80754,80201,,10,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80755,80201,,11,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80756,80201,,12,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80757,80202,,1,<290341;290071;290351;290033;302021;290051>,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80758,80202,,2,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80759,80202,,3,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80760,80202,,4,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80761,80202,,5,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80762,80202,,6,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80763,80202,,7,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80764,80202,,8,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80765,80202,,9,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80766,80202,,10,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80767,80202,,11,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80768,80202,,12,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80769,80203,,1,<290711;291421;290061;290471;302031;291442>,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80770,80203,,2,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80771,80203,,3,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80772,80203,,4,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80773,80203,,5,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80774,80203,,6,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80775,80203,,7,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80776,80203,,8,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80777,80203,,9,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80778,80203,,10,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80779,80203,,11,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80780,80203,,12,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80781,80204,,1,<299001;299001;299001;299002;302041;299002>,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80782,80204,,2,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80783,80204,,3,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80784,80204,,4,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80785,80204,,5,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80786,80204,,6,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80787,80204,,7,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80788,80204,,8,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80789,80204,,9,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80790,80204,,10,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80791,80204,,11,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80792,80204,,12,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80793,80205,,1,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80794,80205,,2,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80795,80205,,3,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80796,80205,,4,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80797,80205,,5,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80798,80205,,6,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80799,80205,,7,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80800,80205,,8,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80801,80205,,9,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80802,80205,,10,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80803,80205,,11,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80804,80205,,12,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80805,80206,,1,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80806,80206,,2,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80807,80206,,3,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80808,80206,,4,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80809,80206,,5,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80810,80206,,6,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80811,80206,,7,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80812,80206,,8,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80813,80206,,9,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80814,80206,,10,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80815,80206,,11,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80816,80206,,12,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80817,80211,,1,<290001;291291;293281;292011;302111;292471>,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80818,80211,,2,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80819,80211,,3,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80820,80211,,4,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80821,80211,,5,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80822,80211,,6,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80823,80211,,7,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80824,80211,,8,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80825,80211,,9,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
80826,80211,,10,,,,,,,,,,,,,csv.stage.xcdg,,,,,,,,,,,,,,,,,,,,,
