变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
525222,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=48;damageType=0}>,,,,,,,,,,,,,,,,,,,<9999;4021>,,,,,,,,,
525223,,,,,addShield,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
525224,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=self:damage()*(self:flagZ2() and 2.1 or 1.9);caster=2;holder=1;cfgId=525225;prob=target2:hasBuffFlag(2019) and 1 or 0;lifeRound=1}>;<{lifeRound=1;value=<list(c.huduns_oc());-self:damage()*(self:flagZ2() and 2.1 or 1.9)>;holder=1;caster=2;prob=1;cfgId=525226}>>}},,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
525225,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=48;damageType=0}>,,,,,,,,,,,,,,,,,,,<9999;4021>,,,,,,,,,
525226,,,,,addShield,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
525227,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=self:damage()*(self:flagZ3() and 3.5 or 3.3);caster=2;holder=1;cfgId=525228;prob=target2:hasBuffFlag(2019) and 1 or 0;lifeRound=1}>;<{lifeRound=1;value=<list(c.huduns_oc());-self:damage()*(self:flagZ3() and 3.5 or 3.3)>;holder=1;caster=2;prob=1;cfgId=525229}>>}},,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
525228,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=48;damageType=0}>,,,,,,,,,,,,,,,,,,,<9999;4021>,,,,,,,,,
525229,,,,,addShield,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
525231,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=68;onSomeFlag=<intersection(trigger.buffFlag,list(2026)) and less(self:getBuffOverlayCount(525234),4+(moreE(self:skillLv(52145),3) and 1 or 0)+(moreE(self:skillLv(52145),6) and 1 or 0)+(moreE(self:skillLv(52145),7) and 1 or 0))>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=525232;lifeRound=1}>;<{value=1;holder=2;caster=2;cfgId=525234;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
525232,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.undifly_notbuff_oc()})|random(1)};cfgId=7231616;prob=self:flag(7231) and 1 or 0;lifeRound=1}>;<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.undifly_notbuff_oc()})|random(1)};cfgId=525233;prob=self:flag(7231) and 0 or 1;lifeRound=1}>>}}",,,,,,,,1,,,,<30475>,,,<9998;3006>,,,,,,,,,
525233,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{list=<{args={onceEffectResPath=koudai_sgcjltds/fjzt_buff.skel;onceEffectOffsetPos={y=150;x=10};onceEffectAniName=buff_fjztgj2};playType=1;typ=onceEffect};{args={lifetime=1200};playType=1;typ=wait};{args={key=id};playType=1;typ=playDeferList}>},,,,<{processId=48;damageType=0}>,,1,<1>,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=525242;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,<9998;9999;4021;4037;2043>,,,,,,,{deferKey=id},,
525234,,,,,,,,2,,,,,,,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525242,,,,,,,,2,,,,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
525243,,,,,,,,2,,,,,,,8,3,,,battle/buff_icon/icon_ztz.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,<30475>,,,,,,,,,,,,
525244,,,,,,,,2,,,,,<525242>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525245,,,,,,,,2,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525251,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=29;onSomeFlag=<trigger.beAddBuff:getCfgId()==525242 and moreE(self:getBuffOverlayCount(525242),5)  and less(self:getBuffOverlayCount(525245),1+(moreE(self:skillLv(52145),4) and 1 or 0)+(moreE(self:skillLv(52145),8) and 1 or 0))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=525243;prob=1;lifeRound=999}>;<{value=1;caster=2;holder=2;cfgId=525244;prob=1;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=525245;prob=1;lifeRound=999}>>};2={triggerPoint=18;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target:getRecordTakeDamage(3)-target:getBuff(525253):getValue()+target:getBuff(525252):getValue();caster=2;holder=2;cfgId=525252;prob=1;lifeRound=999}>;<{value=target:getRecordTakeDamage(3);holder=2;caster=2;cfgId=525253;lifeRound=999}>>};3={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=525252;prob=1;lifeRound=999}>>};4={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=525260;prob=1;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
525252,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
525253,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
525254,,,,,,,,2,,,,,<525243>,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525260,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=42;onSomeFlag=<isStandaloneSceneClear() and target:getObjByFormula(1, 'selfForceEx(list(c.maidi_oc()))', 'include(list(csvSelf:id()))'):id()==0 and self:hasBuff(525243) and moreE(target:getBuff(525252):getValue(),self:hpMax()*0.3)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=2;value=<0>;holder=1;caster=1;prob=1;cfgId=525261}>;<{value=1;caster=1;holder=1;cfgId=525254;prob=1;lifeRound=2}>;<{value=0;caster=2;holder=2;cfgId=525252;prob=1;lifeRound=999}>>}}",,,,,,,,1,,,,,,,<3006>,,,,,,,,,
525261,,,,,backStage,,,2,,,,<525261>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=525262;value=<1654;99;0;1.1;1;{speed=1;mp1Max=1;initMp1=0;immuneControl=0};1;{isNormalSelectable=1;dealGroup=17;y=0;x=0;followMark=4031};0;1>;caster=2;holder=1;bond=1;prob=1}>>}},,,,,,,,,,,,<30475>,,,<2026>,,{gameEnd=0;wave=0},,,,,,,
525262,,,,,summon,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=525263;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=525271;value=<1;2;1;0;1;99;15;1>;caster=2;holder=20;bond=2;prob=target:natureIntersection(list(9)) and 0 or 1}>;<{lifeRound=999;cfgId=525271;value=<1;1;1;0;1;99;15;1>;caster=2;holder=1;bond=2;prob=1}>;<{value=1;cfgId=1972611;caster=2;bond=1;holder=20;lifeRound=999;prob=((self2:originUnitId()==1972 or self2:originUnitId()==1973) and 1 or 0)}>>}},,4,,,,,,,,,,,,,<9999;3006>,,{gameEnd=2;wave=2},,,,,,,
525263,,,,,,,,,80016,,,,,,1,1,,,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,{args={sprite={isShow=TRUE};lifebar={isShow=FALSE};other={isShow=TRUE}};typ=hide},,,9,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=target:id();cfgId=525264;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=getNowRound();caster=1;holder=1;cfgId=525269;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=1;cfgId=525274;prob=1;lifeRound=999}>>};2={triggerPoint=42;onSomeFlag=<caster:isSameObj(caster:getObjByFormula(1, 'selfForceEx(list(4031))|summoner|nodead', 'roundNoAttacked|speedRankWithRoundLeftHeros|first')) and moreE(getNowRound(),target:getBuff(525269):getValue()+(isSeatEmpty(target:id()) and 0 or 1 ))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=525267}>;<{value=1;caster=1;holder={input=selfForceEx(list(4031));process=random(6)};cfgId=525275;prob=1;lifeRound=1}>;<{value=1;caster=1;holder=2;cfgId=525276;prob=1;lifeRound=1}>>};3={triggerPoint=3;onSomeFlag=<caster:isSameObj(caster:getObjByFormula(1, 'selfForceEx(list(4031))|summoner|nodead', 'roundNoAttacked|speedRankWithRoundLeftHeros|first')) and moreE(getNowRound(),target:getBuff(525269):getValue()+(isSeatEmpty(target:id()) and 0 or 1 ))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=525267}>;<{value=1;caster=1;holder={input=selfForceEx(list(4031));process=random(6)};cfgId=525275;prob=1;lifeRound=1}>;<{value=1;caster=1;holder=2;cfgId=525276;prob=1;lifeRound=1}>>};4={triggerPoint=2;onSomeFlag=<self:hasBuff(525261) or self:isRealDeath()>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=525268;prob=1;lifeRound=1}>;<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=525267}>>};5={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=525267}>>};6={triggerPoint=32;delSelfWhenTriggered=1;onSomeFlag=<not self:hasBuff(525261)>};7={triggerPoint=4;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder={input=And(selfForceBack(),selfForceEx(list(4031)))|nodead;process=selectObjSeat()};cfgId=525277;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,<9999;3006>,,{gameEnd=2;wave=2},,,,,,,
525264,,,,,fieldBuff,,,,,,,<525265>,,,1,1,,,,,koudai_longtoudishu/hero_longtoudishu.skel,<skill2_2>,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=target:id();cfgId=525265;caster=1;bond=1;holder=11;lifeRound=999;prob=1}>>};2={triggerPoint=28;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target:id();cfgId=525265;caster=1;bond=1;holder=20;lifeRound=999;prob=target2:force()==self:force() and 1 or 0}>;<{value=0;caster=20;holder=1;cfgId=525266;prob=self2:id()==self:id() and 0 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525265,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=47;onSomeFlag=<target:id()== buff:getValue()>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder={input=selfForceEx(list(4031));process=selfSeat()};cfgId=525266;prob=1;lifeRound=1}>>};2={triggerPoint=32;onSomeFlag=<target:id()== buff:getValue()>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder={input=selfForceEx(list(4031));process=selfSeat()};cfgId=525266;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525266,,,,,,,,,,,,,<525264>,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_qs.png,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525267,,,,,frontStage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=35;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=525270;prob=1;lifeRound=1}>;<{value=0;caster=1;holder={input=selfForceEx(list(4031));process=selectObjSeat()};cfgId=525268;prob=0;lifeRound=1}>;<{value=target:hpMax()*0.3;caster=1;holder=1;cfgId=525278;prob=1;lifeRound=1}>>}},,4,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525268,,,,,kill,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<TRUE;TRUE>,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525269,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525270,,,,,,,,,,,,,<525261>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525271,,,,,damageLink,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525274,,,,,stun,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{args={sprite={isShow=FALSE};lifebar={isShow=FALSE};other={isShow=TRUE}};typ=hide},,,11,,,1,<1>,{0={triggerPoint=1};1={delSelfWhenTriggered=1;triggerPoint=32;onSomeFlag=<not self:hasBuff(525261)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=525268;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
525275,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,1,,,,,,,<9999;3006>,,,,,,,,,
525276,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,6,,,,,,1,,,,,,,<9999;3006>,,,,,,,,,
525277,,,,,,,,,,,,,<525276>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999;3006>,,,,,,,,,
525278,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,1,<1>,,,,,,,,,1,,,,,,,<3017>,,{gameEnd=0;wave=0},,,,,,,
525310,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=999;cfgId=525311;value=<1;99;1>;caster=2;holder=2;bond=1;prob=1}>;<{lifeRound=999;cfgId=525313;value=<0>;caster=2;holder=2;bond=1;prob=1}>>};2={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=8;cfgId=525312;prob=1;lifeRound=1}>>};3={triggerTimes=<1;1>;triggerPoint=3;onSomeFlag=<self:natureIntersection(list(6))>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_yinshen_oc()})||attr(""hp"",""max"",1)};cfgId=525317;prob=target2:force()==self:force() and 0 or 1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<3017>,,,,,,,,,
525311,,,,,alterDmgRecordVal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{calcInternalDamageFinish=<setValue(list(""calFinalDamage""),(exitInTab(processId,list(3006,3111,3112)) and lessE((target:hpMax()-target:freezeHp()-target:freezeHpMax()),target:BhpMax()*0.8)) and list(calFinalDamage*(1+(5+attacker:skillLv(52146) *0.2-0.2)*0.01)) or list(calFinalDamage) )>}>",,,,,,,,,,,,1,,,,,,,<3017>,,,,,,,,,
525312,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=min(self:BhpMax()*0.2,target2:hpMax()*(0.11+(target2:natureIntersection(list(9)) and 0.05 or 0)));caster=2;holder=1;cfgId=7241011;prob=1;lifeRound=2}>>}}",,,,,,,"<{type=2;limit=(2+(moreE(self:skillLv(52146),3) and 2 or 0)+(moreE(self:skillLv(52146),6) and 1 or 0)+(moreE(self:skillLv(52146),8) and 1 or 0))}>",,,,,<30476>,,,,,,,,,,,,
525313,,,,,aura,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,9,,<{input=enemyForce|nodead;process=random(6)}>,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=525314;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>}},,,,,,,,1,,,,,,,<3017>,,,,,,,,,
525314,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=32;onSomeFlag=<lessE( (target:hpMax()-target:freezeHp()-target:freezeHpMax()) ,target:hpMax()*0.6)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=525315;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<3017>,,,,,,,,,
525315,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:specialDamage()*(0.6+(moreE(self:skillLv(52146),3) and 0.2 or 0)+(moreE(self:skillLv(52146),6) and 0.2 or 0));caster=2;holder=14;cfgId=525316;prob=1;lifeRound=1}>>}}",,,,,,,"<{type=2;limit=(2+(moreE(self:skillLv(52146),2) and 2 or 0))}>",,,,,<30476>,,,<3017>,,,,,,,,,
525316,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3006;damageType=2;natureType=6}>,,1,<1>,,,,,,,,,,,,,,,,<4006;4021>,,,,,,,,,
525317,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=525318;prob=target2:hasBuff(7241311) and 0 or 0;lifeRound=1}>;<{value=target2:hp()*0.3;cfgId=7241311;caster=2;bond=1;holder=1;lifeRound=8;prob=target2:hasBuff(7241311) and 0 or 1}>>}},,2,,,,,<{type=2;limit=1}>,,,,,<30476>,,,<9998;9999>,,,,,,,,,
525318,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=list(list(7241312,7241317,525317),1);caster=2;holder=2;cfgId=525319;prob=1;lifeRound=1}>>}}",,4,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
525319,,,,,changeBuffLifeRound,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<3017>,,,,,,,,,
525410,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=525411;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=525421;value=<0>;caster=2;holder=2;bond=1;prob=1}>;<{value=0;cfgId=525431;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>>}},,,,,,,,1,,,,,,,<3017>,,,,,,,,,
525411,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{1={triggerPoint=29;onSomeFlag=<trigger.beAddBuff:hasFlag(3027)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=1;caster=2;cfgId=525412;lifeRound=999}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
525412,,,,,,,,,,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=1;onSomeFlag=<moreE(self:getBuffOverlayCount(525412),(8-(moreE(self:skillLv(52147),2) and 1 or 0)-(moreE(self:skillLv(52147),5) and 1 or 0)-(moreE(self:skillLv(52147),8) and 1 or 0))) and less(self:getBuffOverlayCount(525413),1) and less(self:getBuffOverlayCount(525414),(2+(moreE(self:skillLv(52147),5) and 1 or 0)+(moreE(self:skillLv(52147),8) and 1 or 0)))>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self:damage()*(0.7+self:skillLv(52147)*0.1);caster=2;holder=14;cfgId=525415;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=525413;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=525414;prob=1;lifeRound=999}>;<{lifeRound=1;value=<<525412>>;holder=2;caster=2;prob=1;cfgId=525416}>>}}",,2,,,,,,1,,,,,,,<9998;9999>,,{gameEnd=0;wave=0},,,,,,,
525413,,,,,,,,,,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,2,,,,,,1,,,,,,,<9998;9999>,,{gameEnd=0;wave=0},,,,,,,
525414,,,,,,,,,,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,2,,,,,,1,,,,<30477>,,,<9998;9999>,,{gameEnd=0;wave=0},,,,,,,
525415,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=72511;damageType=2}>,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=1;onSomeFlag=<moreE(getForceObj(self:force()):getBuffOverlayCount(7251011),40) and less(getForceObj(self:force()):getBuffOverlayCount(7251094),15)>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<list(c.gabuff1_gabuff2(),list());1;1;2>;holder=1;caster=2;prob=1;cfgId=7251081}>>}}",,4,,,,,,,,,,,,,<4006;4021>,,,,,,,,,
525416,,,,,dispelBuff,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
525421,,,,,aura,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce()|nodead;process=attrDiffer(""natureType"", {16})}>",1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=525422;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
525422,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=10;onSomeFlag=<less(self:getBuffOverlayCount(525423),(1+(moreE(self:skillLv(52147),6) and 1 or 0))) and less(self:getBuffOverlayCount(525424),(4+(moreE(self:skillLv(52147),3) and 2 or 0)))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=2;value=<0.02+(moreE(self:skillLv(52147),3) and 0.01 or 0)+(moreE(self:skillLv(52147),6) and 0.01 or 0);1;1>;holder=15;caster=2;prob=1;cfgId=7251021}>;<{value=0;caster=2;holder=2;cfgId=525423;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=525424;prob=1;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
525423,,,,,,,,,,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,2,,,,,,1,,,,,,,<9998;9999>,,{gameEnd=0;wave=0},,,,,,,
525424,,,,,,,,,,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,2,,,,,,1,,,,<30477>,,,<9998;9999>,,{gameEnd=0;wave=0},,,,,,,
525431,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{1={triggerPoint=29;onSomeFlag=<trigger.beAddBuff:hasFlag(3037)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=525432;lifeRound=999}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
525432,,,,,,,,,,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=1;onSomeFlag=<self:getBuffOverlayCount(525432)==(15-(moreE(self:skillLv(52147),4) and 3 or 0)-(moreE(self:skillLv(52147),7) and 3 or 0))>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;value=<1;1;0>;holder={input=selfForce | nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|attr(""hp"",""min"",1)};caster=2;prob=1;cfgId=525433}>>}}",,,,,,,,1,,,,,,,<9998;9999>,,{gameEnd=0;wave=0},,,,,,,
