变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
625189,,,2000,,TRUE,,,,,,,,,<63>,,,,不知从何时开始，那数量竟增加到散布整个城市,,,,,,,,,,,,,,,,,,,,,,,,,,,
625190,,,2000,,TRUE,,,,,,,,,<63>,,,,顽皮雷弹的生存密度高的话，也就是狭小的地方，挤太多顽皮雷弹的话，顽皮雷弹会累积过多压力个性变得暴躁易怒，也容易引发爆炸,,,,,,,,,,,,,,,,,,,,,,,,,,,
625191,,,2000,,TRUE,,,,,,,,,<63>,,,,所以这座岛上的人，才会跑到外岛去避难,,,,,,,,,,,,,,,,,,,,,,,,,,,
625192,,,2000,,TRUE,,,,,,,,2,<1>,,,,那么，小岛附近的船只什么时候可以通行,,,,,,,,,,,,,,,,,,,,,,,,,,,
625193,,,2000,,TRUE,,,,,,,,,<63>,,,,在顽皮雷弹的问题没有解决之前，大概不会再开了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625194,,,2000,,TRUE,,,,,,,,2,<1>,,,,既然这样的话，姐姐，你在这个危险的岛上是做什么的呢,,,,,,,,,,,,,,,,,,,,,,,,,,,
625195,,,2000,,TRUE,,,,,,,,,<63>,,,,自我介绍一下，我叫辛俐，我是在这一代游历的高级地面系专家，正好听到这个传闻聘请我负责把顽皮雷弹从这座狭小的出岛疏散到安全的地方去,,,,,,,,,,,,,,,,,,,,,,,,,,,
625196,,,2000,,TRUE,,,,,,,,,<63>,,,,地鼠们用挖出来的地道，带领顽皮雷弹们到草原，让他们在那里生活，到广大的草原上的话，就不会积累压力感,,,,,,,,,,,,,,,,,,,,,,,,,,,
625197,,,2000,,TRUE,,,,,,,,,<63>,,,,顽皮雷弹当然就不会随便爆炸了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625198,,,2000,,TRUE,,,,,,,,,<63>,,,,利用这一点的话，顽皮雷弹自然就不会毫无理由地用爆炸伤害自己了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625199,,,2000,,TRUE,,,,,,,,,<63>,,,,此时，一群顽皮雷弹冲了进来,,,,,,,,,,,,,,,,,,,,,,,,,,,
625200,,,2000,,TRUE,,,,,,,,,<63>,,,,快利用“顽皮雷弹挤一起会爆炸”这一特点疏散这群顽皮雷弹,,,,,,,,,,,,,,,,,,,,,,,,,,,
625211,,,2000,,TRUE,,,,,,,,,<63>,,,,做得很好,,,,,,,,,,,,,,,,,,,,,,,,,,,
625212,,,2000,,TRUE,,,,,,,,2,<27>,,,,对他们来说，这是最好的方法了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625214,,,2000,,TRUE,,,,,,,,,,92,,,叮铃铃叮铃铃（电话响了）,,,,,,,,,,,,,,,,,,,,,,,,,,,
625215,,,2000,,TRUE,,,,,,,,2,<2>,,,,喂，辛俐小姐，您的电话，好像是这个岛上的人,,,,,,,,,,,,,,,,,,,,,,,,,,,
625216,,,2000,,TRUE,,,,,,,,,<63>,,,,哦，我快要开始疏散了，请大家尽管放心吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
625217,,,2000,,TRUE,,,,,,,,,<63>,,,,什么，你说什么,,,,,,,,,,,,,,,,,,,,,,,,,,,
625218,,,2000,,TRUE,,,,,,,,2,<27>,,,,发生什么事了吗,,,,,,,,,,,,,,,,,,,,,,,,,,,
625219,,,2000,,TRUE,,,,,,,,,<63>,,,,他们以我在准备上花太多时间为理由，把委托交给了火箭队,,,,,,,,,,,,,,,,,,,,,,,,,,,
625220,,,2000,,TRUE,,,,,,,,,<63>,,,,可惜啊，好不容易才完成了地下洞穴的隧道,,,,,,,,,,,,,,,,,,,,,,,,,,,
625221,,,2000,,TRUE,,,,,,,,2,<1>,,,,什么，火箭队！,,,,,,,,,,,,,,,,,,,,,,,,,,,
625222,,,2000,,TRUE,,,,,,,,,<63>,,,,听说他们要一口气引发顽皮雷弹的爆炸，再一次处理掉,,,,,,,,,,,,,,,,,,,,,,,,,,,
625223,,,2000,,TRUE,,,,,,,,2,,92,,,此时地面开始震动了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625224,,,2000,,TRUE,,,,,,,,,<63>,,,,这个震动是，是他们新雇佣来的家伙吗,,,,,,,,,,,,,,,,,,,,,,,,,,,
625225,,,2000,,TRUE,,,,,,,,2,<27>,,,,这是什么东西啊,,,,,,,,,,,,,,,,,,,,,,,,,,,
625226,,,2000,,TRUE,,,,,,,,,<36>,,,,既然你诚心诚意的发问了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625227,,,2000,,TRUE,,,,,,,,2,<35>,,,,我们就大发慈悲的告诉你,,,,,,,,,,,,,,,,,,,,,,,,,,,
625228,,,2000,,TRUE,,,,,,,,,<36>,,,,为了防止世界被破坏,,,,,,,,,,,,,,,,,,,,,,,,,,,
625229,,,2000,,TRUE,,,,,,,,2,<35>,,,,为了守护世界的和平,,,,,,,,,,,,,,,,,,,,,,,,,,,
625230,,,2000,,TRUE,,,,,,,,,<36>,,,,贯彻爱与真实的邪恶,,,,,,,,,,,,,,,,,,,,,,,,,,,
625231,,,2000,,TRUE,,,,,,,,2,<35>,,,,可爱又迷人的反派角色,,,,,,,,,,,,,,,,,,,,,,,,,,,
625232,,,2000,,TRUE,,,,,,,,,<36>,,,,武藏,,,,,,,,,,,,,,,,,,,,,,,,,,,
625233,,,2000,,TRUE,,,,,,,,2,<35>,,,,小次郎,,,,,,,,,,,,,,,,,,,,,,,,,,,
625234,,,2000,,TRUE,,,,,,,,,<36>,,,,我们是穿梭在银河的火箭队,,,,,,,,,,,,,,,,,,,,,,,,,,,
625235,,,2000,,TRUE,,,,,,,,2,<35>,,,,白洞，白色的明天在等着我们,,,,,,,,,,,,,,,,,,,,,,,,,,,
625236,,,2000,,TRUE,,,,,,,,,,211,,,就是这样，喵,,,,,,,,,,,,,,,,,,,,,,,,,,,
625237,,,2000,,TRUE,,,,,,,,,<35>,,,,去吧，阿伯蛇,,,,,,,,,,,,,,,,,,,,,,,,,,,
625238,,,2000,,TRUE,,,,,,,,2,<36>,,,,去吧，双弹瓦斯，不要让他们干扰到我们,,,,,,,,,,,,,,,,,,,,,,,,,,,
625241,,,2000,,TRUE,,,,,,,,,,211,,,我们还有秘密武器,,,,,,,,,,,,,,,,,,,,,,,,,,,
625245,,,2000,,TRUE,,,,,,,,,,211,,,这个机器是专门用来清除顽皮雷弹的秘密武器,,,,,,,,,,,,,,,,,,,,,,,,,,,
625246,,,2000,,TRUE,,,,,,,,2,<36>,,,,现在你们这群小鬼头就没有资格教训我们了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625247,,,2000,,TRUE,,,,,,,,,<35>,,,,我们可是受岛上的居民委托过来的哦,,,,,,,,,,,,,,,,,,,,,,,,,,,
625248,,,2000,,TRUE,,,,,,,,2,<1>,,,,你们别做梦了，我是不会允许你们胡作非为的,,,,,,,,,,,,,,,,,,,,,,,,,,,
625249,,,2000,,TRUE,,,,,,,,,,211,,,秘密武器出动了，喵,,,,,,,,,,,,,,,,,,,,,,,,,,,
625250,,,2000,,TRUE,,,,,,,,2,<36>,,,,扫除顽皮雷弹大作战，开始,,,,,,,,,,,,,,,,,,,,,,,,,,,
625251,,,2000,,TRUE,,,,,,,,,,211,,,特质超合金手臂，开动,,,,,,,,,,,,,,,,,,,,,,,,,,,
625252,,,2000,,TRUE,,,,,,,,,,211,,,让顽皮雷弹一次炸光光,,,,,,,,,,,,,,,,,,,,,,,,,,,
625253,,,2000,,TRUE,,,,,,,,2,<27>,,,,那些顽皮雷弹在爆炸了耶,,,,,,,,,,,,,,,,,,,,,,,,,,,
625254,,,2000,,TRUE,,,,,,,,,<2>,,,,引发爆炸时，顽皮雷弹自己不是也很痛苦吗,,,,,,,,,,,,,,,,,,,,,,,,,,,
625255,,,2000,,TRUE,,,,,,,,2,<63>,,,,那是当然的了，顽皮雷弹在爆炸之后，体力会降低到极致，变成不能战斗的状态,,,,,,,,,,,,,,,,,,,,,,,,,,,
625256,,,2000,,TRUE,,,,,,,,,<1>,,,,快去阻止他们~~,,,,,,,,,,,,,,,,,,,,,,,,,,,
625261,,,2000,,TRUE,,,,,,,,,<1>,,,,快使用十万伏特,,,,,,,,,,,,,,,,,,,,,,,,,,,
625262,,,2000,,TRUE,,,,,,,,2,,211,,,哈哈哈，我说过这一次我们有发下充足的预算了，霹雳电球和顽皮雷弹的那首绝招都是电气系的，我才打造出耐电级的坚强机身的,,,,,,,,,,,,,,,,,,,,,,,,,,,
625263,,,2000,,TRUE,,,,,,,,2,,211,,,情况就是这样，请你们让开,,,,,,,,,,,,,,,,,,,,,,,,,,,
625264,,,2000,,TRUE,,,,,,,,,<63>,,,,去吧，龙头地鼠，上啊，地鼠们，把挖地绝招把顽皮雷弹们带出去吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
626101,,,2000,,TRUE,,,,,,,,,<1>,,,,这一带听说有很多苹裹龙出现，明天就是平安夜了，收服一只苹裹龙送给妈妈，妈妈一定会很开心的！,,,,,,,,,,,,,,,,,,,,,,,,,,,
626102,,,2000,,TRUE,,,,,,,,2,<2>,,,,对耶！我准备买些苹果送给朋友和家人,,,,,,,,,,,,,,,,,,,,,,,,,,,
626103,,,2000,,TRUE,,,,,,,,,<27>,,,,我的妹妹最喜欢吃苹果了,,,,,,,,,,,,,,,,,,,,,,,,,,,
626104,,,2000,,TRUE,,,,,1,,,,,,,,苹裹龙常在苹果树周围出现,,,,,,,,,,,,,,,,,,,,,,,,,,,
626105,,,2000,,TRUE,,,,,,,,,<27>,,,,我家后山正好有一片苹果树林，一起去看看吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
626106,,,2000,,TRUE,,,,,,,,2,<2>,,,,那我顺道去摘几个苹果~,,,,,,,,,,,,,,,,,,,,,,,,,,,
626107,,,2000,,TRUE,,,,,,,,,<1>,,,,小智一行人来到了后山苹果树林,,,,,,,,,,,,,,,,,,,,,,,,,,,
626108,,,2000,,TRUE,,,,,,,,2,,4302,{y=-200;x=0},,（苹苹苹）一个啃果虫掉下砸在了小智的头顶,,,,,,,,,,,,,,,,,,,,,,,,,,,
626109,,,2000,,TRUE,,,,,,,,,<1>,,,,好痛,,,,,,,,,,,,,,,,,,,,,,,,,,,
626111,,,2000,,TRUE,,,,,,,,,<2>,,,,这个青色的苹果好酸啊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
626112,,,2000,,TRUE,,,,,,,,2,<1>,,,,我来试试这个红色的苹果,,,,,,,,,,,,,,,,,,,,,,,,,,,
626113,,,2000,,TRUE,,,,,,,,,<27>,,,,那我也来尝一下这个偏深红色的,,,,,,,,,,,,,,,,,,,,,,,,,,,
626114,,,2000,,TRUE,,,,,,,,2,<1>,,,,我这个甜甜的，味道正好,,,,,,,,,,,,,,,,,,,,,,,,,,,
626115,,,2000,,TRUE,,,,,,,,,<27>,,,,这个深红色的齁甜，不太适合多吃,,,,,,,,,,,,,,,,,,,,,,,,,,,
626116,,,2000,,TRUE,,,,,1,,,,,,,,啃果虫，苹果居宝可梦，啃食酸酸苹果进化为苹裹龙，啃食甜甜苹果进化为丰蜜龙，啃食蜜汁苹果进化为裹蜜虫,,,,,,,,,,,,,,,,,,,,,,,,,,,
626117,,,2000,,TRUE,,,,,,,,,<27>,,,,你们看，啃果虫都进化成了丰蜜龙和裹蜜虫，似乎他们不太爱吃酸苹果，我们把甜苹果都摘了他们就只能吃酸苹果了,,,,,,,,,,,,,,,,,,,,,,,,,,,
626121,,,2000,,TRUE,,,,,,,,,<1>,,,,我发现了一只苹裹龙,,,,,,,,,,,,,,,,,,,,,,,,,,,
626122,,,2000,,TRUE,,,,,,,,,<1>,,,,去吧，皮卡丘，使用十万伏特,,,,,,,,,,,,,,,,,,,,,,,,,,,
626124,,,2000,,TRUE,,,,,,,,,<1>,,,,去吧，神奇宝贝精灵球,,,,,,,,,,,,,,,,,,,,,,,,,,,
626125,,,2000,,TRUE,,,,,,,,,<1>,,,,好可惜苹裹龙逃跑了,,,,,,,,,,,,,,,,,,,,,,,,,,,
626131,,,2000,,TRUE,,,,,,,,,<27>,,,,啊，怎么回事,,,,,,,,,,,,,,,,,,,,,,,,,,,
626132,,,2000,,TRUE,,,,,,,,2,<36>,,,,既然你诚心诚意的发问了,,,,,,,,,,,,,,,,,,,,,,,,,,,
626133,,,2000,,TRUE,,,,,,,,,<35>,,,,我们就大发慈悲的告诉你,,,,,,,,,,,,,,,,,,,,,,,,,,,
626134,,,2000,,TRUE,,,,,,,,2,<36>,,,,为了防止世界被破坏,,,,,,,,,,,,,,,,,,,,,,,,,,,
626135,,,2000,,TRUE,,,,,,,,,<35>,,,,为了守护世界的和平,,,,,,,,,,,,,,,,,,,,,,,,,,,
626136,,,2000,,TRUE,,,,,,,,2,<36>,,,,贯彻爱与真实的邪恶,,,,,,,,,,,,,,,,,,,,,,,,,,,
626137,,,2000,,TRUE,,,,,,,,,<35>,,,,可爱又迷人的反派角色,,,,,,,,,,,,,,,,,,,,,,,,,,,
626138,,,2000,,TRUE,,,,,,,,2,<36>,,,,武藏,,,,,,,,,,,,,,,,,,,,,,,,,,,
626139,,,2000,,TRUE,,,,,,,,,<35>,,,,小次郎,,,,,,,,,,,,,,,,,,,,,,,,,,,
626140,,,2000,,TRUE,,,,,,,,2,<36>,,,,我们是穿梭在银河的火箭队,,,,,,,,,,,,,,,,,,,,,,,,,,,
626141,,,2000,,TRUE,,,,,,,,,<35>,,,,白洞，白色的明天在等着我们,,,,,,,,,,,,,,,,,,,,,,,,,,,
626142,,,2000,,TRUE,,,,,,,,2,,211,,,就是这样，喵,,,,,,,,,,,,,,,,,,,,,,,,,,,
626143,,,2000,,TRUE,,,,,,,,,<1>,,,,火箭队，快给我放开他们,,,,,,,,,,,,,,,,,,,,,,,,,,,
626144,,,2000,,TRUE,,,,,,,,2,<35>,,,,去吧，阿柏蛇,,,,,,,,,,,,,,,,,,,,,,,,,,,
626145,,,2000,,TRUE,,,,,,,,2,<36>,,,,去吧，双弹瓦斯，干掉他们,,,,,,,,,,,,,,,,,,,,,,,,,,,
626146,,,2000,,TRUE,,,,,,,,,,211,,,聚集了那么多啃果虫，简直就是在说快来抓我们吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
626147,,,2000,,TRUE,,,,,,,,2,<1>,,,,皮卡丘，使用铁尾攻击,,,,,,,,,,,,,,,,,,,,,,,,,,,
626149,,,2000,,TRUE,,,,,,,,,<36>,,,,竟敢坏我们好事,,,,,,,,,,,,,,,,,,,,,,,,,,,
626150,,,2000,,TRUE,,,,,,,,2,,211,,,我们还有秘密武器,,,,,,,,,,,,,,,,,,,,,,,,,,,
626161,,,2000,,TRUE,,,,,,,,,,211,,,这个机器是专门用来捕捉神奇宝贝的秘密武器,,,,,,,,,,,,,,,,,,,,,,,,,,,
626162,,,2000,,TRUE,,,,,,,,2,<36>,,,,给你们点颜色瞧瞧你们这群小鬼头,,,,,,,,,,,,,,,,,,,,,,,,,,,
626163,,,2000,,TRUE,,,,,,,,,<1>,,,,你们别做梦了，我是不会允许你们胡作非为的,,,,,,,,,,,,,,,,,,,,,,,,,,,
626164,,,2000,,TRUE,,,,,,,,2,,211,,,秘密武器出动了，喵,,,,,,,,,,,,,,,,,,,,,,,,,,,
626165,,,2000,,TRUE,,,,,,,,,<36>,,,,捕捉苹裹龙大作战，开始,,,,,,,,,,,,,,,,,,,,,,,,,,,
626166,,,2000,,TRUE,,,,,,,,2,<35>,,,,特质超合金手臂，开动,,,,,,,,,,,,,,,,,,,,,,,,,,,
626167,,,2000,,TRUE,,,,,,,,,,211,,,钢铁班基拉斯，使用钢铁恶之波动！,,,,,,,,,,,,,,,,,,,,,,,,,,,
626168,,,2000,,TRUE,,,,,,,,2,<1>,,,,快去阻止他们~~,,,,,,,,,,,,,,,,,,,,,,,,,,,
626171,,,2000,,TRUE,,,,,1,,,,,,,,把火箭队赶跑之后,,,,,,,,,,,,,,,,,,,,,,,,,,,
626172,,,2000,,TRUE,,,,,,,,,<27>,,,,快看，那只啃果虫前方有好几种苹果，把甜苹果都摘了，帮助他进化成苹裹龙,,,,,,,,,,,,,,,,,,,,,,,,,,,
626173,,,2000,,TRUE,,,,,,,,,<1>,,,,大家一起行动,,,,,,,,,,,,,,,,,,,,,,,,,,,
626175,,,2000,,TRUE,,,,,,,,,<27>,,,,啃果虫进化成了苹裹龙,,,,,,,,,,,,,,,,,,,,,,,,,,,
626176,,,2000,,TRUE,,,,,,,,,<1>,,,,拜托你了，神奇宝贝球,,,,,,,,,,,,,,,,,,,,,,,,,,,
626177,,,2000,,TRUE,,,,,1,,,,,,,,小智一行人最终捕捉到了苹裹龙,,,,,,,,,,,,,,,,,,,,,,,,,,,
627101,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,阳光倾洒在宝可梦训练学校的对战场地，小光和爱管侍站在角落，周围满是准备参赛的同学，热闹非凡。小光蹲下身子，与爱管侍平视，眼中满是期待。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627102,,,2000,,TRUE,,,,,,,,2,<47>,,,,爱管侍，这是学校举办的友谊赛，虽说只是校内赛事，但大家都格外重视。咱们得全力以赴，让大伙见识见识咱们的实力，你可有信心？,,,,,,,,,,,,,,,,,,,,,,,,,,,
627103,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,爱管侍欢快地跳跃了一下，头上的角闪烁着微光，仿佛在诉说着它的跃跃欲试。这时，好友碧蓝带着顽皮的电飞鼠走了过来。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627104,,,2000,,TRUE,,,,,,,,2,<26>,,,,小光，你和爱管侍今天状态超棒呀！不过，我这电飞鼠也不会轻易认输，赛场上见分晓！,,,,,,,,,,,,,,,,,,,,,,,,,,,
627105,,,2000,,TRUE,,,,,,,,,<47>,,,,好呀，碧蓝，希望咱俩都能发挥出最佳水平！（笑着回应到）,,,,,,,,,,,,,,,,,,,,,,,,,,,
627106,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,随着裁判老师的集合哨声响起，小光和爱管侍信心满满地走向对战位置，校园友谊赛即将开场,,,,,,,,,,,,,,,,,,,,,,,,,,,
627109,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光和爱管侍在这场比赛里配合默契，虽说过程有些波折，但最终还是取得了胜利。比赛结束后，碧蓝走过来，眼中既有佩服，又带着一丝不服输。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627110,,,2000,,TRUE,,,,,,,,2,<26>,,,,小光，你和爱管侍配合得太精彩了！不过，下次我肯定能赢回来。对了，我听说城镇庆典上有一场超大型的宝可梦对战，你要不要去试试？,,,,,,,,,,,,,,,,,,,,,,,,,,,
627111,,,2000,,TRUE,,,,,,,,,<47>,,,,真的吗？听起来超有意思！我和爱管侍回去准备准备，说不定能在那儿碰上更厉害的对手，迎接更大的挑战！（眼睛瞬间亮了起来）,,,,,,,,,,,,,,,,,,,,,,,,,,,
627121,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,热闹的城镇庆典中，宝可梦对战擂台前人声鼎沸。小光带着爱管侍在人群中穿梭，周围是欢呼雀跃的居民,,,,,,,,,,,,,,,,,,,,,,,,,,,
627122,,,2000,,TRUE,,,,,,,,2,<47>,,,,爱管侍，这场比赛好多人围观呢，听说获胜者能得到超特别的奖品。为了这份荣耀，咱们得加油！而且，这也是咱们迈向更高级别挑战的重要一步,,,,,,,,,,,,,,,,,,,,,,,,,,,
627123,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,爱管侍好奇地张望着四周热闹的场景，用力地点了点头。就在他们准备上台时，一位身着华丽服饰的训练家带着火焰鸡走了过来,,,,,,,,,,,,,,,,,,,,,,,,,,,
627124,,,2000,,TRUE,,,,,,,,2,<42>,,,,哼，就凭你这只普通的爱管侍，也想在这庆典赛上夺冠？我这火焰鸡可是精心训练过的，冠军肯定是我的,,,,,,,,,,,,,,,,,,,,,,,,,,,
627125,,,2000,,TRUE,,,,,,,,,<47>,,,,比赛结果还没定呢，谁能夺冠可说不准，赛场上见真章（皱了皱眉，很快又恢复镇定）,,,,,,,,,,,,,,,,,,,,,,,,,,,
627126,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,说罢，小光带着爱管侍登上擂台，台下观众的欢呼声瞬间高涨，城镇庆典赛的对战正式开启,,,,,,,,,,,,,,,,,,,,,,,,,,,
627128,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光和爱管侍在这场比赛中遭遇了不小的困难，莉莉艾的宝可梦实力强劲。不过，凭借在校园友谊赛中积累的对战经验，小光巧妙指挥爱管侍，渐渐找到了对方阵容的破绽。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627129,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,一番苦战后，小光和爱管侍成功战胜了莉莉艾。比赛结束后，小光在后台休息时，听到旁边几位训练家的交谈,,,,,,,,,,,,,,,,,,,,,,,,,,,
627130,,,2000,,TRUE,,,,,,,,,<7>,,,,你知道吗？最近森林里偷猎者活动得特别猖獗，好多宝可梦都受到了威胁,,,,,,,,,,,,,,,,,,,,,,,,,,,
627131,,,2000,,TRUE,,,,,,,,2,<11>,,,,是啊，听说那些偷猎者手段特别残忍，要是有厉害的训练家能去阻止他们就好了,,,,,,,,,,,,,,,,,,,,,,,,,,,
627132,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光心中一动，想到自己和爱管侍一路成长，或许能为保护森林里的宝可梦出份力，便决定前往森林看看。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627141,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光和爱管侍来到了森林中执行守护任务，这片森林时常受到偷猎者的侵扰。突然，前方传来一阵嘈杂声,,,,,,,,,,,,,,,,,,,,,,,,,,,
627142,,,2000,,TRUE,,,,,,,,2,<47>,,,,爱管侍，情况不对劲，咱们过去瞧瞧。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627143,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,当小光赶到时，发现一群偷猎者正企图捕捉一只受伤的护林熊。偷猎者头目看到小光和爱管侍，恶狠狠地说。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627144,,,2000,,TRUE,,,,,,,,2,<29>,,,,小鬼，别多管闲事，赶紧带着你的爱管侍离开，不然有你好受的,,,,,,,,,,,,,,,,,,,,,,,,,,,
627145,,,2000,,TRUE,,,,,,,,,<47>,,,,你们这些偷猎者，在森林里为非作歹，今天我和爱管侍绝不会让你们得逞。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627146,,,2000,,TRUE,,,,,,,,2,<29>,,,,那就别怪我不客气了，超级黑鲁加，上！,,,,,,,,,,,,,,,,,,,,,,,,,,,
627148,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光和爱管侍与偷猎者展开了激烈战斗。战斗中，爱管侍凭借超能力多次化解危机，小光也运用之前比赛积累的战术，巧妙指挥。最终，成功击退偷猎者，保护了护林熊。在森林深处休息时，一位路过的神秘训练家看到小光和爱管侍的表现，不禁称赞,,,,,,,,,,,,,,,,,,,,,,,,,,,
627149,,,2000,,TRUE,,,,,,,,2,<31>,,,,小姑娘，你和你的爱管侍很有潜力啊。你知道吗？宝可梦联盟预选赛马上就要开始了，以你们的实力，说不定能在预选赛中崭露头角，迈向更高的舞台。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627150,,,2000,,TRUE,,,,,,,,,<47>,,,,真的吗？那我和爱管侍一定要去试试，为了更高的目标拼搏！（听后，心中燃起新的斗志）,,,,,,,,,,,,,,,,,,,,,,,,,,,
627151,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,小光和爱管侍立刻进入战斗状态，一场守护森林的战斗在这片静谧的森林中爆发。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627161,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光站在宝可梦联盟预选赛的场地外，心情略显紧张，不停地抚摸着爱管侍,,,,,,,,,,,,,,,,,,,,,,,,,,,
627162,,,2000,,TRUE,,,,,,,,2,<47>,,,,爱管侍，这可是联盟预选赛，通过了就能离宝可梦联盟大赛更近一步。一路走来，我们努力训练，今天务必发挥出最佳状态。从校园友谊赛到现在，我们历经这么多，这次肯定也没问题！,,,,,,,,,,,,,,,,,,,,,,,,,,,
627163,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,爱管侍感受到小光的紧张，用头蹭了蹭小光的手，给予安慰。这时，旁边一位经验丰富的训练家带着阿勃梭鲁路过。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627164,,,2000,,TRUE,,,,,,,,2,<33>,,,,小姑娘，预选赛可不简单，我看你这爱管侍个头不大，还是别浪费时间了，早点回家吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627165,,,2000,,TRUE,,,,,,,,,<47>,,,,谢谢您的提醒，但我和爱管侍已做好充分准备，无论结果如何，都会全力以赴。（抬起头，眼神坚定）,,,,,,,,,,,,,,,,,,,,,,,,,,,
627166,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,随后，小光带着爱管侍走进预选赛场地，迎接他们的将是激烈的竞争。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627167,,,2000,,TRUE,,,,,,,,,<47>,,,,去吧，爱管侍,,,,,,,,,,,,,,,,,,,,,,,,,,,
627169,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光和爱管侍在预选赛中一路过关斩将，成功晋级。在晋级后的庆祝晚宴上，小光结识了一位探险家。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627170,,,2000,,TRUE,,,,,,,,2,<41>,,,,我在探索一个神秘洞穴时，发现里面有强大的宝可梦气息。据说，那里面的宝可梦守护着古老的力量，你有没有兴趣去挑战一下？,,,,,,,,,,,,,,,,,,,,,,,,,,,
627171,,,2000,,TRUE,,,,,,,,2,<47>,,,,当然有兴趣！我和爱管侍喜欢挑战各种未知，说不定在那里能让我们变得更强大，为接下来的比赛做准备。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627181,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光和爱管侍在探索一个神秘洞穴时，洞穴深处传来奇异的光芒和强大的能量波动,,,,,,,,,,,,,,,,,,,,,,,,,,,
627182,,,2000,,TRUE,,,,,,,,2,<47>,,,,爱管侍，这里面似乎隐藏着什么强大的东西，我们要小心，但也不能退缩，说不定这是一次难得的挑战机会。而且，这可能会帮助我们在未来的比赛中走得更远。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627183,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,爱管侍紧紧跟在小光身后，眼神警惕。当他们深入洞穴时，一只被封印的古老宝可梦 —— 轰鸣月出现在眼前。轰鸣月发出低沉的咆哮，似乎对闯入者十分不满。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627184,,,2000,,TRUE,,,,,,,,2,<47>,,,,看来它被封印在这里很久了，现在我们的出现让它很愤怒，爱管侍，我们可能要面临一场苦战，但我相信我们能应对。,,,,,,,,,,,,,,,,,,,,,,,,,,,
