变量名,gateID,_beizhu,itemMap,count,probability,itemCount
10733,60823,(道馆1_难度2常青道馆_地面岩石彩虹喷漆),{22831=1},12,35,
10734,60823,(道馆1_难度2常青道馆_地面岩石彩虹喷漆),{514=1},40,50,
10741,60824,(道馆1_难度2常青道馆_地面岩石彩虹喷漆),{20561=1},13,35,
10742,60824,(道馆1_难度2常青道馆_地面岩石彩虹喷漆),{8118=1},13,100,
10743,60824,(道馆1_难度2常青道馆_地面岩石彩虹喷漆),{22831=1},13,35,
10744,60824,(道馆1_难度3常青道馆_地面岩石彩虹喷漆),{514=1},45,50,
10751,60825,(道馆1_难度3常青道馆_地面岩石彩虹喷漆),{20561=1},14,35,
10752,60825,(道馆1_难度3常青道馆_地面岩石彩虹喷漆),{8118=1},14,100,
10753,60825,(道馆1_难度3常青道馆_地面岩石彩虹喷漆),{22831=1},14,35,
10754,60825,(道馆1_难度3常青道馆_地面岩石彩虹喷漆),{514=1},50,50,
10761,60826,(道馆1_难度3常青道馆_地面岩石彩虹喷漆),{20561=1},16,35,
10762,60826,(道馆1_难度4常青道馆_地面岩石彩虹喷漆),{8118=1},15,100,
10763,60826,(道馆1_难度4常青道馆_地面岩石彩虹喷漆),{22831=1},16,35,
10764,60826,(道馆1_难度4常青道馆_地面岩石彩虹喷漆),{514=1},55,50,
10801,63001,(道馆1_难度4常青道馆_地面岩石彩虹喷漆),{20441=1},15,15,
10802,63001,(道馆1_难度4常青道馆_地面岩石彩虹喷漆),{20501=1},7,15,
10803,63001,(道馆1_难度4常青道馆_地面岩石彩虹喷漆),{6325=1},8,50,
10811,63002,(道馆1_难度5常青道馆_地面岩石彩虹喷漆),{20441=1},17,15,
10812,63002,(道馆1_难度5常青道馆_地面岩石彩虹喷漆),{20501=1},8,15,
10813,63002,(道馆1_难度5常青道馆_地面岩石彩虹喷漆),{6325=1},9,50,
10821,63003,(道馆1_难度5常青道馆_地面岩石彩虹喷漆),{20441=1},18,15,
10822,63003,(道馆1_难度5常青道馆_地面岩石彩虹喷漆),{20501=1},8,15,
10823,63003,(道馆1_难度5常青道馆_地面岩石彩虹喷漆),{6325=1},10,50,
10831,63004,(道馆1_难度6_NPC常青道馆_地面岩石彩虹喷漆),{20441=1},20,15,
10832,63004,(道馆2_难度1切锋道馆_水冰彩虹喷漆),{20501=1},9,15,
10833,63004,(道馆2_难度1切锋道馆_水冰彩虹喷漆),{6325=1},11,50,
10841,63005,(道馆2_难度1切锋道馆_水冰彩虹喷漆),{20441=1},21,15,
10842,63005,(道馆2_难度1切锋道馆_水冰彩虹喷漆),{20501=1},10,15,
10843,63005,(道馆2_难度1切锋道馆_水冰彩虹喷漆),{6325=1},12,50,
10851,63006,(道馆2_难度1切锋道馆_水冰彩虹喷漆),{20441=1},24,15,
10852,63006,(道馆2_难度2切锋道馆_水冰彩虹喷漆),{20501=1},11,15,
10853,63006,(道馆2_难度2切锋道馆_水冰彩虹喷漆),{6325=1},13,50,
10861,63111,(道馆2_难度2切锋道馆_水冰彩虹喷漆),{23831=1},15,15,
10862,63111,(道馆2_难度2切锋道馆_水冰彩虹喷漆),{20441=1},7,15,
10863,63111,(道馆2_难度2切锋道馆_水冰彩虹喷漆),{6325=1},8,50,
10864,63112,(道馆2_难度2切锋道馆_水冰彩虹喷漆),{23831=1},17,15,
10865,63112,(道馆2_难度3切锋道馆_水冰彩虹喷漆),{20441=1},8,15,
10866,63112,(道馆2_难度3切锋道馆_水冰彩虹喷漆),{6325=1},9,50,
10867,63113,(道馆2_难度3切锋道馆_水冰彩虹喷漆),{23831=1},18,15,
10868,63113,(道馆2_难度3切锋道馆_水冰彩虹喷漆),{20441=1},8,15,
10869,63113,(道馆2_难度3切锋道馆_水冰彩虹喷漆),{6325=1},10,50,
10870,63114,(道馆2_难度3切锋道馆_水冰彩虹喷漆),{23831=1},20,15,
10871,63114,(道馆2_难度4切锋道馆_水冰彩虹喷漆),{20441=1},9,15,
10872,63114,(道馆2_难度4切锋道馆_水冰彩虹喷漆),{6325=1},11,50,
10873,63115,(道馆2_难度4切锋道馆_水冰彩虹喷漆),{23831=1},21,15,
10874,63115,(道馆2_难度4切锋道馆_水冰彩虹喷漆),{20441=1},10,15,
10875,63115,(道馆2_难度4切锋道馆_水冰彩虹喷漆),{6325=1},12,50,
10876,63116,(道馆2_难度4切锋道馆_水冰彩虹喷漆),{23831=1},24,15,
10877,63116,(道馆2_难度5切锋道馆_水冰彩虹喷漆),{20441=1},11,15,
10878,63116,(道馆2_难度5切锋道馆_水冰彩虹喷漆),{6325=1},13,50,
10879,63111,(道馆2_难度5切锋道馆_水冰彩虹喷漆),{514=1},20,50,
10880,63112,(道馆2_难度5切锋道馆_水冰彩虹喷漆),{514=1},23,50,
10881,63113,(道馆2_难度5切锋道馆_水冰彩虹喷漆),{514=1},26,50,
10882,63114,(道馆2_难度5切锋道馆_水冰彩虹喷漆),{514=1},29,50,
10883,63115,(道馆2_难度6_NPC切锋道馆_水冰彩虹喷漆),{514=1},32,50,
10884,63116,(道馆3_难度1桔梗道馆_草飞行一般彩虹喷漆),{514=1},35,50,
10901,63001,(道馆3_难度1桔梗道馆_草飞行一般彩虹喷漆),{514=1},20,50,
10902,63002,(道馆3_难度1桔梗道馆_草飞行一般彩虹喷漆),{514=1},23,50,
10903,63003,(道馆3_难度1桔梗道馆_草飞行一般彩虹喷漆),{514=1},26,50,
10904,63004,(道馆3_难度1桔梗道馆_草飞行一般彩虹喷漆),{514=1},29,50,
10905,63005,(道馆3_难度1桔梗道馆_草飞行一般彩虹喷漆),{514=1},32,50,
10906,63006,(道馆3_难度2桔梗道馆_草飞行一般彩虹喷漆),{514=1},35,50,
10911,63121,(道馆3_难度2桔梗道馆_草飞行一般彩虹喷漆),{22131=1},10,35,
10912,63121,(道馆3_难度2桔梗道馆_草飞行一般彩虹喷漆),{8118=1},10,100,
10913,63121,(道馆3_难度2桔梗道馆_草飞行一般彩虹喷漆),{8118=1},0,,
10914,63122,(道馆3_难度2桔梗道馆_草飞行一般彩虹喷漆),{22131=1},11,35,
10915,63122,(道馆3_难度2桔梗道馆_草飞行一般彩虹喷漆),{8118=1},11,100,
10916,63122,(道馆3_难度3桔梗道馆_草飞行一般彩虹喷漆),{8118=1},0,,
10917,63123,(道馆3_难度3桔梗道馆_草飞行一般彩虹喷漆),{22131=1},12,35,
10918,63123,(道馆3_难度3桔梗道馆_草飞行一般彩虹喷漆),{8118=1},12,100,
10919,63123,(道馆3_难度3桔梗道馆_草飞行一般彩虹喷漆),{8118=1},0,,
10920,63124,(道馆3_难度3桔梗道馆_草飞行一般彩虹喷漆),{22131=1},13,35,
10921,63124,(道馆3_难度3桔梗道馆_草飞行一般彩虹喷漆),{8118=1},13,100,
10922,63124,(道馆3_难度4桔梗道馆_草飞行一般彩虹喷漆),{8118=1},0,,
10923,63125,(道馆3_难度4桔梗道馆_草飞行一般彩虹喷漆),{22131=1},14,35,
10924,63125,(道馆3_难度4桔梗道馆_草飞行一般彩虹喷漆),{8118=1},14,100,
10925,63125,(道馆3_难度4桔梗道馆_草飞行一般彩虹喷漆),{8118=1},0,,
10926,63126,(道馆3_难度4桔梗道馆_草飞行一般彩虹喷漆),{22131=1},16,35,
10927,63126,(道馆3_难度4桔梗道馆_草飞行一般彩虹喷漆),{8118=1},15,100,
10928,63126,(道馆3_难度5桔梗道馆_草飞行一般彩虹喷漆),{8118=1},0,,
10929,63121,(道馆3_难度5桔梗道馆_草飞行一般彩虹喷漆),{514=1},30,50,
10930,63122,(道馆3_难度5桔梗道馆_草飞行一般彩虹喷漆),{514=1},35,50,
10931,63123,(道馆3_难度5桔梗道馆_草飞行一般彩虹喷漆),{514=1},40,50,
10932,63124,(道馆3_难度5桔梗道馆_草飞行一般彩虹喷漆),{514=1},45,50,
10933,63125,(道馆3_难度5桔梗道馆_草飞行一般彩虹喷漆),{514=1},50,50,
10934,63126,(道馆3_难度6_NPC桔梗道馆_草飞行一般彩虹喷漆),{514=1},55,50,
10941,63131,(道馆4_难度1红莲道馆_火格斗彩虹喷漆),{24181=1},10,30,
10942,63131,(道馆4_难度1红莲道馆_火格斗彩虹喷漆),{5000=1;930=1},10,60,
10943,63131,(道馆4_难度1红莲道馆_火格斗彩虹喷漆),{620=15;621=100;622=50;623=15;606=100;607=50;608=15;609=100;610=50;611=15;612=100;613=50;614=15;615=100;616=50;617=15;618=100;619=50},10,60,
10944,63132,(道馆4_难度1红莲道馆_火格斗彩虹喷漆),{24181=1},11,30,
10945,63132,(道馆4_难度1红莲道馆_火格斗彩虹喷漆),{5000=1;930=1},11,60,
10946,63132,(道馆4_难度1红莲道馆_火格斗彩虹喷漆),{620=15;621=100;622=50;623=15;606=100;607=50;608=15;609=100;610=50;611=15;612=100;613=50;614=15;615=100;616=50;617=15;618=100;619=50},11,60,
10947,63133,(道馆4_难度2红莲道馆_火格斗彩虹喷漆),{24181=1},12,30,
10948,63133,(道馆4_难度2红莲道馆_火格斗彩虹喷漆),{5000=1;930=1},12,60,
10949,63133,(道馆4_难度2红莲道馆_火格斗彩虹喷漆),{620=15;621=100;622=50;623=15;606=100;607=50;608=15;609=100;610=50;611=15;612=100;613=50;614=15;615=100;616=50;617=15;618=100;619=50},12,60,
10950,63134,(道馆4_难度2红莲道馆_火格斗彩虹喷漆),{24181=1},13,30,
10951,63134,(道馆4_难度2红莲道馆_火格斗彩虹喷漆),{5000=1;930=1},13,60,
10952,63134,(道馆4_难度2红莲道馆_火格斗彩虹喷漆),{620=15;621=100;622=50;623=15;606=100;607=50;608=15;609=100;610=50;611=15;612=100;613=50;614=15;615=100;616=50;617=15;618=100;619=50},13,60,
10953,63135,(道馆4_难度3红莲道馆_火格斗彩虹喷漆),{24181=1},14,30,
10954,63135,(道馆4_难度3红莲道馆_火格斗彩虹喷漆),{5000=1;930=1},14,60,
10955,63135,(道馆4_难度3红莲道馆_火格斗彩虹喷漆),{620=15;621=100;622=50;623=15;606=100;607=50;608=15;609=100;610=50;611=15;612=100;613=50;614=15;615=100;616=50;617=15;618=100;619=50},14,60,
10956,63136,(道馆4_难度3红莲道馆_火格斗彩虹喷漆),{24181=1},15,30,
10957,63136,(道馆4_难度3红莲道馆_火格斗彩虹喷漆),{5000=1;930=1},15,60,
10958,63136,(道馆4_难度3红莲道馆_火格斗彩虹喷漆),{620=15;621=100;622=50;623=15;606=100;607=50;608=15;609=100;610=50;611=15;612=100;613=50;614=15;615=100;616=50;617=15;618=100;619=50},15,60,
10959,63131,(道馆4_难度4红莲道馆_火格斗彩虹喷漆),{514=1},20,50,
10960,63132,(道馆4_难度4红莲道馆_火格斗彩虹喷漆),{514=1},23,50,
10961,63133,(道馆4_难度4红莲道馆_火格斗彩虹喷漆),{514=1},26,50,
10962,63134,(道馆4_难度4红莲道馆_火格斗彩虹喷漆),{514=1},29,50,
10963,63135,(道馆4_难度4红莲道馆_火格斗彩虹喷漆),{514=1},32,50,
10964,63136,(道馆4_难度4红莲道馆_火格斗彩虹喷漆),{514=1},35,50,
10965,63141,(道馆4_难度5红莲道馆_火格斗彩虹喷漆),{20901=1},15,15,
10966,63141,(道馆4_难度5红莲道馆_火格斗彩虹喷漆),{20441=1},7,15,
10967,63141,(道馆4_难度5红莲道馆_火格斗彩虹喷漆),{6325=1},8,50,
10968,63142,(道馆4_难度5红莲道馆_火格斗彩虹喷漆),{20901=1},17,15,
10969,63142,(道馆4_难度5红莲道馆_火格斗彩虹喷漆),{20441=1},8,15,
10970,63142,(道馆4_难度5红莲道馆_火格斗彩虹喷漆),{6325=1},9,50,
10971,63143,(道馆4_难度6_NPC红莲道馆_火格斗彩虹喷漆),{20901=1},18,15,
10972,63143,(道馆5_难度1双龙道馆_龙电彩虹喷漆),{20441=1},8,15,
10973,63143,(道馆5_难度1双龙道馆_龙电彩虹喷漆),{6325=1},10,50,
10974,63144,(道馆5_难度1双龙道馆_龙电彩虹喷漆),{20901=1},20,15,
10975,63144,(道馆5_难度1双龙道馆_龙电彩虹喷漆),{20441=1},9,15,
10976,63144,(道馆5_难度1双龙道馆_龙电彩虹喷漆),{6325=1},11,50,
10977,63145,(道馆5_难度1双龙道馆_龙电彩虹喷漆),{20901=1},21,15,
10978,63145,(道馆5_难度2双龙道馆_龙电彩虹喷漆),{20441=1},10,15,
10979,63145,(道馆5_难度2双龙道馆_龙电彩虹喷漆),{6325=1},12,50,
10980,63146,(道馆5_难度2双龙道馆_龙电彩虹喷漆),{20901=1},24,15,
10981,63146,(道馆5_难度2双龙道馆_龙电彩虹喷漆),{20441=1},11,15,
10982,63146,(道馆5_难度2双龙道馆_龙电彩虹喷漆),{6325=1},13,50,
10983,63141,(道馆5_难度2双龙道馆_龙电彩虹喷漆),{514=1},20,50,
10984,63142,(道馆5_难度3双龙道馆_龙电彩虹喷漆),{514=1},23,50,
10985,63143,(道馆5_难度3双龙道馆_龙电彩虹喷漆),{514=1},26,50,
10986,63144,(道馆5_难度3双龙道馆_龙电彩虹喷漆),{514=1},29,50,
10987,63145,(道馆5_难度3双龙道馆_龙电彩虹喷漆),{514=1},32,50,
10988,63146,(道馆5_难度3双龙道馆_龙电彩虹喷漆),{514=1},35,50,
11001,80001,(道馆5_难度3双龙道馆_龙电彩虹喷漆),{151=100},15,50,10
11002,80002,(道馆5_难度4双龙道馆_龙电彩虹喷漆),{151=100},15,50,10
11003,80003,(道馆5_难度4双龙道馆_龙电彩虹喷漆),{151=100},15,50,10
11004,80004,(道馆5_难度4双龙道馆_龙电彩虹喷漆),{151=100},15,50,10
11005,80005,(道馆5_难度4双龙道馆_龙电彩虹喷漆),{151=100},15,50,10
11006,80006,(道馆5_难度4双龙道馆_龙电彩虹喷漆),{151=100},15,50,10
11011,80011,(道馆5_难度4双龙道馆_龙电彩虹喷漆),{151=100},18,50,10
11012,80012,(道馆5_难度5双龙道馆_龙电彩虹喷漆),{151=100},18,50,10
11013,80013,(道馆5_难度5双龙道馆_龙电彩虹喷漆),{151=100},18,50,10
11014,80014,(道馆5_难度5双龙道馆_龙电彩虹喷漆),{151=100},18,50,10
11015,80015,(道馆5_难度5双龙道馆_龙电彩虹喷漆),{151=100},18,50,10
11016,80016,(道馆5_难度5双龙道馆_龙电彩虹喷漆),{151=100},18,50,10
11021,80021,(道馆5_难度5双龙道馆_龙电彩虹喷漆),{151=100},21,50,10
11022,80022,(道馆5_难度6_NPC双龙道馆_龙电彩虹喷漆),{151=100},21,50,10
11023,80023,(道馆6_难度1缘朱道馆_恶幽灵彩虹喷漆),{151=100},21,50,10
11024,80024,(道馆6_难度1缘朱道馆_恶幽灵彩虹喷漆),{151=100},21,50,10
11025,80025,(道馆6_难度1缘朱道馆_恶幽灵彩虹喷漆),{151=100},21,50,10
11026,80026,(道馆6_难度1缘朱道馆_恶幽灵彩虹喷漆),{151=100},21,50,10
11031,80031,(道馆6_难度1缘朱道馆_恶幽灵彩虹喷漆),{151=100},24,50,10
11032,80032,(道馆6_难度1缘朱道馆_恶幽灵彩虹喷漆),{151=100},24,50,10
11033,80033,(道馆6_难度2缘朱道馆_恶幽灵彩虹喷漆),{151=100},24,50,10
11034,80034,(道馆6_难度2缘朱道馆_恶幽灵彩虹喷漆),{151=100},24,50,10
11035,80035,(道馆6_难度2缘朱道馆_恶幽灵彩虹喷漆),{151=100},24,50,10
11036,80036,(道馆6_难度2缘朱道馆_恶幽灵彩虹喷漆),{151=100},24,50,10
11041,80041,(道馆6_难度2缘朱道馆_恶幽灵彩虹喷漆),{151=100},27,50,10
11042,80042,(道馆6_难度2缘朱道馆_恶幽灵彩虹喷漆),{151=100},27,50,10
11043,80043,(道馆6_难度3缘朱道馆_恶幽灵彩虹喷漆),{151=100},27,50,10
11044,80044,(道馆6_难度3缘朱道馆_恶幽灵彩虹喷漆),{151=100},27,50,10
11045,80045,(道馆6_难度3缘朱道馆_恶幽灵彩虹喷漆),{151=100},27,50,10
11046,80046,(道馆6_难度3缘朱道馆_恶幽灵彩虹喷漆),{151=100},27,50,10
11051,80051,(道馆6_难度3缘朱道馆_恶幽灵彩虹喷漆),{151=100},30,,10
11101,80101,(道馆6_难度3缘朱道馆_恶幽灵彩虹喷漆),{151=100},15,50,10
11102,80102,(道馆6_难度4缘朱道馆_恶幽灵彩虹喷漆),{151=100},15,50,10
11103,80103,(道馆6_难度4缘朱道馆_恶幽灵彩虹喷漆),{151=100},15,50,10
11104,80104,(道馆6_难度4缘朱道馆_恶幽灵彩虹喷漆),{151=100},15,50,10
11105,80105,(道馆6_难度4缘朱道馆_恶幽灵彩虹喷漆),{151=100},15,50,10
11106,80106,(道馆6_难度4缘朱道馆_恶幽灵彩虹喷漆),{151=100},15,50,10
11111,80111,(道馆6_难度4缘朱道馆_恶幽灵彩虹喷漆),{151=100},18,50,10
11112,80112,(道馆6_难度5缘朱道馆_恶幽灵彩虹喷漆),{151=100},18,50,10
11113,80113,(道馆6_难度5缘朱道馆_恶幽灵彩虹喷漆),{151=100},18,50,10
11114,80114,(道馆6_难度5缘朱道馆_恶幽灵彩虹喷漆),{151=100},18,50,10
11115,80115,(道馆6_难度5缘朱道馆_恶幽灵彩虹喷漆),{151=100},18,50,10
11116,80116,(道馆6_难度5缘朱道馆_恶幽灵彩虹喷漆),{151=100},18,50,10
11121,80121,(道馆6_难度5缘朱道馆_恶幽灵彩虹喷漆),{151=100},21,50,10
11122,80122,(道馆6_难度6_NPC缘朱道馆_恶幽灵彩虹喷漆),{151=100},21,50,10
11123,80123,(道馆7_难度1浅葱道馆_钢虫毒彩虹喷漆),{151=100},21,50,10
11124,80124,(道馆7_难度1浅葱道馆_钢虫毒彩虹喷漆),{151=100},21,50,10
11125,80125,(道馆7_难度1浅葱道馆_钢虫毒彩虹喷漆),{151=100},21,50,10
11126,80126,(道馆7_难度1浅葱道馆_钢虫毒彩虹喷漆),{151=100},21,50,10
11131,80131,(道馆7_难度1浅葱道馆_钢虫毒彩虹喷漆),{151=100},24,50,10
11132,80132,(道馆7_难度1浅葱道馆_钢虫毒彩虹喷漆),{151=100},24,50,10
11133,80133,(道馆7_难度2浅葱道馆_钢虫毒彩虹喷漆),{151=100},24,50,10
11134,80134,(道馆7_难度2浅葱道馆_钢虫毒彩虹喷漆),{151=100},24,50,10
11135,80135,(道馆7_难度2浅葱道馆_钢虫毒彩虹喷漆),{151=100},24,50,10
11136,80136,(道馆7_难度2浅葱道馆_钢虫毒彩虹喷漆),{151=100},24,50,10
11141,80141,(道馆7_难度2浅葱道馆_钢虫毒彩虹喷漆),{151=100},27,50,10
11142,80142,(道馆7_难度2浅葱道馆_钢虫毒彩虹喷漆),{151=100},27,50,10
11143,80143,(道馆7_难度3浅葱道馆_钢虫毒彩虹喷漆),{151=100},27,50,10
11144,80144,(道馆7_难度3浅葱道馆_钢虫毒彩虹喷漆),{151=100},27,50,10
11145,80145,(道馆7_难度3浅葱道馆_钢虫毒彩虹喷漆),{151=100},27,50,10
11146,80146,(道馆7_难度3浅葱道馆_钢虫毒彩虹喷漆),{151=100},27,50,10
11151,80151,(道馆7_难度3浅葱道馆_钢虫毒彩虹喷漆),{151=100},30,,10
11201,80201,(道馆7_难度3浅葱道馆_钢虫毒彩虹喷漆),{151=100},17,50,10
11202,80202,(道馆7_难度4浅葱道馆_钢虫毒彩虹喷漆),{151=100},17,50,10
11203,80203,(道馆7_难度4浅葱道馆_钢虫毒彩虹喷漆),{151=100},17,50,10
11204,80204,(道馆7_难度4浅葱道馆_钢虫毒彩虹喷漆),{151=100},17,50,10
11205,80205,(道馆7_难度4浅葱道馆_钢虫毒彩虹喷漆),{151=100},17,50,10
11206,80206,(道馆7_难度4浅葱道馆_钢虫毒彩虹喷漆),{151=100},17,50,10
11211,80211,(道馆7_难度4浅葱道馆_钢虫毒彩虹喷漆),{151=100},20,50,10
11212,80212,(道馆7_难度5浅葱道馆_钢虫毒彩虹喷漆),{151=100},20,50,10
11213,80213,(道馆7_难度5浅葱道馆_钢虫毒彩虹喷漆),{151=100},20,50,10
11214,80214,(道馆7_难度5浅葱道馆_钢虫毒彩虹喷漆),{151=100},20,50,10
11215,80215,(道馆7_难度5浅葱道馆_钢虫毒彩虹喷漆),{151=100},20,50,10
11216,80216,(道馆7_难度5浅葱道馆_钢虫毒彩虹喷漆),{151=100},20,50,10
11221,80221,(道馆7_难度5浅葱道馆_钢虫毒彩虹喷漆),{151=100},23,50,10
11222,80222,(道馆7_难度6_NPC浅葱道馆_钢虫毒彩虹喷漆),{151=100},23,50,10
11223,80223,(道馆8_难度1香薰道馆_超能妖精彩虹喷漆),{151=100},23,50,10
11224,80224,(道馆8_难度1香薰道馆_超能妖精彩虹喷漆),{151=100},23,50,10
11225,80225,(道馆8_难度1香薰道馆_超能妖精彩虹喷漆),{151=100},23,50,10
11226,80226,(道馆8_难度1香薰道馆_超能妖精彩虹喷漆),{151=100},23,50,10
11231,80231,(道馆8_难度1香薰道馆_超能妖精彩虹喷漆),{151=100},26,50,10
11232,80232,(道馆8_难度1香薰道馆_超能妖精彩虹喷漆),{151=100},26,50,10
11233,80233,(道馆8_难度2香薰道馆_超能妖精彩虹喷漆),{151=100},26,50,10
11234,80234,(道馆8_难度2香薰道馆_超能妖精彩虹喷漆),{151=100},26,50,10
11235,80235,(道馆8_难度2香薰道馆_超能妖精彩虹喷漆),{151=100},26,50,10
11236,80236,(道馆8_难度2香薰道馆_超能妖精彩虹喷漆),{151=100},26,50,10
11241,80241,(道馆8_难度2香薰道馆_超能妖精彩虹喷漆),{151=100},29,50,10
11242,80242,(道馆8_难度2香薰道馆_超能妖精彩虹喷漆),{151=100},29,50,10
