变量名,desc,name,key,bgColor,strokeColor,fontColor,__version
72010,识破弱点，附带敌方物防数值的固定伤害,【钝击伤害】,【钝击伤害】,<245;175;37>,<233;147;25>,<233;147;25>,
72011,附着效果，捕捉一只妙蛙种子，前3次受到攻击时，会从妙蛙种子身上吸取100%物攻的血量（吸血效果不受禁疗影响，受吸血率加成）；期间自身抵御和被动伤害减免提升25%,【养分补充】,【养分补充】,<245;175;37>,<233;147;25>,<233;147;25>,
72012,连打，立刻对可攻击的1名敌人进行2~5段普攻连击（每段都会附带钝击伤害），随后2回合自身受到的伤害会减少（7%*连击段数）,【勇气角击】,【勇气角击】,<245;175;37>,<233;147;25>,<233;147;25>,
72014,虫鸣武装，激活后可暂存己方虫系本体受到的伤害（上限500%物攻），抵御进阶为【高级抵御】（被动伤害也可以触发抵御）；期间进行【勇气角击】的每段连击可以消除1/5的暂存伤害，巨角结束时未消除部分会对自身造成伤害,【虫鸣巨角】,【虫鸣巨角】,<245;175;37>,<233;147;25>,<233;147;25>,
72015,附着类效果，持续1回合，生成释放者300%物攻的几丁质壳抵挡伤害（伤害不会有溢出），提升目标25%抵御率和元素伤害减免；消耗完后脱壳，会将披甲期间的1/2级异常效果同时剥落(大甲凯罗斯在场时，会额外附着【尖刺甲壳】)，剩余甲壳血量会恢复为本体血量,【虫王甲壳】,【虫王甲壳】,<245;175;37>,<233;147;25>,<233;147;25>,
72016,附着类效果，在虫王甲壳基础之上，甲壳血量提升50%，拥有3根尖刺，受击时消耗1根对敌方造成伤害，每次造成的伤害分别为300%/200%/100%物攻的虫系伤害,【尖刺甲壳】,【尖刺甲壳】,<245;175;37>,<233;147;25>,<233;147;25>,
72017,受到致命伤害后保留40%最大血量，并重新激活自身虫鸣武装,【霸王披甲】,【霸王披甲】,<245;175;37>,<233;147;25>,<233;147;25>,
72018,事件效果，自身受到致命伤害时触发，保留1点血存续1回合，期间不受1/2级控制影响；自身主动攻击会变为最高段数的【勇气角击】，受到主动攻击也会以【勇气角击】反击（反击上限2次）,【赫拉克罗斯事件】,【赫拉克罗斯事件】,<245;175;37>,<233;147;25>,<233;147;25>,
72110,虫系助战召唤物，上限6只，持续2回合；召唤者触发【虫鸣护驾】后，每只迷你凯罗斯会对攻击者造成80%物攻的虫系伤害（对血量≥50%目标伤害翻倍），随后消耗1只承担本次伤害,【迷你凯罗斯】,【迷你凯罗斯】,<245;175;37>,<233;147;25>,<233;147;25>,
72111,己方虫系精灵数量分别达到1/2/3只时，献祭自身血限，令自身和目标血量同时降低至90%/75%/50%（红色闪光超级巨钳螳螂在场时，会对目标添加【血限钳制】1回合）,【虫鸣血祭】,【虫鸣血祭】,<245;175;37>,<233;147;25>,<233;147;25>,
72112,专属形态，己方虫系精灵数量分别达到1/2/3只时，前1/2/3回合，自身血量不低于50%，获得50%免控率；结束后对血量最高敌方进行【剪切断头台】,【明哲保身】,【明哲保身】,<245;175;37>,<233;147;25>,<233;147;25>,
72113,2级增益，上限2次，目标受到主动攻击时消耗护驾次数，伤害会由大甲超级凯罗斯转移承担；【瞬影】不会消耗该效果,【虫鸣护驾】,【虫鸣护驾】,<120;203;147>,<92;153;112>,<92;153;112>,
72114,虫鸣武装，期间吸血率和飞行系闪避提升50%，并将自身受到的任意伤害都裁剪为普通物攻伤害；主动攻击时可剪断敌人【链接】并造成【破伤风】,【虫鸣巨剪】,【虫鸣巨剪】,<245;175;37>,<233;147;25>,<233;147;25>,
72115,血祭自身25%当前血量，裁剪掉敌人3个2级增益，以及50%当前血量（裁剪的血量会成为己方血量最少虫/飞系精灵的血量）；红色闪光超级巨钳螳螂在场时，对【剪切断头台】目标附着【血限钳制】,【剪切断头台】,【剪切断头台】,<245;175;37>,<233;147;25>,<233;147;25>,
72116,2级增益，在兴奋素作用下，对血量≤75%/50%的敌人，对其造成的伤害分别提升8%/15%，并可从其身上吸取8%最大生命值,【鲜血兴奋素】,【鲜血兴奋素】,<245;175;37>,<233;147;25>,<233;147;25>,
72117,附着效果，持续1回合，裁剪掉敌人3个2级增益，【剪切断头台】剪除的血量会成为己方血量最少虫/飞系精灵的血量。附着期间，目标对虫/飞系队友的伤害会被释放者转移承担,【巨剪制裁】,【巨剪制裁】,<120;203;147>,<92;153;112>,<92;153;112>,
72118,风暴，召唤N（N=己方虫/飞精灵数量）只迷你凯罗斯；己方殖装【虫鸣武装】精灵主动攻击时，所有【迷你凯罗斯】会跟随攻击,【虫群风暴】,【虫群风暴】,<245;175;37>,<233;147;25>,<233;147;25>,
72119,获得20%飞行系闪避,【飞行系闪避Ⅱ】,【飞行系闪避Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
72121,2级负面，禁疗，目标行动或位移会扣除5%最大血量；受到殖装【虫鸣武装】精灵攻击时会再次触发伤害（每回合2次）,【破伤风】,【破伤风】,<251;85;114>,<220;53;76>,<241;59;84>,
72211,释放者站耸立于岩石峭壁之上（岩系普通障碍物），峭壁继承释放者40%血量（敌方击碎峭壁后才可攻击释放者）；峭壁破碎后自身获得【飞行系闪避Ⅲ】2回合,【壁立环伺】,【壁立环伺】,<245;175;37>,<233;147;25>,<233;147;25>,
72212,3级负面，破坏目标隐身，【飞砾回旋】会追踪该目标,【掠袭】,【掠袭】,<251;85;114>,<220;53;76>,<241;59;84>,
72213,己方飞行系【飞离】至高空后，对目标造成150%物攻/特攻的飞行系伤害，敌人在空中时无法行动（但至少保留1点血量），若目标为电系时，己方飞行系会遭到【天雷Ⅱ】惩罚,【苍穹打击】,【苍穹打击】,<245;175;37>,<233;147;25>,<233;147;25>,
72214,造成50%物攻岩系伤害与#C0x5c9970#$5000*skillLevel$#C0x5B545B#的神圣伤害,【化石飞砾】,【化石飞砾】,<245;175;37>,<233;147;25>,<233;147;25>,
72215,2级控制，本体凝结琥珀之中（岩系普通障碍物，继承释放者50%血量），期间只受到物攻伤害（且受到物攻伤害降低一半），解除时清除所有附着效果；自身受到任意石化效果时都会转化为【琥珀石化】,【琥珀石化】,【琥珀石化】,<169;123;231>,<141;93;206>,<141;93;206>,
72216,事件效果，引导一颗曾经灭绝化石翼龙的陨石，对全体敌方造成100%物理伤害+#C0x5c9970#$(skillLevel*4000)$#C0x5B545B#的神圣伤害，并且形成2块碎裂陨石（岩系普通障碍物），占据敌方随机两个空位1回合，敌方需要进行1次主动攻击击碎该障碍物后，才可对己方发起攻击（额外事件条件：【飞砾回旋】累积召回13颗飞砾时，可触发该事件）,【巨大陨石】,【巨大陨石】,<245;175;37>,<233;147;25>,<233;147;25>,
72217,对目标物攻伤害提升10%，释放1块【化石飞砾】并添加1层【流血】2回合，将其在敌方本回合行动条上击退1格，不会触发敌方额外行动,【远古风袭】,【远古风袭】,<245;175;37>,<233;147;25>,<233;147;25>,
72218,光环效果，自身速度提升9%/飞行系闪避提升30%（十字范围内岩/飞系精灵获得一半加成）；己方岩/飞系精灵主动攻击速度低于释放者的目标时，释放者飞出1块【化石飞砾】辅助队友攻击主目标,【原始疾风】,【原始疾风】,<245;175;37>,<233;147;25>,<233;147;25>,
72219,自身下回合行动时，会将己方上回合所制造的【化石飞砾】召回折返（上限5块），折返时每块飞砾会再次攻击随机目标，并为释放者恢复5%最大血量,【飞砾回旋】,【飞砾回旋】,<245;175;37>,<233;147;25>,<233;147;25>,
72220,飞行系闪避提升30%,【飞行系闪避Ⅲ】,【飞行系闪避Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
72311,小型钻头地底掘进，1回合后（自身行动前）钻出地面，攻击敌方固定位置，并对该位置上的目标造成伤害，造成150%物攻的攻城伤害。,【伏击钻头】,【伏击钻头】,<245;175;37>,<233;147;25>,<233;147;25>,
72312,隧道效果，持续2回合，隧道之上敌方对释放者攻击时有50%概率落空，隧道塌陷时对目标一列造成150%地震伤害（迷宫存在时，临时隧道不会产生）,【临时隧道】,【临时隧道】,<245;175;37>,<233;147;25>,<233;147;25>,
72313,攻击目标时，对其护盾和岩系障碍物造成同等伤害。,【穿甲】,【穿甲】,<245;175;37>,<233;147;25>,<233;147;25>,
72314,"隧道效果，令已有隧道塌陷形成迷宫，敌人进入迷宫后,1/3概率1回合后安全逃出；1/3概率迷路2回合逃出并受到迷宫制造者300%物攻地震伤害；1/3概率受到N次【伏击钻头】攻击（N为己方地系数量），随后1回合后逃出；迷宫2回合后塌陷对全体敌方造成300%物攻地震伤害",【迷宫隧道】,【迷宫隧道】,<245;175;37>,<233;147;25>,<233;147;25>,
72315,潜地效果，在地底【临时隧道】中穿行，期间无法被锁定。,【隧道潜行】,【隧道潜行】,<245;175;37>,<233;147;25>,<233;147;25>,
72316,己方每次释放【强地震】可增加直冲钻100%伤害系数（上限300%），【螺旋之力】达到上限后，直冲钻可攻击1列敌人,【钻头储能】,【钻头储能】,<245;175;37>,<233;147;25>,<233;147;25>,
72317,2级增益，持续2回合，上限4层，每层提升自身5%血量和10%钻头威力（伏击钻头和直冲钻）。,【螺旋之力】,【螺旋之力】,<120;203;147>,<92;153;112>,<92;153;112>,
72318,专属形态，化身钻头高速旋转，具备【钻头储能】，期间可通过旋转力化解自身受到的30%伤害；蓄力1回合后发射攻击一名敌人，造成300%攻城伤害,【超级直冲钻】,【超级直冲钻】,<245;175;37>,<233;147;25>,<233;147;25>,
72411,2级负面，持续2回合，可叠加2层，降低3%速度，临时封冻目标生命上限10%（对地系额外封冻5%）的当前可用血量（此部分生命不可使用，视同失去，不属于可用血量），雪咒结束时解封；雪咒不足以致死，至少保留1点血量。,【雪咒】,【雪咒】,<251;85;114>,<220;53;76>,<241;59;84>,
72412,身边围绕1只【雪幽影】，主动攻击时【雪幽影】可穿透任意1名被【冻血】和冰冻的敌人；幽灵身躯会令30%自身受到的伤害的穿过躯体无法生效。,【幽影踏霜】,【幽影踏霜】,<245;175;37>,<233;147;25>,<233;147;25>,
72413,灵体，对穿过自身或被穿过的目标，造成60%特攻的冰元素伤害，添加1层【雪咒】,【雪幽影】,【雪幽影】,<245;175;37>,<233;147;25>,<233;147;25>,
72414,陷阱效果，敌人主动攻击和额外行动时会穿过【雪幽影】，1回合或被穿过1次后消散,【雪幽怨影】,【雪幽怨影】,<245;175;37>,<233;147;25>,<233;147;25>,
72415,傀儡效果，持续2回合，血量为本场累计【雪咒】/【冻血】封印的血量总和（上限200%释放者血量），期间持续【隐身】，攻击时飞身拂过所有敌人造成100%特攻的冰元素伤害并附加【雪幽影】,【雪女傀儡】,【雪女傀儡】,<245;175;37>,<233;147;25>,<233;147;25>,
72416,冰系普通障碍物，持续1回合，为本体抵挡攻击，镜中映射出雪妖女身影，迷惑敌人攻击雪幽镜，受击会释放【雪幽影】穿过攻击者，承担2次攻击后破碎,【雪幽镜】,【雪幽镜】,<245;175;37>,<233;147;25>,<233;147;25>,
72417,夺走敌人体温，清除其所有增加血量上限的1/2级增益效果，在敌方前排同时释放等同于己方冰系精灵数量的【雪幽影】（上限3只），1回合引爆雪咒，造成2倍【雪咒】封印血量的冰系特攻伤害,【极寒之拥】,【极寒之拥】,<245;175;37>,<233;147;25>,<233;147;25>,
72418,"特殊效果，直接作用于敌人, 将自身30%当前血量凝结为幽寒之心封存于敌人体内，降低敌人等量【可用血量】，持续1回合；幽寒之心存在时，释放者血量不会低于封存的血量。结束时【冻血Ⅱ】敌方2回合，并返还幽寒之心封存的血量。",【幽寒之心】,【幽寒之心】,<245;175;37>,<233;147;25>,<233;147;25>,
72419,负面，期间封冻目标一定血量上限不能使用,【冻血】,【冻血】,<251;85;114>,<220;53;76>,<241;59;84>,
72420,可用血量=血量上限-冻血血量-雪咒血量,【可用血量】,【可用血量】,<245;175;37>,<233;147;25>,<233;147;25>,
72421,障碍物，影子残留场地，对穿过的敌人造成伤害，1次或1回合后消失,【雪影】,【雪影】,<245;175;37>,<233;147;25>,<233;147;25>,
72511,掠夺效果，释放者从目标处掠夺某项属性或效果,【掠夺】,【掠夺】,<245;175;37>,<233;147;25>,<233;147;25>,
72512,特殊效果，期间己方恶系可观测到【隐身】目标；敌方进入【隐身】时，对其造成200%物攻【混沌伤害】；己方恶系被敌方降低怒气后，会【掠夺】回1.5倍被降低的怒气,【灾厄凝视】,【灾厄凝视】,<245;175;37>,<233;147;25>,<233;147;25>,
72513,恶系阵营专属计数，通过恶系精灵提升，己方恶系精灵受到斗系普攻时降低1点恶意值（每大回合限10点），根据恶意值进度解锁不同效果，详见战斗手册,【恶意值】,【恶意值】,<245;175;37>,<233;147;25>,<233;147;25>,
72514,具备吸血效果，受吸血率加成影响；每点【恶意值】提升1%此伤害；此伤害对超/鬼系额外提升30%；受到抵御时此伤害减半,【混沌伤害】,【混沌伤害】,<245;175;37>,<233;147;25>,<233;147;25>,
72515,洞悉灾厄，将15%所受伤害，转化为对随机1名敌方造成等量【混沌伤害】；此效果转化量累计达到30%初始生命上限后，可躲避敌方下次攻击及附带的异常效果,【灾厄洞悉】,【灾厄洞悉】,<245;175;37>,<233;147;25>,<233;147;25>,
72516,特殊效果，期间自身受到的伤害转化为生命值，并对伤害来源造成50%转化量的【混沌伤害】,【释厄】,【释厄】,<245;175;37>,<233;147;25>,<233;147;25>,
72517,2级控制，属于【掠夺】效果，攻击时无法造成伤害和效果,【掠夺神智】,【掠夺神智】,<169;123;231>,<141;93;206>,<141;93;206>,
72518,专属形态，获得恶系队友当前【掠夺】的六维/伤害加成/伤害减免属性（最多不超过释放者50%初始属性）；恶系队友触发【掠夺】时，灾祸领主会释放【恶之波动】（每大回合限3次）；期间自身受到1/2级控制时，会将此效果【掠夺】，下次主动技能时释放给主目标,【灾祸领主】,【灾祸领主】,<245;175;37>,<233;147;25>,<233;147;25>,
