变量名,sceneName,_beizhu,monsters,boss,icon,gateType,sceneType,sceneCount,roundLimit,deployType,deployCardNumLimit,deployNum,deployNatureLimit,backMusic,backGround,bg_boss,bg_boss_pos,ownerId,onlyClassify,openLevel,preGateID,stars,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,dayChallengeMax,staminaCost,cardExp,roleExp,dropIds,gold,desc,sandangAward,worldLevelSaodangAward,forbidMarkID,winAward,star3Award,kssdFlag,chestAward,pos,awardPos,frontWay,monsterRange,finishPoint,isWheel,isQuickSweep,tag,monsters3,skillLevel2,demonCorrect3,demonCorrect2,boss3,showLevel3,skillLevel3,monsters2,showLevel2,boss2,playNumber,bg_boss_pos2,bg_boss_pos3,roundLimit2,roundLimit3,sceneCount2,sceneCount3,sceneLevel2,sceneLevel3
23101,绿荫镇,,<{advance=33;unitId=60052;level=181};{advance=33;unitId=61252;level=181};{advance=33;unitId=61502;level=181};{advance=33;unitId=62244;level=181};{advance=33;unitId=60731;level=181}>,<{advance=33;unitId=87007;level=181}>,config/portrait/jinglingtouxiang1/img_390_xhyh@.png,,5,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_390_xhyh@.png,,141,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,181,991,130,,,,3,12,80,12,{100=0;5000=0;22021=1},5460,,{13=4;15=3},{13=2;15=4},,,,1,{gold=12000;rmb=20;talent_point=1},{x=670;y=1070},{y=1055;x=985},<<670;1070>>,,,,,,,,,,,,,,,,,,,,,,,,
23102,绿荫镇,,<{advance=33;unitId=60264;level=182};{advance=33;unitId=62611;level=182};{advance=33;unitId=61502;level=182};{advance=33;unitId=61311;level=182};{advance=33;unitId=62022;level=182}>,<{advance=33;unitId=87008;level=182}>,config/portrait/jinglingtouxiang1/img_759_tox@.png,,5,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_759_tox@.png,,141,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,182,998,130,,,,3,12,80,12,{100=0;5000=0;23831=1},5460,,{13=4;15=3},{13=2;15=4},,,,1,{gold=12000;rmb=20;talent_point=1},{x=1332;y=1010},{y=857;x=1120},<<670;1070>;<1332;1010>>,,,,,,,,,,,,,,,,,,,,,,,,
23103,绿荫镇,,<{advance=33;unitId=60711;level=183};{advance=33;unitId=60541;level=183};{advance=33;unitId=61443;level=183};{advance=33;unitId=62302;level=183};{advance=33;unitId=62591;level=183}>,<{advance=33;unitId=87009;level=183}>,config/portrait/jinglingtouxiang1/img_780_lwl@.png,,5,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_780_lwl@.png,,141,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,183,1005,130,,,,3,12,80,12,{100=0;5000=0;23981=1},5460,,{13=4;15=3},{13=2;15=4},,,,1,{gold=12000;rmb=20;talent_point=1},{x=839;y=747},{y=665;x=1188},<<1332;1010>;<839;747>>,,,,,,,,,,,,,,,,,,,,,,,,
23104,绿荫镇,,<{advance=33;unitId=73181;level=184};{advance=33;unitId=71941;level=184};{advance=33;unitId=71801;level=184};{advance=33;unitId=71503;level=184};{advance=33;unitId=72591;level=184}>,<{advance=33;unitId=87010;level=184}>,config/portrait/jinglingtouxiang1/img_816_lyx@.png,,5,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_816_lyx@.png,,141,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,184,1012,130,,,,3,12,80,12,{100=0;5000=0;24201=1},5460,,{13=4;15=3},{13=2;15=4},,,,1,{gold=12000;rmb=20;talent_point=1},{x=1529;y=598},{y=710;x=1748},<<839;747>;<1529;598>>,,,,,,,,,,,,,,,,,,,,,,,,
23105,绿荫镇,,<{advance=33;unitId=72232;level=185};{advance=33;unitId=72272;level=185};{advance=33;unitId=72244;level=185};{advance=33;unitId=71911;level=185};{advance=33;unitId=70881;level=185}>,<{advance=33;unitId=87011;level=185}>,config/portrait/jinglingtouxiang1/img_25_xzpkq@.png,,5,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_25_xzpkq@.png,,141,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,185,1019,130,,,,3,12,80,12,{100=0;5000=0;27001=1},5460,,{13=4;15=3},{13=2;15=4},,,,1,,{x=1928;y=794},,<<1529;598>;<1928;794>>,,,,,,,,,,,,,,,,,,,,,,,,
30101,真新镇,,<{advance=9;unitId=60051;level=9};{advance=9;unitId=60592;level=9};{advance=9;unitId=60793;level=9};{advance=9;unitId=60302;level=9};{advance=9;unitId=60482;level=9}>,<{advance=9;unitId=260001;level=9}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_212_jqtl@.png,,211,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,9,205,205,,,,,12,80,12,{100=0;5000=0;20451=0},625,上阵毒、地面、火属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=120;talent_point=1},{502=1;851=20;talent_point=2},,,{x=966;y=936},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30102,真新镇,,<{advance=9;unitId=63302;level=12};{advance=9;unitId=260002;level=12};{advance=9;unitId=60551;level=12};{advance=9;unitId=60601;level=12};{advance=9;unitId=60592;level=12}>,<{advance=9;unitId=260003;level=12}>,config/portrait/jinglingtouxiang1/img_254_xyw@.png,,6,2,,,,,,,battle/scene/bg_zz.jpg,config/big_hero/normal/img_254_xyw@.png,,211,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,12,219,219,,,,,12,80,12,{100=0;5000=0;20041=0},625,请时刻关注精灵们的闲言碎语,,,,{502=1;850=120;talent_point=1},{502=1;851=20;talent_point=2},,,{x=1200;y=600},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30201,神秘部落,,<{advance=10;unitId=60002;level=18};{advance=10;unitId=60001;level=18};{advance=10;unitId=63302;level=18};{advance=10;unitId=61612;level=18};{advance=10;unitId=60002;level=18}>,<{advance=10;unitId=260004;level=18}>,config/portrait/jinglingtouxiang1/img_130_bll@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_130_bll@.png,,212,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,18,243,243,,,,,12,80,12,{100=0;5000=0;21351=0},650,上阵草、电、冰属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=125;talent_point=1},{502=1;851=25;talent_point=2},,,{x=763;y=601},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30202,神秘部落,,<{advance=10;unitId=260005;level=19};{advance=10;unitId=60053;level=19};{advance=10;unitId=70013;level=19};{advance=10;unitId=60731;level=19};{advance=10;unitId=60741;level=19}>,<{advance=10;unitId=260006;level=19}>,config/portrait/jinglingtouxiang1/img_635_ssel@.png,,6,2,,,,,,,battle/scene/bg_zz.jpg,config/big_hero/normal/img_635_ssel@.png,,212,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,19,257,257,,,,,12,80,12,{100=0;5000=0;20011=0},650,请时刻关注精灵们的闲言碎语,,,,{502=1;850=125;talent_point=1},{502=1;851=25;talent_point=2},,,{x=1760;y=963},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30301,废弃城市,,<{advance=10;unitId=60133;level=22};{advance=10;unitId=60392;level=22};{advance=10;unitId=62271;level=22};{advance=10;unitId=62482;level=22};{advance=10;unitId=60092;level=22}>,<{advance=10;unitId=260007;level=22}>,config/portrait/jinglingtouxiang1/img_248_bjls@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_248_bjls@.png,,213,,,20801,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,22,281,281,,,,,12,80,12,{100=0;5000=0;20071=0},675,上阵格斗、虫、妖精属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=130;talent_point=1},{502=1;851=30;talent_point=2},,,{x=985;y=442},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30302,废弃城市,,<{advance=10;unitId=60552;level=25};{advance=10;unitId=70692;level=25};{advance=10;unitId=63471;level=25};{advance=10;unitId=72271;level=25};{advance=10;unitId=71351;level=25}>,<{advance=10;unitId=260008;level=25}>,config/portrait/jinglingtouxiang1/img_214_hlkls@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_214_hlkls@.png,,213,,,20801,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,25,295,295,,,,,12,80,12,{100=0;5000=0;20091=0},675,请时刻关注精灵们的闲言碎语,,,,{502=1;850=130;talent_point=1},{502=1;851=30;talent_point=2},,,{x=1370;y=940},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30401,度假岛,,<{advance=11;unitId=60602;level=30};{advance=11;unitId=60552;level=30};{advance=11;unitId=60482;level=30};{advance=11;unitId=60262;level=30};{advance=11;unitId=61422;level=30}>,<{advance=11;unitId=260009;level=30}>,config/portrait/jinglingtouxiang1/img_467_yzys@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_467_yzys@.png,,214,,,20901,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,30,319,319,,,,,12,80,12,{100=0;5000=0;20061=0},700,上阵地面、岩石、水属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=135;talent_point=1},{502=1;851=35;talent_point=2},,,{x=703;y=842},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30402,度假岛,,<{advance=11;unitId=70332;level=33};{advance=11;unitId=63302;level=33};{advance=11;unitId=70893;level=33};{advance=11;unitId=260022;level=33};{advance=11;unitId=61351;level=33}>,<{advance=11;unitId=260010;level=33}>,config/portrait/jinglingtouxiang1/img_260_jzg@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_260_jzg@.png,,214,,,20901,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,33,333,333,,,,,12,80,12,{100=0;5000=0;20261=0},700,请时刻关注精灵们的闲言碎语,,,,{502=1;850=135;talent_point=1},{502=1;851=35;talent_point=2},,,{x=1907;y=620},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30501,砂石镇,,<{advance=11;unitId=60271;level=37};{advance=11;unitId=50071;level=37};{advance=11;unitId=62271;level=37};{advance=11;unitId=61351;level=37};{advance=11;unitId=61422;level=37}>,<{advance=11;unitId=260011;level=37}>,config/portrait/jinglingtouxiang1/img_445_lyls@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_445_lyls@.png,,215,,,20903,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,37,357,350,,,,,12,80,12,{100=0;5000=0;20101=0},725,上阵冰、龙、妖精属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=140;talent_point=1},{502=1;851=40;talent_point=2},,,{x=876;y=484},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30502,砂石镇,,<{advance=11;unitId=60052;level=40};{advance=11;unitId=70001;level=40};{advance=11;unitId=60551;level=40};{advance=11;unitId=70132;level=40};{advance=11;unitId=70301;level=40}>,<{advance=11;unitId=260012;level=40}>,config/portrait/jinglingtouxiang1/img_150_cm@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_150_cm@.png,,215,,,20903,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,40,371,350,,,,,12,80,12,{100=0;5000=0;20051=0},725,请时刻关注精灵们的闲言碎语,,,,{502=1;850=140;talent_point=1},{502=1;851=40;talent_point=2},,,{x=2044;y=631},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30601,雪原,,<{advance=12;unitId=61422;level=44};{advance=12;unitId=60061;level=44};{advance=12;unitId=62012;level=44};{advance=12;unitId=61421;level=44};{advance=12;unitId=60092;level=44}>,<{advance=12;unitId=260013;level=44}>,config/portrait/jinglingtouxiang1/img_615_jhxh@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_615_jhxh@.png,,216,,,21001,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,44,381,350,,,,,12,80,12,{100=0;5000=0;20101=0},750,上阵格斗、岩石、钢属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=145;talent_point=1},{502=1;851=45;talent_point=2},,,{x=827;y=561},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30602,雪原,,<{advance=12;unitId=61351;level=47};{advance=12;unitId=61292;level=47};{advance=12;unitId=60053;level=47};{advance=12;unitId=60001;level=47};{advance=12;unitId=60262;level=47}>,<{advance=12;unitId=260014;level=47}>,config/portrait/jinglingtouxiang1/img_477_hyml@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_477_hyml@.png,,216,,,21001,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,47,395,350,,,,,12,80,12,{100=0;5000=0;20051=0},750,上阵幽灵、恶、超能属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=145;talent_point=1},{502=1;851=45;talent_point=2},,,{x=1501;y=340},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30603,雪原,,<{advance=12;unitId=60013;level=50};{advance=12;unitId=71971;level=50};{advance=12;unitId=60793;level=50};{advance=12;unitId=61231;level=50};{advance=12;unitId=60741;level=50}>,<{advance=12;unitId=260015;level=50}>,config/portrait/jinglingtouxiang1/img_250_fw@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_250_fw@.png,,216,,,21001,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,50,409,350,,,,,12,80,12,{100=0;5000=0;20591=0},750,请时刻关注精灵们的闲言碎语,,,,{502=1;850=145;talent_point=1},{502=1;851=45;talent_point=2},,,{x=1886;y=968},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30701,波尼岛,,<{advance=12;unitId=60551;level=55};{advance=12;unitId=61352;level=55};{advance=12;unitId=60043;level=55};{advance=12;unitId=60571;level=55};{advance=12;unitId=60391;level=55}>,<{advance=12;unitId=260016;level=55}>,config/portrait/jinglingtouxiang1/img_706_nml@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_706_nml@.png,,217,,,21003,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,55,416,350,,,,,12,80,12,{100=0;5000=0;20101=0},775,上阵冰、龙、妖精属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=150;talent_point=1},{502=1;851=50;talent_point=2},,,{x=621;y=459},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30702,波尼岛,,<{advance=12;unitId=60592;level=58};{advance=12;unitId=60043;level=58};{advance=12;unitId=60552;level=58};{advance=12;unitId=60011;level=58};{advance=12;unitId=63291;level=58}>,<{advance=12;unitId=260017;level=58}>,config/portrait/jinglingtouxiang1/img_658_jhrw@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_658_jhrw@.png,,217,,,21003,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,58,430,350,,,,,12,80,12,{100=0;5000=0;20051=0},775,上阵草、电、虫属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=150;talent_point=1},{502=1;851=50;talent_point=2},,,{x=1471;y=556},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30703,波尼岛,,<{advance=12;unitId=60593;level=61};{advance=12;unitId=71303;level=61};{advance=12;unitId=61293;level=61};{advance=12;unitId=60263;level=61};{advance=12;unitId=60393;level=61}>,<{advance=12;unitId=260018;level=61}>,config/portrait/jinglingtouxiang1/img_289_qjw@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_289_qjw@.png,,217,,,21003,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,61,444,350,,,,,12,80,12,{100=0;5000=0;20591=0},775,请时刻关注精灵们的闲言碎语,,,,{502=1;850=150;talent_point=1},{502=1;851=50;talent_point=2},,,{x=1708;y=964},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30801,乌拉乌拉岛,,<{advance=13;unitId=50452;level=66};{advance=13;unitId=63291;level=66};{advance=13;unitId=50271;level=66};{advance=13;unitId=60011;level=66};{advance=13;unitId=63283;level=66}>,<{advance=13;unitId=260019;level=66}>,config/portrait/jinglingtouxiang1/img_245_sj@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_245_sj@.png,,218,,,21101,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,66,451,350,,,,,12,80,12,{100=0;5000=0;20101=0},800,上阵草、电、一般属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=155;talent_point=1},{502=1;851=55;talent_point=2},,,{x=875;y=555},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30802,乌拉乌拉岛,,<{advance=13;unitId=63301;level=69};{advance=13;unitId=50001;level=69};{advance=13;unitId=60592;level=69};{advance=13;unitId=60603;level=69};{advance=13;unitId=60792;level=69}>,<{advance=13;unitId=260020;level=69}>,config/portrait/jinglingtouxiang1/img_149_kl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_149_kl@.png,,218,,,21101,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,69,465,350,,,,,12,80,12,{100=0;5000=0;20051=0},800,上阵冰、龙、恶属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=155;talent_point=1},{502=1;851=55;talent_point=2},,,{x=1549;y=501},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30803,乌拉乌拉岛,,<{advance=13;unitId=60552;level=72};{advance=13;unitId=71313;level=72};{advance=13;unitId=60273;level=72};{advance=13;unitId=62233;level=72};{advance=13;unitId=60333;level=72}>,<{advance=13;unitId=260021;level=72}>,config/portrait/jinglingtouxiang1/img_464_cjkx@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_464_cjkx@.png,,218,,,21101,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,72,479,350,,,,,12,80,12,{100=0;5000=0;20591=0},800,请时刻关注精灵们的闲言碎语,,,,{502=1;850=155;talent_point=1},{502=1;851=55;talent_point=2},,,{x=2141;y=873},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30901,阿卡拉岛,,<{advance=13;unitId=53301;level=77};{advance=13;unitId=60133;level=77};{advance=13;unitId=53301;level=77};{advance=13;unitId=62482;level=77};{advance=13;unitId=62482;level=77}>,<{advance=13;unitId=260023;level=77}>,config/portrait/jinglingtouxiang1/img_462_zbcg@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_462_zbcg@.png,,219,,,21201,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,77,486,350,,,,,12,80,12,{100=0;5000=0;20101=0},725,上阵毒、地面、火属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=160;talent_point=1},{502=1;851=60;talent_point=2},,,{x=1592;y=477},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30902,阿卡拉岛,,<{advance=13;unitId=60472;level=80};{advance=13;unitId=60472;level=80};{advance=13;unitId=63472;level=80};{advance=13;unitId=63472;level=80}>,<{advance=13;unitId=260024;level=80}>,config/portrait/jinglingtouxiang1/img_229_hlj@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_229_hlj@.png,,219,,,21201,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,80,493,350,,,,,12,80,12,{100=0;5000=0;20051=0},725,上阵草、电、冰属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=160;talent_point=1},{502=1;851=60;talent_point=2},,,{x=837;y=959},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
30903,阿卡拉岛,,<{advance=13;unitId=61353;level=83};{advance=13;unitId=60482;level=83};{advance=13;unitId=260026;level=83};{advance=13;unitId=60482;level=83}>,<{advance=13;unitId=260025;level=83}>,config/portrait/jinglingtouxiang1/img_94_gg@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_94_gg@.png,,219,,,21201,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,83,503,350,,,,,12,80,12,{100=0;5000=0;20591=0},725,请时刻关注精灵们的闲言碎语,,,,{502=1;850=160;talent_point=1},{502=1;851=60;talent_point=2},,,{x=1522;y=809},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31001,美乐美乐岛,,<{advance=13;unitId=53302;level=92};{advance=13;unitId=60062;level=92};{advance=13;unitId=53302;level=92}>,<{advance=13;unitId=260027;level=92}>,config/portrait/jinglingtouxiang1/img_306_bskdl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_306_bskdl@.png,,220,,,21301,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,92,510,350,,,,,12,80,12,{100=0;5000=0;20101=0},725,上阵格斗、虫、妖精属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=165;talent_point=1},{502=1;851=65;talent_point=2},,,{x=788;y=405},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31002,美乐美乐岛,,<{advance=13;unitId=61612;level=95};{advance=13;unitId=50053;level=95};{advance=13;unitId=61612;level=95};{advance=13;unitId=60053;level=95};{advance=13;unitId=60053;level=95}>,<{advance=13;unitId=260028;level=95}>,config/portrait/jinglingtouxiang1/img_553_lme@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_553_lme@.png,,220,,,21301,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,95,517,350,,,,,12,80,12,{100=0;5000=0;20051=0},725,上阵地面、岩石、水属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=165;talent_point=1},{502=1;851=65;talent_point=2},,,{x=1970;y=866},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31003,美乐美乐岛,,<{advance=13;unitId=61172;level=98};{advance=13;unitId=61172;level=98};{advance=13;unitId=62012;level=98};{advance=13;unitId=62012;level=98}>,<{advance=13;unitId=260029;level=98}>,config/portrait/jinglingtouxiang1/img_65_hd@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_65_hd@.png,,220,,,21301,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,98,527,350,,,,,12,80,12,{100=0;5000=0;20591=0},725,请时刻关注精灵们的闲言碎语,,,,{502=1;850=165;talent_point=1},{502=1;851=65;talent_point=2},,,{x=1136;y=1093},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31101,训练家学校,,<{advance=14;unitId=60603;level=107};{advance=14;unitId=60392;level=107};{advance=14;unitId=60603;level=107};{advance=14;unitId=60392;level=107}>,<{advance=14;unitId=260030;level=107}>,config/portrait/jinglingtouxiang1/img_612_sfzl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_612_sfzl@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,107,533,350,,,,,12,80,12,{100=0;5000=0;20101=0},725,上阵冰、龙、妖精属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=170;talent_point=1},{502=1;851=70;talent_point=2},,,{x=988;y=1048},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31102,训练家学校,,<{advance=14;unitId=62012;level=110};{advance=14;unitId=60262;level=110};{advance=14;unitId=62012;level=110}>,<{advance=14;unitId=260031;level=110}>,config/portrait/jinglingtouxiang1/img_282_snd@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_282_snd@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,110,539,350,,,,,12,80,12,{100=0;5000=0;20051=0},725,上阵格斗、岩石、钢属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=170;talent_point=1},{502=1;851=70;talent_point=2},,,{x=1223;y=788},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31103,训练家学校,,<{advance=14;unitId=60262;level=113};{advance=14;unitId=60272;level=113};{advance=14;unitId=60262;level=113};{advance=14;unitId=63472;level=113};{advance=14;unitId=63472;level=113}>,<{advance=14;unitId=260032;level=113}>,config/portrait/jinglingtouxiang1/img_475_alld@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_475_alld@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,113,545,350,,,,,12,80,12,{100=0;5000=0;20591=0},725,上阵幽灵、恶、超能属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=170;talent_point=1},{502=1;851=70;talent_point=2},,,{x=1158;y=374},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31104,训练家学校,,<{advance=14;unitId=60133;level=122};{advance=14;unitId=60133;level=122};{advance=14;unitId=73542;level=122};{advance=14;unitId=73542;level=122}>,<{advance=14;unitId=260033;level=122}>,config/portrait/jinglingtouxiang1/img_383_gld@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_383_gld@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,122,555,350,,,,,12,80,12,{100=0;5000=0;20101=0},725,请时刻关注精灵们的闲言碎语,,,,{502=1;850=170;talent_point=1},{502=1;851=70;talent_point=2},,,{x=2056;y=676},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31201,好奥乐市,,<{advance=14;unitId=60393;level=125};{advance=14;unitId=60602;level=125};{advance=14;unitId=60393;level=125};{advance=14;unitId=60602;level=125}>,<{advance=14;unitId=260034;level=125}>,config/portrait/jinglingtouxiang1/img_181_dl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_181_dl@.png,,222,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,125,561,350,,,,,12,80,12,{100=0;5000=0;20051=0},725,上阵冰、龙、妖精属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=175;talent_point=1},{502=1;851=75;talent_point=2},,,{x=1289;y=446},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
31202,好奥乐市,,<{advance=14;unitId=61252;level=128};{advance=14;unitId=60602;level=128};{advance=14;unitId=61252;level=128}>,<{advance=14;unitId=260035;level=128}>,config/portrait/jinglingtouxiang1/img_461_mnl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_461_mnl@.png,,222,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,128,567,350,,,,,12,80,12,{100=0;5000=0;20591=0},725,上阵草、电、虫属性的精灵会额外提升10%物攻和特攻,,,,{502=1;850=175;talent_point=1},{502=1;851=75;talent_point=2},,,{x=767;y=920},,<<0;0>>,,,,,,,,,,,,,,,,,,,,,,,,
