变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,_beizhu,languages,monsters,boss,icon,gateType,sceneType,roundLimit,backMusic,backGround,bg_boss,bg_boss_pos,openLevel,desc,sceneCount,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,limitType,limitArg,firstAward,firstAwardShow,saodangAward,saodangAwardShow,lowestFightingPoint,gateDesc,gateDesc_tw,gateDesc_en,gateDesc_vn,gateDesc_kr
100261,第261关,第261關,Stage 261,Th? 261 Quan,???? 261,,,<{unitId=233293;level=487;advance=43};{unitId=222073;level=487;advance=43};{unitId=232891;level=487;advance=43};{unitId=230133;level=487;advance=43};{unitId=230133;level=487;advance=43}>,<{unitId=251261;level=487;advance=44}>,config/portrait/jinglingtouxiang1/img_151_mh@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,487,1101,1101,,,,3,<<1;1;8%>>,{gold=280000;451=30;452=20},<<gold;280000;1>;<451;30;1>;<452;20;1>>,{gold=7200;451=2;libs=<110;111>},<<gold;7200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100262,第262关,第262關,Stage 262,Th? 262 Quan,???? 262,,,<{unitId=221443;level=489;advance=43};{unitId=232633;level=489;advance=43};{unitId=231082;level=489;advance=43}>,<{unitId=251262;level=489;advance=44}>,config/portrait/jinglingtouxiang1/img_376_jjg@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,489,1105,1105,,,,4,<<1;0;8%>;<28;0;8%>>,{gold=280000;451=30;502=1},<<gold;280000;1>;<451;30;1>;<502;1;1>>,{gold=7200;451=2;libs=<110;111>},<<gold;7200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100263,第263关,第263關,Stage 263,Th? 263 Quan,???? 263,,,<{unitId=232891;level=491;advance=43};{unitId=222073;level=491;advance=43};{unitId=232963;level=491;advance=43};{unitId=230883;level=491;advance=43};{unitId=231221;level=491;advance=43}>,<{unitId=251263;level=491;advance=44}>,config/portrait/jinglingtouxiang1/img_145_sdn@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,491,1109,1109,,,,5,<<9;0;8%>;<10;0;8%>;<24;0;8%>>,{gold=280000;451=30;rmb=100},<<gold;280000;1>;<451;30;1>;<rmb;100;1>>,{gold=7200;451=2;libs=<110;111>},<<gold;7200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100264,第264关,第264關,Stage 264,Th? 264 Quan,???? 264,,,<{unitId=230102;level=493;advance=43};{unitId=220173;level=493;advance=43};{unitId=230352;level=493;advance=43};{unitId=232963;level=493;advance=43};{unitId=232963;level=493;advance=43}>,<{unitId=251264;level=493;advance=44}>,config/portrait/jinglingtouxiang1/img_614_dyx@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,493,1113,1113,,,,5,<<9;0;8%>;<10;0;8%>>,{gold=280000;451=30;452=20},<<gold;280000;1>;<451;30;1>;<452;20;1>>,{gold=7200;451=2;libs=<110;111>},<<gold;7200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100265,第265关,第265關,Stage 265,Th? 265 Quan,???? 265,boss,,<{unitId=230482;level=495;advance=43};{unitId=220372;level=495;advance=43};{unitId=232272;level=495;advance=43};{unitId=232683;level=495;advance=43};{unitId=232683;level=495;advance=43}>,<{unitId=251265;level=495;advance=44}>,config/portrait/jinglingtouxiang1/img_545_wgw@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,495,1117,1117,,,,5,<<9;1;10%>;<10;1;10%>;<13;0;10%>>,{gold=280000;451=30;519=1},<<gold;280000;1>;<451;30;1>;<519;1;1>>,{gold=7200;452=1;libs=<110;111;112>},<<gold;7200;0>;<451;1;1>;<452;1;1>>,429005,全体怪物死亡会对全体造成自爆伤害,全體怪物死亡會對全體造成自爆傷害,Each monster death increases the aura monster's blast damage,404404,???? ??? ??? ??? ???? ?? ???? ????
100266,第266关,第266關,Stage 266,Th? 266 Quan,???? 266,,,<{unitId=232633;level=497;advance=44};{unitId=222963;level=497;advance=44};{unitId=232633;level=497;advance=44};{unitId=230393;level=497;advance=44};{unitId=230393;level=497;advance=44}>,<{unitId=251266;level=497;advance=45}>,config/portrait/jinglingtouxiang1/img_553_lme@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,497,1121,1121,,,,3,<<7;1;8%>;<8;1;8%>>,{gold=285000;451=30;452=20},<<gold;285000;1>;<451;30;1>;<452;20;1>>,{gold=7300;451=2;libs=<110;111>},<<gold;7300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100267,第267关,第267關,Stage 267,Th? 267 Quan,???? 267,,,<{unitId=231813;level=499;advance=44};{unitId=220393;level=499;advance=44};{unitId=231813;level=499;advance=44};{unitId=230771;level=499;advance=44};{unitId=231813;level=499;advance=44}>,<{unitId=251267;level=499;advance=45}>,config/portrait/jinglingtouxiang1/img_65_hd@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,499,1125,1125,,,,4,<<7;0;8%>;<8;0;8%>;<14;0;8%>>,{gold=285000;451=30;502=1},<<gold;285000;1>;<451;30;1>;<502;1;1>>,{gold=7300;451=2;libs=<110;111>},<<gold;7300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100268,第268关,第268關,Stage 268,Th? 268 Quan,???? 268,,,<{unitId=231893;level=501;advance=44};{unitId=223543;level=501;advance=44};{unitId=231893;level=501;advance=44};{unitId=233003;level=501;advance=44};{unitId=233511;level=501;advance=44}>,<{unitId=251268;level=501;advance=45}>,config/portrait/jinglingtouxiang1/img_445_lyls@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,501,1129,1129,,,,5,<<9;0;8%>;<10;0;8%>;<24;0;8%>>,{gold=285000;451=30;rmb=100},<<gold;285000;1>;<451;30;1>;<rmb;100;1>>,{gold=7300;451=2;libs=<110;111>},<<gold;7300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100269,第269关,第269關,Stage 269,Th? 269 Quan,???? 269,,,<{unitId=230113;level=503;advance=44};{unitId=220192;level=503;advance=44};{unitId=230452;level=503;advance=44};{unitId=230731;level=503;advance=44};{unitId=230883;level=503;advance=44}>,<{unitId=251269;level=503;advance=45}>,config/portrait/jinglingtouxiang1/img_466_djms@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,503,1133,1133,,,,5,<<9;0;8%>;<10;0;8%>>,{gold=285000;451=30;452=20},<<gold;285000;1>;<451;30;1>;<452;20;1>>,{gold=7300;451=2;libs=<110;111>},<<gold;7300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100270,第270关,第270關,Stage 270,Th? 270 Quan,???? 270,boss,,<{unitId=232723;level=505;advance=44};{unitId=221082;level=505;advance=44};{unitId=231841;level=505;advance=44};{unitId=231172;level=505;advance=44};{unitId=231172;level=505;advance=44}>,<{unitId=251270;level=505;advance=45}>,config/portrait/jinglingtouxiang1/img_571_slyk@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,505,1137,1137,,,,5,<<9;1;20%>;<10;1;20%>;<13;0;20%>>,{gold=285000;451=30;501=1},<<gold;285000;1>;<451;30;1>;<501;1;1>>,{gold=7300;452=2;libs=<110;111;112>},<<gold;7300;0>;<451;1;1>;<452;1;1>>,429005,全体怪物变身，毁灭地球,全體怪物變身，毀滅地球,All monsters transform and destroy the earth,404404,?? ???? ??? ?? ??? ?????
100271,第271关,第271關,Stage 271,Th? 271 Quan,???? 271,,,<{unitId=230462;level=507;advance=45};{unitId=220463;level=507;advance=45};{unitId=230464;level=507;advance=45};{unitId=230572;level=507;advance=45};{unitId=230572;level=507;advance=45}>,<{unitId=251271;level=507;advance=46}>,config/portrait/jinglingtouxiang1/img_214_hlkls@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,507,1141,1141,,,,3,<<9;1;8%>;<10;1;8%>>,{gold=290000;451=30;452=20},<<gold;290000;1>;<451;30;1>;<452;20;1>>,{gold=7400;451=2;libs=<110;111>},<<gold;7400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100272,第272关,第272關,Stage 272,Th? 272 Quan,???? 272,,,<{unitId=231313;level=509;advance=45};{unitId=222013;level=509;advance=45};{unitId=231313;level=509;advance=45};{unitId=232302;level=509;advance=45};{unitId=233432;level=509;advance=45}>,<{unitId=251272;level=509;advance=46}>,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,509,1145,1145,,,,4,<<9;0;8%>;<10;0;8%>;<17;0;8%>>,{gold=290000;451=30;502=1},<<gold;290000;1>;<451;30;1>;<502;1;1>>,{gold=7400;451=2;libs=<110;111>},<<gold;7400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100273,第273关,第273關,Stage 273,Th? 273 Quan,???? 273,,,<{unitId=230472;level=511;advance=45};{unitId=221253;level=511;advance=45};{unitId=230692;level=511;advance=45};{unitId=230712;level=511;advance=45};{unitId=230712;level=511;advance=45}>,<{unitId=251273;level=511;advance=46}>,config/portrait/jinglingtouxiang1/img_289_qjw@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,511,1149,1149,,,,5,<<1;0;8%>;<22;0;8%>>,{gold=290000;451=30;rmb=100},<<gold;290000;1>;<451;30;1>;<rmb;100;1>>,{gold=7400;451=2;libs=<110;111>},<<gold;7400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100274,第274关,第274關,Stage 274,Th? 274 Quan,???? 274,,,<{unitId=230542;level=513;advance=45};{unitId=221353;level=513;advance=45};{unitId=230033;level=513;advance=45};{unitId=231253;level=513;advance=45};{unitId=231253;level=513;advance=45}>,<{unitId=251274;level=513;advance=46}>,config/portrait/jinglingtouxiang1/img_248_bjls@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,513,1153,1153,,,,5,<<7;0;8%>;<8;0;8%>>,{gold=290000;451=30;452=20},<<gold;290000;1>;<451;30;1>;<452;20;1>>,{gold=7400;451=2;libs=<110;111>},<<gold;7400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100275,第275关,第275關,Stage 275,Th? 275 Quan,???? 275,boss,,<{unitId=230031;level=515;advance=45};{unitId=220031;level=515;advance=45};{unitId=230031;level=515;advance=45};{unitId=230031;level=515;advance=45};{unitId=230031;level=515;advance=45}>,<{unitId=251275;level=515;advance=46}>,config/portrait/jinglingtouxiang1/img_10_lmc@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,515,1157,1157,,,,5,<<1;1;10%>;<7;0;10%>;<8;0;10%>>,{gold=290000;451=30;519=1},<<gold;290000;1>;<451;30;1>;<519;1;1>>,{gold=7400;452=1;libs=<110;111;112>},<<gold;7400;0>;<451;1;1>;<452;1;1>>,429005,怪物变身裂空座,怪物變身裂空座,Monster turned into a cracked seat,404404,??? ???? ??
100276,第276关,第276關,Stage 276,Th? 276 Quan,???? 276,,,<{unitId=231612;level=517;advance=46};{unitId=220273;level=517;advance=46};{unitId=232483;level=517;advance=46};{unitId=230572;level=517;advance=46};{unitId=230572;level=517;advance=46}>,<{unitId=251276;level=517;advance=47}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,517,1161,1161,,,,3,<<13;1;8%>>,{gold=295000;451=30;452=20},<<gold;295000;1>;<451;30;1>;<452;20;1>>,{gold=7500;451=2;libs=<110;111>},<<gold;7500;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100277,第277关,第277關,Stage 277,Th? 277 Quan,???? 277,,,<{unitId=230552;level=519;advance=46};{unitId=220632;level=519;advance=46};{unitId=230552;level=519;advance=46};{unitId=230771;level=519;advance=46};{unitId=230771;level=519;advance=46}>,<{unitId=251277;level=519;advance=47}>,config/portrait/jinglingtouxiang1/img_149_kl@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,519,1165,1165,,,,4,<<13;0;8%>;<24;0;8%>>,{gold=295000;451=30;502=1},<<gold;295000;1>;<451;30;1>;<502;1;1>>,{gold=7500;451=2;libs=<110;111>},<<gold;7500;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100278,第278关,第278關,Stage 278,Th? 278 Quan,???? 278,,,<{unitId=230023;level=521;advance=46};{unitId=221313;level=521;advance=46};{unitId=230552;level=521;advance=46};{unitId=233303;level=521;advance=46};{unitId=233303;level=521;advance=46}>,<{unitId=251278;level=521;advance=47}>,config/portrait/jinglingtouxiang1/img_245_sj@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,521,1169,1169,,,,5,<<1;0;8%>;<22;0;8%>>,{gold=295000;451=30;rmb=100},<<gold;295000;1>;<451;30;1>;<rmb;100;1>>,{gold=7500;451=2;libs=<110;111>},<<gold;7500;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100279,第279关,第279關,Stage 279,Th? 279 Quan,???? 279,,,<{unitId=230893;level=523;advance=46};{unitId=223562;level=523;advance=46};{unitId=230043;level=523;advance=46};{unitId=232723;level=523;advance=46};{unitId=232723;level=523;advance=46}>,<{unitId=251279;level=523;advance=47}>,config/portrait/jinglingtouxiang1/img_260_jzg@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,523,1173,1173,,,,5,<<7;0;8%>;<8;0;8%>>,{gold=295000;451=30;452=20},<<gold;295000;1>;<451;30;1>;<452;20;1>>,{gold=7500;451=2;libs=<110;111>},<<gold;7500;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100280,第280关,第280關,Stage 280,Th? 280 Quan,???? 280,boss,,<{unitId=232822;level=525;advance=46};{unitId=223543;level=525;advance=46};{unitId=232822;level=525;advance=46};{unitId=231241;level=525;advance=46};{unitId=231241;level=525;advance=46}>,<{unitId=251280;level=525;advance=47}>,config/portrait/jinglingtouxiang1/img_571_slyk@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,525,1177,1177,,,,5,<<1;1;20%>;<7;0;20%>;<8;0;20%>>,{gold=295000;451=30;501=1},<<gold;295000;1>;<451;30;1>;<501;1;1>>,{gold=7500;452=2;libs=<110;111;112>},<<gold;7500;0>;<451;1;1>;<452;1;1>>,429005,偶数大回合变身,偶數大回合變身,Even number turn,404404,?? ???? ??
100281,第281关,第281關,Stage 281,Th? 281 Quan,???? 281,,,<{unitId=230133;level=527;advance=47};{unitId=223472;level=527;advance=47};{unitId=231443;level=527;advance=47};{unitId=231393;level=527;advance=47};{unitId=230753;level=527;advance=47}>,<{unitId=251281;level=527;advance=48}>,config/portrait/jinglingtouxiang1/img_475_alld@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,527,1181,1181,,,,3,<<1;1;9%>>,{gold=300000;451=30;452=20},<<gold;300000;1>;<451;30;1>;<452;20;1>>,{gold=7600;451=2;libs=<110;111>},<<gold;7600;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100282,第282关,第282關,Stage 282,Th? 282 Quan,???? 282,,,<{unitId=233511;level=529;advance=47};{unitId=222822;level=529;advance=47};{unitId=232612;level=529;advance=47};{unitId=231082;level=529;advance=47};{unitId=231172;level=529;advance=47}>,<{unitId=251282;level=529;advance=48}>,config/portrait/jinglingtouxiang1/img_635_ssel@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,529,1185,1185,,,,4,<<1;0;9%>;<28;0;9%>>,{gold=300000;451=30;502=1},<<gold;300000;1>;<451;30;1>;<502;1;1>>,{gold=7600;451=2;libs=<110;111>},<<gold;7600;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100283,第283关,第283關,Stage 283,Th? 283 Quan,???? 283,,,<{unitId=233021;level=531;advance=47};{unitId=221231;level=531;advance=47};{unitId=231863;level=531;advance=47};{unitId=230721;level=531;advance=47};{unitId=230741;level=531;advance=47}>,<{unitId=251283;level=531;advance=48}>,config/portrait/jinglingtouxiang1/img_257_hyj@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,531,1189,1189,,,,5,<<9;0;8%>;<10;0;8%>;<22;0;8%>>,{gold=300000;451=30;rmb=100},<<gold;300000;1>;<451;30;1>;<rmb;100;1>>,{gold=7600;451=2;libs=<110;111>},<<gold;7600;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100284,第284关,第284關,Stage 284,Th? 284 Quan,???? 284,,,<{unitId=233293;level=533;advance=47};{unitId=222272;level=533;advance=47};{unitId=230003;level=533;advance=47};{unitId=231841;level=533;advance=47};{unitId=231841;level=533;advance=47}>,<{unitId=251284;level=533;advance=48}>,config/portrait/jinglingtouxiang1/img_306_bskdl@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,533,1193,1193,,,,5,<<9;0;8%>;<10;0;8%>>,{gold=300000;451=30;452=20},<<gold;300000;1>;<451;30;1>;<452;20;1>>,{gold=7600;451=2;libs=<110;111>},<<gold;7600;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100285,第285关,第285關,Stage 285,Th? 285 Quan,???? 285,boss,,<{unitId=231293;level=535;advance=47};{unitId=221903;level=535;advance=47};{unitId=230572;level=535;advance=47};{unitId=231293;level=535;advance=47};{unitId=230333;level=535;advance=47}>,<{unitId=251285;level=535;advance=48}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,535,1197,1197,,,,5,<<9;1;10%>;<10;1;10%>;<7;0;10%>>,{gold=300000;451=30;519=1},<<gold;300000;1>;<451;30;1>;<519;1;1>>,{gold=7600;452=1;libs=<110;111;112>},<<gold;7600;0>;<451;1;1>;<452;1;1>>,429005,第五大回合全体隐身,第五大回合全體隱身,Invisible in the fifth round,404404,5?? ???? ?? ??
100286,第286关,第286關,Stage 286,Th? 286 Quan,???? 286,,,<{unitId=231503;level=537;advance=48};{unitId=220552;level=537;advance=48};{unitId=233021;level=537;advance=48};{unitId=233432;level=537;advance=48};{unitId=230053;level=537;advance=48}>,<{unitId=251286;level=537;advance=49}>,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,537,1201,1201,,,,3,<<7;1;9%>;<8;1;9%>>,{gold=305000;451=30;452=20},<<gold;305000;1>;<451;30;1>;<452;20;1>>,{gold=7700;451=2;libs=<110;111>},<<gold;7700;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100287,第287关,第287關,Stage 287,Th? 287 Quan,???? 287,,,<{unitId=231893;level=539;advance=48};{unitId=222233;level=539;advance=48};{unitId=231893;level=539;advance=48};{unitId=231393;level=539;advance=48};{unitId=231394;level=539;advance=48}>,<{unitId=251287;level=539;advance=49}>,config/portrait/jinglingtouxiang1/img_706_nml@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,539,1205,1205,,,,4,<<7;0;9%>;<8;0;9%>;<14;0;9%>>,{gold=305000;451=30;502=1},<<gold;305000;1>;<451;30;1>;<502;1;1>>,{gold=7700;451=2;libs=<110;111>},<<gold;7700;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100288,第288关,第288關,Stage 288,Th? 288 Quan,???? 288,,,<{unitId=233432;level=541;advance=48};{unitId=223353;level=541;advance=48};{unitId=230133;level=541;advance=48};{unitId=230263;level=541;advance=48};{unitId=231813;level=541;advance=48}>,<{unitId=251288;level=541;advance=49}>,config/portrait/jinglingtouxiang1/img_94_gg@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,541,1209,1209,,,,5,<<9;0;8%>;<10;0;8%>;<22;0;8%>>,{gold=305000;451=30;rmb=100},<<gold;305000;1>;<451;30;1>;<rmb;100;1>>,{gold=7700;451=2;libs=<110;111>},<<gold;7700;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100289,第289关,第289關,Stage 289,Th? 289 Quan,???? 289,,,<{unitId=233342;level=543;advance=48};{unitId=222302;level=543;advance=48};{unitId=230013;level=543;advance=48};{unitId=231903;level=543;advance=48};{unitId=231903;level=543;advance=48}>,<{unitId=251289;level=543;advance=49}>,config/portrait/jinglingtouxiang1/img_612_sfzl@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,543,1213,1213,,,,5,<<9;0;8%>;<10;0;8%>>,{gold=305000;451=30;452=20},<<gold;305000;1>;<451;30;1>;<452;20;1>>,{gold=7700;451=2;libs=<110;111>},<<gold;7700;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100290,第290关,第290關,Stage 290,Th? 290 Quan,???? 290,boss,,<{unitId=231253;level=545;advance=48};{unitId=223592;level=545;advance=48};{unitId=232721;level=545;advance=48};{unitId=233543;level=545;advance=48};{unitId=233543;level=545;advance=48}>,<{unitId=251290;level=545;advance=49}>,config/portrait/jinglingtouxiang1/img_249_lqy@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,545,1217,1217,,,,5,<<9;1;20%>;<10;1;20%>;<8;0;20%>>,{gold=305000;451=30;501=1},<<gold;305000;1>;<451;30;1>;<501;1;1>>,{gold=7700;452=2;libs=<110;111;112>},<<gold;7700;0>;<451;1;1>;<452;1;1>>,429005,第六大回合开始必然闪避,第六大回合開始必然閃避,The sixth round must begin to dodge,404404,6?? ??? ?? ? ??? ??
100291,第291关,第291關,Stage 291,Th? 291 Quan,???? 291,,,<{unitId=230472;level=547;advance=49};{unitId=220023;level=547;advance=49};{unitId=232013;level=547;advance=49};{unitId=230883;level=547;advance=49};{unitId=230731;level=547;advance=49}>,<{unitId=251291;level=547;advance=50}>,config/portrait/jinglingtouxiang1/img_466_djms@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,547,1221,1221,,,,3,<<9;1;9%>;<10;1;9%>>,{gold=310000;451=30;452=20},<<gold;310000;1>;<451;30;1>;<452;20;1>>,{gold=7800;451=2;libs=<110;111>},<<gold;7800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100292,第292关,第292關,Stage 292,Th? 292 Quan,???? 292,,,<{unitId=230372;level=549;advance=49};{unitId=223502;level=549;advance=49};{unitId=230372;level=549;advance=49};{unitId=232593;level=549;advance=49};{unitId=230692;level=549;advance=49}>,<{unitId=251292;level=549;advance=50}>,config/portrait/jinglingtouxiang1/img_681_jdjg@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,549,1225,1225,,,,4,<<9;0;9%>;<10;0;9%>;<17;0;9%>>,{gold=310000;451=30;502=1},<<gold;310000;1>;<451;30;1>;<502;1;1>>,{gold=7800;451=2;libs=<110;111>},<<gold;7800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100293,第293关,第293關,Stage 293,Th? 293 Quan,???? 293,,,<{unitId=230482;level=551;advance=49};{unitId=221071;level=551;advance=49};{unitId=230372;level=551;advance=49};{unitId=232272;level=551;advance=49};{unitId=232683;level=551;advance=49}>,<{unitId=251293;level=551;advance=50}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,551,1229,1229,,,,5,<<27;0;8%>;<26;0;8%>>,{gold=310000;451=30;rmb=100},<<gold;310000;1>;<451;30;1>;<rmb;100;1>>,{gold=7800;451=2;libs=<110;111>},<<gold;7800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100294,第294关,第294關,Stage 294,Th? 294 Quan,???? 294,,,<{unitId=233432;level=553;advance=49};{unitId=222483;level=553;advance=49};{unitId=230023;level=553;advance=49};{unitId=231253;level=553;advance=49};{unitId=231253;level=553;advance=49}>,<{unitId=251294;level=553;advance=50}>,config/portrait/jinglingtouxiang1/img_289_qjw@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,553,1233,1233,,,,5,<<1;0;8%>>,{gold=310000;451=30;452=20},<<gold;310000;1>;<451;30;1>;<452;20;1>>,{gold=7800;451=2;libs=<110;111>},<<gold;7800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100295,第295关,第295關,Stage 295,Th? 295 Quan,???? 295,boss,,<{unitId=231261;level=555;advance=49};{unitId=223631;level=555;advance=49};{unitId=231971;level=555;advance=49};{unitId=231981;level=555;advance=49};{unitId=231271;level=555;advance=49}>,<{unitId=251295;level=555;advance=50}>,config/portrait/jinglingtouxiang1/img_150_cm@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,555,1237,1237,,,,5,<<27;0;10%>;<24;0;10%>>,{gold=310000;451=30;519=1},<<gold;310000;1>;<451;30;1>;<519;1;1>>,{gold=7800;452=1;libs=<110;111;112>},<<gold;7800;0>;<451;1;1>;<452;1;1>>,429005,精灵全体防御降低，击杀光环怪物复原,精靈全體防禦降低，擊殺光環怪物復原,"The elf's overall defense is reduced, killing the aura monster to recover",404404,"?? ???? ??? ????, ??? ???? ???? ???? ????"
100296,第296关,第296關,Stage 296,Th? 296 Quan,???? 296,,,<{unitId=232302;level=557;advance=50};{unitId=223283;level=557;advance=50};{unitId=230783;level=557;advance=50};{unitId=230593;level=557;advance=50};{unitId=230593;level=557;advance=50}>,<{unitId=251296;level=557;advance=51}>,config/portrait/jinglingtouxiang1/img_254_xyw@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,557,1241,1241,,,,3,<<13;1;9%>>,{gold=315000;451=30;452=20},<<gold;315000;1>;<451;30;1>;<452;20;1>>,{gold=7900;451=2;libs=<110;111>},<<gold;7900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
