1692,道馆5_难度3,80425,,12,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1693,道馆5_难度3,80426,,1,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1694,道馆5_难度3,80426,,2,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1695,道馆5_难度3,80426,,3,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1696,道馆5_难度3,80426,,4,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1697,道馆5_难度3,80426,,5,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1698,道馆5_难度3,80426,,6,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1699,道馆5_难度3,80426,,7,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1700,道馆5_难度3,80426,,8,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1701,道馆5_难度3,80426,,9,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1702,道馆5_难度3,80426,,10,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1703,道馆5_难度3,80426,,11,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1704,道馆5_难度3,80426,,12,<3.23;2.74>,<1.27;1.42>,<1.27;1.42>,<1.69;1.45>,<1.69;1.45>,<0.96;0.96>,,,,,,
1705,道馆5_难度4,80431,{12=1.1},1,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1706,道馆5_难度4,80431,{12=1.1},2,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1707,道馆5_难度4,80431,{12=1.1},3,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1708,道馆5_难度4,80431,{12=1.1},4,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1709,道馆5_难度4,80431,{12=1.1},5,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1710,道馆5_难度4,80431,{12=1.1},6,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1711,道馆5_难度4,80431,{12=1.1},7,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1712,道馆5_难度4,80431,{12=1.1},8,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1713,道馆5_难度4,80431,{12=1.1},9,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1714,道馆5_难度4,80431,{12=1.1},10,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1715,道馆5_难度4,80431,{12=1.1},11,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1716,道馆5_难度4,80431,{12=1.1},12,<7.72;6.56>,<3.05;3.4>,<3.05;3.4>,<4.05;3.47>,<4.05;3.47>,<1.27;1.27>,,,,,,
1717,道馆5_难度4,80432,{11=1.1},1,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1718,道馆5_难度4,80432,{11=1.1},2,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1719,道馆5_难度4,80432,{11=1.1},3,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1720,道馆5_难度4,80432,{11=1.1},4,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1721,道馆5_难度4,80432,{11=1.1},5,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1722,道馆5_难度4,80432,{11=1.1},6,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1723,道馆5_难度4,80432,{11=1.1},7,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1724,道馆5_难度4,80432,{11=1.1},8,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1725,道馆5_难度4,80432,{11=1.1},9,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1726,道馆5_难度4,80432,{11=1.1},10,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1727,道馆5_难度4,80432,{11=1.1},11,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1728,道馆5_难度4,80432,{11=1.1},12,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1729,道馆5_难度4,80433,{11=1.1},1,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1730,道馆5_难度4,80433,{11=1.1},2,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1731,道馆5_难度4,80433,{11=1.1},3,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1732,道馆5_难度4,80433,{11=1.1},4,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1733,道馆5_难度4,80433,{11=1.1},5,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1734,道馆5_难度4,80433,{11=1.1},6,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1735,道馆5_难度4,80433,{11=1.1},7,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1736,道馆5_难度4,80433,{11=1.1},8,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1737,道馆5_难度4,80433,{11=1.1},9,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1738,道馆5_难度4,80433,{11=1.1},10,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1739,道馆5_难度4,80433,{11=1.1},11,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1740,道馆5_难度4,80433,{11=1.1},12,<4.46;3.79>,<1.76;1.96>,<1.76;1.96>,<2.34;2.01>,<2.34;2.01>,<0.99;0.99>,,,,,,
1741,道馆5_难度4,80434,{11=1.3},1,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1742,道馆5_难度4,80434,{11=1.3},2,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1743,道馆5_难度4,80434,{11=1.3},3,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1744,道馆5_难度4,80434,{11=1.3},4,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1745,道馆5_难度4,80434,{11=1.3},5,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1746,道馆5_难度4,80434,{11=1.3},6,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1747,道馆5_难度4,80434,{11=1.3},7,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1748,道馆5_难度4,80434,{11=1.3},8,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1749,道馆5_难度4,80434,{11=1.3},9,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1750,道馆5_难度4,80434,{11=1.3},10,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1751,道馆5_难度4,80434,{11=1.3},11,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1752,道馆5_难度4,80434,{11=1.3},12,<10.87;9.24>,<4.29;4.78>,<4.29;4.78>,<5.71;4.89>,<5.71;4.89>,<1.13;1.13>,,,,,,
1753,道馆5_难度4,80435,,1,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1754,道馆5_难度4,80435,,2,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1755,道馆5_难度4,80435,,3,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1756,道馆5_难度4,80435,,4,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1757,道馆5_难度4,80435,,5,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1758,道馆5_难度4,80435,,6,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1759,道馆5_难度4,80435,,7,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1760,道馆5_难度4,80435,,8,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1761,道馆5_难度4,80435,,9,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1762,道馆5_难度4,80435,,10,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1763,道馆5_难度4,80435,,11,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1764,道馆5_难度4,80435,,12,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1765,道馆5_难度4,80436,,1,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1766,道馆5_难度4,80436,,2,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1767,道馆5_难度4,80436,,3,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1768,道馆5_难度4,80436,,4,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1769,道馆5_难度4,80436,,5,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1770,道馆5_难度4,80436,,6,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1771,道馆5_难度4,80436,,7,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1772,道馆5_难度4,80436,,8,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1773,道馆5_难度4,80436,,9,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1774,道馆5_难度4,80436,,10,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1775,道馆5_难度4,80436,,11,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1776,道馆5_难度4,80436,,12,<3.88;3.29>,<1.53;1.71>,<1.53;1.71>,<2.03;1.74>,<2.03;1.74>,<0.99;0.99>,,,,,,
1777,道馆5_难度5,80441,{11=1.2},1,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1778,道馆5_难度5,80441,{11=1.2},2,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1779,道馆5_难度5,80441,{11=1.2},3,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1780,道馆5_难度5,80441,{11=1.2},4,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1781,道馆5_难度5,80441,{11=1.2},5,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1782,道馆5_难度5,80441,{11=1.2},6,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1783,道馆5_难度5,80441,{11=1.2},7,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1784,道馆5_难度5,80441,{11=1.2},8,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1785,道馆5_难度5,80441,{11=1.2},9,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1786,道馆5_难度5,80441,{11=1.2},10,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1787,道馆5_难度5,80441,{11=1.2},11,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1788,道馆5_难度5,80441,{11=1.2},12,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1789,道馆5_难度5,80442,{11=1.1},1,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1790,道馆5_难度5,80442,{11=1.1},2,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1791,道馆5_难度5,80442,{11=1.1},3,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1792,道馆5_难度5,80442,{11=1.1},4,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1793,道馆5_难度5,80442,{11=1.1},5,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1794,道馆5_难度5,80442,{11=1.1},6,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1795,道馆5_难度5,80442,{11=1.1},7,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1796,道馆5_难度5,80442,{11=1.1},8,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1797,道馆5_难度5,80442,{11=1.1},9,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1798,道馆5_难度5,80442,{11=1.1},10,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1799,道馆5_难度5,80442,{11=1.1},11,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1800,道馆5_难度5,80442,{11=1.1},12,<4.53;3.85>,<1.79;1.99>,<1.79;1.99>,<2.38;2.04>,<2.38;2.04>,<1.05;1.05>,,,,,,
1801,道馆5_难度5,80443,{8=1.1},1,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1802,道馆5_难度5,80443,{8=1.1},2,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1803,道馆5_难度5,80443,{8=1.1},3,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1804,道馆5_难度5,80443,{8=1.1},4,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1805,道馆5_难度5,80443,{8=1.1},5,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1806,道馆5_难度5,80443,{8=1.1},6,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1807,道馆5_难度5,80443,{8=1.1},7,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1808,道馆5_难度5,80443,{8=1.1},8,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1809,道馆5_难度5,80443,{8=1.1},9,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1810,道馆5_难度5,80443,{8=1.1},10,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1811,道馆5_难度5,80443,{8=1.1},11,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1812,道馆5_难度5,80443,{8=1.1},12,<8.56;7.27>,<3.38;3.76>,<3.38;3.76>,<4.49;3.85>,<4.49;3.85>,<1.23;1.23>,,,,,,
1813,道馆5_难度5,80444,{11=1.1},1,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1814,道馆5_难度5,80444,{11=1.1},2,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1815,道馆5_难度5,80444,{11=1.1},3,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1816,道馆5_难度5,80444,{11=1.1},4,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1817,道馆5_难度5,80444,{11=1.1},5,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1818,道馆5_难度5,80444,{11=1.1},6,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1819,道馆5_难度5,80444,{11=1.1},7,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1820,道馆5_难度5,80444,{11=1.1},8,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1821,道馆5_难度5,80444,{11=1.1},9,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1822,道馆5_难度5,80444,{11=1.1},10,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1823,道馆5_难度5,80444,{11=1.1},11,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1824,道馆5_难度5,80444,{11=1.1},12,<14.37;12.22>,<5.68;6.32>,<5.68;6.32>,<7.55;6.47>,<7.55;6.47>,<1.86;1.86>,,,,,,
1825,道馆5_难度5,80445,,1,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1826,道馆5_难度5,80445,,2,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1827,道馆5_难度5,80445,,3,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1828,道馆5_难度5,80445,,4,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1829,道馆5_难度5,80445,,5,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1830,道馆5_难度5,80445,,6,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1831,道馆5_难度5,80445,,7,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1832,道馆5_难度5,80445,,8,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1833,道馆5_难度5,80445,,9,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1834,道馆5_难度5,80445,,10,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1835,道馆5_难度5,80445,,11,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1836,道馆5_难度5,80445,,12,<1.76;1.5>,<0.7;0.78>,<0.7;0.78>,<0.92;0.79>,<0.92;0.79>,<1.05;1.05>,,,,,,
1837,道馆5_难度5,80446,,1,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1838,道馆5_难度5,80446,,2,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1839,道馆5_难度5,80446,,3,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1840,道馆5_难度5,80446,,4,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1841,道馆5_难度5,80446,,5,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1842,道馆5_难度5,80446,,6,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1843,道馆5_难度5,80446,,7,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1844,道馆5_难度5,80446,,8,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1845,道馆5_难度5,80446,,9,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1846,道馆5_难度5,80446,,10,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1847,道馆5_难度5,80446,,11,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1848,道馆5_难度5,80446,,12,<5.03;4.28>,<1.99;2.21>,<1.99;2.21>,<2.64;2.26>,<2.64;2.26>,<1.05;1.05>,,,,,,
1849,道馆5_难度6_NPC,80451,{11=1.1},1,<2.13;1.81>,<0.84;0.94>,<0.84;0.94>,<1.12;0.96>,<1.12;0.96>,<0.91;0.91>,,,,,,
1850,道馆5_难度6_NPC,80451,{11=1.1},2,<2.13;1.81>,<0.84;0.94>,<0.84;0.94>,<1.12;0.96>,<1.12;0.96>,<0.91;0.91>,,,,,,
