变量名,attrNum4,attrType4,attrNum3,attrType3,attrNum2,exp,attrType2,attrNum1,attrType1,natureType,level,awakeSeqID,zawakeID,attrAddType,viceHeldItem,skillID,attrNum5,attrType5,costItemMap,extraScene,extraAttrs,nvalue,activeReq,__version
2051103,138,9,198,8,198,75,7,993,1,,3,1,1951,,,,138,10,{51951=5;59002=5;gold=210000},,,,,
2051104,139,9,200,8,200,75,7,1003,1,,4,1,1951,,,,139,10,{51951=5;59002=5;gold=240000},<0>,{1=3%},,,
2051105,140,9,202,8,202,75,7,1013,1,,5,1,1951,,,,140,10,{51951=6;59002=6;gold=270000},,,,,
2051106,142,9,204,8,204,75,7,1023,1,,6,1,1951,,,,142,10,{51951=6;59002=6;gold=300000},,,,,
2051107,143,9,206,8,206,75,7,1032,1,,7,1,1951,,,,143,10,{501=1;51951=7;59002=7;gold=330000},,,,,
2051108,144,9,208,8,208,75,7,1042,1,,8,1,1951,,,,144,10,{501=1;51951=7;59002=7;gold=360000},<0>,{24=300;25=300},,,
2051201,149,9,213,8,213,90,7,1071,1,,1,2,1951,,,,149,10,{51951=6;59002=6;gold=230000},,,,,
2051202,150,9,216,8,216,90,7,1082,1,,2,2,1951,,,,150,10,{51951=6;59002=6;gold=270000},,,,,
2051203,151,9,218,8,218,90,7,1093,1,,3,2,1951,,,,151,10,{51951=7;59002=7;gold=320000},,,,,
2051204,153,9,220,8,220,90,7,1104,1,,4,2,1951,,,,153,10,{51951=7;59002=7;gold=360000},<0>,{7=3%;8=3%},,,
2051205,154,9,222,8,222,90,7,1114,1,,5,2,1951,,,,154,10,{501=1;51951=8;59002=8;gold=410000},,,,,
2051206,156,9,224,8,224,90,7,1125,1,,6,2,1951,,,,156,10,{501=1;51951=8;59002=8;gold=450000},,,,,
2051207,157,9,226,8,226,90,7,1136,1,,7,2,1951,,,,157,10,{501=1;51951=9;59002=9;gold=500000},,,,,
2051208,159,9,228,8,228,90,7,1146,1,,8,2,1951,,,79001,159,10,{501=1;51951=9;59002=9;gold=540000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
2051301,162,9,233,8,233,105,7,1169,1,,1,3,1951,,,,162,10,{51951=7;59002=7;gold=350000},,,,,
2051302,164,9,235,8,235,105,7,1180,1,,2,3,1951,,,,164,10,{51951=7;59002=7;gold=410000},,,,,
2051303,165,9,237,8,237,105,7,1192,1,,3,3,1951,,,,165,10,{501=1;51951=8;59002=8;gold=480000},,,,,
2051304,167,9,240,8,240,105,7,1204,1,,4,3,1951,,,,167,10,{501=1;51951=8;59002=8;gold=540000},<2;12>,{24=500;25=500},,,
2051305,168,9,242,8,242,105,7,1216,1,,5,3,1951,,,,168,10,{501=1;51951=9;59002=9;gold=620000},,,,,
2051306,170,9,244,8,244,105,7,1227,1,,6,3,1951,,,,170,10,{501=1;51951=9;59002=9;gold=680000},,,,,
2051307,172,9,247,8,247,105,7,1239,1,,7,3,1951,,,,172,10,{501=1;51951=10;59002=10;gold=750000},,,,,
2051308,173,9,249,8,249,105,7,1251,1,,8,3,1951,,,79002,173,10,{223=1;501=1;51951=10;59002=10;gold=810000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
2051401,176,9,252,8,252,120,7,1266,1,,1,4,1951,,,,176,10,{51951=9;59002=9;gold=530000},,,,,
2051402,177,9,255,8,255,120,7,1279,1,,2,4,1951,,,,177,10,{51951=9;59002=9;gold=620000},,,,,
2051403,179,9,257,8,257,120,7,1292,1,,3,4,1951,,,,179,10,{501=1;51951=10;59002=10;gold=720000},,,,,
2051404,181,9,260,8,260,120,7,1304,1,,4,4,1951,,,,181,10,{501=1;51951=10;59002=10;gold=810000},<0>,{14=300;16=300},,,
2051405,183,9,262,8,262,120,7,1317,1,,5,4,1951,,,,183,10,{501=2;51951=11;59002=11;gold=930000},,,,,
2051406,184,9,265,8,265,120,7,1330,1,,6,4,1951,,,,184,10,{501=2;51951=11;59002=11;gold=1020000},<0>,{91=300},,,
2051407,186,9,267,8,267,120,7,1342,1,,7,4,1951,,,,186,10,{233=1;501=2;51951=12;59002=12;gold=1130000},,,,,
2051408,188,9,270,8,270,120,7,1355,1,,8,4,1951,,,79004,188,10,{501=2;2152=1;51951=12;59002=12;gold=1220000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
2051501,196,9,281,8,281,150,7,1412,1,,1,5,1951,,,,196,10,{502=2;51951=10;59002=10;gold=800000},,,,,
2051502,198,9,284,8,284,150,7,1426,1,,2,5,1951,,,,198,10,{502=2;51951=10;59002=10;gold=930000},,,,,
2051503,200,9,287,8,287,150,7,1441,1,,3,5,1951,,,,200,10,{501=1;502=2;51951=11;59002=11;gold=1080000},,,,,
2051504,202,9,290,8,290,150,7,1455,1,,4,5,1951,,,,202,10,{501=2;502=2;51951=11;59002=11;gold=1220000},<6;10>,{14=500;16=500},,,
2051505,204,9,293,8,293,150,7,1469,1,,5,5,1951,,,,204,10,{501=2;502=2;51951=12;59002=12;gold=1400000},,,,,
2051506,206,9,295,8,295,150,7,1483,1,,6,5,1951,,,,206,10,{501=2;502=3;51951=12;59002=12;gold=1530000},,,,,
2051507,207,9,298,8,298,150,7,1497,1,,7,5,1951,,,,207,10,{501=2;502=3;51951=13;59002=13;gold=1700000},,,,,
2051508,209,9,301,8,301,150,7,1511,1,,8,5,1951,,,,209,10,{203=1;213=1;51951=13;59002=13;gold=1830000},<0>,{22=300;23=300},,,
2051601,223,9,320,8,320,188,7,1607,1,,1,6,1951,,,,223,10,{502=2;51951=11;59002=11;gold=1200000},,,,,
2051602,225,9,323,8,323,188,7,1623,1,,2,6,1951,,,,225,10,{502=2;51951=11;59002=11;gold=1400000},,,,,
2051603,227,9,327,8,327,188,7,1639,1,,3,6,1951,,,,227,10,{501=2;502=3;51951=12;59002=12;gold=1620000},,,,,
2051604,229,9,330,8,330,188,7,1655,1,,4,6,1951,,,,229,10,{501=2;502=3;51951=12;59002=12;gold=1830000},<13>,{22=800;23=800},,,
2051605,232,9,333,8,333,188,7,1671,1,,5,6,1951,,,,232,10,{501=3;502=3;51951=13;59002=13;gold=2100000},,,,,
2051606,234,9,336,8,336,188,7,1687,1,,6,6,1951,,,,234,10,{501=3;502=3;51951=13;59002=13;gold=2300000},<0>,{13=3%},,,
2051607,236,9,339,8,339,188,7,1704,1,,7,6,1951,,,,236,10,{501=3;502=4;2152=1;51951=14;59002=14;gold=2550000},,,,,
2051608,238,9,343,8,343,188,7,1720,1,,8,6,1951,,,79003,238,10,{501=3;502=4;2152=1;51951=14;59002=14;gold=2750000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
2051701,257,9,369,8,369,165,7,1851,1,,1,7,1951,,,,257,10,{502=2;59002=22;gold=1800000},,,,,
2051702,259,9,372,8,372,165,7,1869,1,,2,7,1951,,,,259,10,{502=2;59002=22;gold=2100000},,,,,
2051703,262,9,376,8,376,165,7,1888,1,,3,7,1951,,,,262,10,{501=1;502=2;59002=23;gold=2430000},,,,,
2051704,264,9,380,8,380,165,7,1906,1,,4,7,1951,,,,264,10,{501=2;502=2;59002=23;gold=2750000},<0>,{24=300;25=300},,,
2051705,267,9,383,8,383,165,7,1925,1,,5,7,1951,,,,267,10,{501=2;502=2;59002=25;gold=3150000},,,,,
2051706,269,9,387,8,387,165,7,1943,1,,6,7,1951,,,,269,10,{501=2;502=3;59002=25;gold=3450000},,,,,
2051707,272,9,391,8,391,165,7,1962,1,,7,7,1951,,,,272,10,{501=2;502=3;59002=27;gold=3830000},,,,,
2051708,274,9,394,8,394,165,7,1980,1,,8,7,1951,,,,274,10,{223=1;233=1;59002=27;gold=4130000},<0>,{22=500;23=500},,,
2051801,297,9,427,8,427,203,7,2143,1,,1,8,1951,,,,297,10,{502=2;59002=23;gold=2700000},,,,,
2051802,300,9,431,8,431,203,7,2164,1,,2,8,1951,,,,300,10,{502=2;59002=23;gold=3150000},,,,,
2051803,303,9,435,8,435,203,7,2186,1,,3,8,1951,,,,303,10,{501=2;502=3;59002=24;gold=3650000},,,,,
2051804,306,9,440,8,440,203,7,2207,1,,4,8,1951,,,,306,10,{501=2;502=3;59002=24;gold=4130000},<0>,{14=300;16=300},,,
2051805,309,9,444,8,444,203,7,2229,1,,5,8,1951,,,,309,10,{501=3;502=3;59002=26;gold=4730000},,,,,
2051806,312,9,448,8,448,203,7,2250,1,,6,8,1951,,,,312,10,{501=3;502=3;59002=26;gold=5180000},,,,,
2051807,315,9,452,8,452,203,7,2271,1,,7,8,1951,,,,315,10,{501=3;502=4;2152=1;59002=28;gold=5750000},,,,,
2051808,318,9,457,8,457,203,7,2293,1,,8,8,1951,,,,318,10,{19=100;501=3;502=4;2152=1;59002=28;gold=6200000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
2061101,183,9,263,8,263,150,7,1322,1,,1,1,1961,,,,183,10,{51961=4;59003=4;gold=230000},,,,,
2061102,185,9,266,8,266,150,7,1335,1,,2,1,1961,,,,185,10,{51961=4;59003=4;gold=270000},,,,,
2061103,187,9,268,8,268,150,7,1348,1,,3,1,1961,,,,187,10,{51961=5;59003=5;gold=320000},,,,,
2061104,188,9,271,8,271,150,7,1362,1,,4,1,1961,,,,188,10,{51961=5;59003=5;gold=360000},<0>,{1=3%},,,
2061105,190,9,274,8,274,150,7,1375,1,,5,1,1961,,,,190,10,{51961=6;59003=6;gold=410000},,,,,
2061106,192,9,276,8,276,150,7,1388,1,,6,1,1961,,,,192,10,{501=1;51961=6;59003=6;gold=450000},,,,,
2061107,194,9,279,8,279,150,7,1401,1,,7,1,1961,,,,194,10,{501=1;51961=7;59003=7;gold=500000},,,,,
2061108,196,9,281,8,281,150,7,1415,1,,8,1,1961,,,,196,10,{501=1;51961=7;59003=7;gold=540000},<0>,{24=300;25=300},,,
2061201,201,9,289,8,289,180,7,1454,1,,1,2,1961,,,,201,10,{51961=6;59003=6;gold=350000},,,,,
2061202,203,9,292,8,292,180,7,1469,1,,2,2,1961,,,,203,10,{51961=6;59003=6;gold=410000},,,,,
2061203,205,9,295,8,295,180,7,1483,1,,3,2,1961,,,,205,10,{501=1;51961=7;59003=7;gold=480000},,,,,
2061204,207,9,298,8,298,180,7,1498,1,,4,2,1961,,,,207,10,{501=1;51961=7;59003=7;gold=540000},<0>,{7=3%;8=3%},,,
2061205,209,9,301,8,301,180,7,1512,1,,5,2,1961,,,,209,10,{501=1;51961=8;59003=8;gold=620000},,,,,
2061206,211,9,304,8,304,180,7,1527,1,,6,2,1961,,,,211,10,{501=1;51961=8;59003=8;gold=680000},,,,,
2061207,213,9,307,8,307,180,7,1541,1,,7,2,1961,,,,213,10,{501=1;51961=9;59003=9;gold=750000},,,,,
2061208,215,9,310,8,310,180,7,1556,1,,8,2,1961,,,79001,215,10,{51961=9;59003=9;gold=810000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
2061301,220,9,316,8,316,210,7,1586,1,,1,3,1961,,,,220,10,{51961=7;59003=7;gold=530000},,,,,
2061302,222,9,319,8,319,210,7,1602,1,,2,3,1961,,,,222,10,{501=1;51961=7;59003=7;gold=620000},,,,,
2061303,224,9,322,8,322,210,7,1618,1,,3,3,1961,,,,224,10,{501=1;51961=8;59003=8;gold=720000},,,,,
2061304,226,9,325,8,325,210,7,1634,1,,4,3,1961,,,,226,10,{501=1;51961=8;59003=8;gold=810000},<2;12>,{24=500;25=500},,,
2061305,228,9,328,8,328,210,7,1650,1,,5,3,1961,,,,228,10,{501=1;51961=9;59003=9;gold=930000},,,,,
2061306,231,9,331,8,331,210,7,1666,1,,6,3,1961,,,,231,10,{501=1;51961=9;59003=9;gold=1020000},,,,,
2061307,233,9,335,8,335,210,7,1682,1,,7,3,1961,,,,233,10,{501=2;2152=1;51961=10;59003=10;gold=1130000},,,,,
2061308,235,9,338,8,338,210,7,1697,1,,8,3,1961,,,79002,235,10,{222=1;232=1;501=2;51961=10;59003=10;gold=1220000},,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},
2061401,238,9,342,8,342,240,7,1719,1,,1,4,1961,,,,238,10,{501=1;51961=9;59003=9;gold=800000},,,,,
2061402,240,9,345,8,345,240,7,1736,1,,2,4,1961,,,,240,10,{501=1;51961=9;59003=9;gold=930000},,,,,
2061403,243,9,349,8,349,240,7,1753,1,,3,4,1961,,,,243,10,{501=2;51961=10;59003=10;gold=1080000},,,,,
2061404,245,9,352,8,352,240,7,1770,1,,4,4,1961,,,,245,10,{501=2;51961=10;59003=10;gold=1220000},<0>,{14=300;16=300},,,
2061405,247,9,356,8,356,240,7,1787,1,,5,4,1961,,,,247,10,{501=2;51961=11;59003=11;gold=1400000},,,,,
2061406,250,9,359,8,359,240,7,1805,1,,6,4,1961,,,,250,10,{501=2;2152=1;51961=11;59003=11;gold=1530000},<0>,{91=300},,,
2061407,252,9,362,8,362,240,7,1822,1,,7,4,1961,,,,252,10,{501=2;2152=1;51961=12;59003=12;gold=1700000},,,,,
2061408,255,9,366,8,366,240,7,1839,1,,8,4,1961,,,79004,255,10,{202=1;212=1;51961=12;59003=12;gold=1830000},,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},
2061501,265,9,381,8,381,300,7,1917,1,,1,5,1961,,,,265,10,{501=2;521=2;51961=10;59003=10;gold=1200000},,,,,
2061502,268,9,385,8,385,300,7,1936,1,,2,5,1961,,,,268,10,{501=2;521=2;51961=10;59003=10;gold=1400000},,,,,
2061503,271,9,389,8,389,300,7,1955,1,,3,5,1961,,,,271,10,{501=2;521=2;51961=11;59003=11;gold=1620000},,,,,
2061504,273,9,393,8,393,300,7,1974,1,,4,5,1961,,,,273,10,{501=2;521=2;51961=11;59003=11;gold=1830000},<6;10>,{14=500;16=500},,,
2061505,276,9,397,8,397,300,7,1994,1,,5,5,1961,,,,276,10,{501=2;521=2;51961=12;59003=12;gold=2100000},,,,,
2061506,279,9,400,8,400,300,7,2013,1,,6,5,1961,,,,279,10,{501=3;521=3;51961=12;59003=12;gold=2300000},,,,,
2061507,281,9,404,8,404,300,7,2032,1,,7,5,1961,,,,281,10,{501=3;521=3;51961=13;59003=13;gold=2550000},,,,,
2061508,284,9,408,8,408,300,7,2051,1,,8,5,1961,,,,284,10,{222=1;232=1;51961=13;59003=13;gold=2750000},<0>,{22=300;23=300},,,
2061601,302,9,434,8,434,375,7,2181,1,,1,6,1961,,,,302,10,{501=2;521=2;51961=11;59003=11;gold=1800000},,,,,
2061602,305,9,438,8,438,375,7,2203,1,,2,6,1961,,,,305,10,{501=2;521=2;51961=11;59003=11;gold=2100000},,,,,
2061603,308,9,443,8,443,375,7,2225,1,,3,6,1961,,,,308,10,{501=2;521=3;51961=12;59003=12;gold=2430000},,,,,
2061604,311,9,447,8,447,375,7,2247,1,,4,6,1961,,,,311,10,{501=2;521=3;51961=12;59003=12;gold=2750000},<13>,{22=800;23=800},,,
2061605,314,9,451,8,451,375,7,2269,1,,5,6,1961,,,,314,10,{501=3;521=3;51961=13;59003=13;gold=3150000},,,,,
2061606,317,9,456,8,456,375,7,2290,1,,6,6,1961,,,,317,10,{501=3;521=3;51961=13;59003=13;gold=3450000},<0>,{13=3%},,,
2061607,320,9,460,8,460,375,7,2312,1,,7,6,1961,,,,320,10,{202=1;212=1;2153=1;51961=14;59003=14;gold=3830000},,,,,
2061608,323,9,464,8,464,375,7,2334,1,,8,6,1961,,,79003,323,10,{501=6;521=8;2153=1;51961=14;59003=14;gold=4130000},,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},
2061701,348,9,500,8,500,330,7,2512,1,,1,7,1961,,,,348,10,{501=2;521=2;59003=22;gold=2700000},,,,,
2061702,351,9,505,8,505,330,7,2537,1,,2,7,1961,,,,351,10,{501=2;521=2;59003=22;gold=3150000},,,,,
2061703,355,9,510,8,510,330,7,2562,1,,3,7,1961,,,,355,10,{501=2;521=2;59003=23;gold=3650000},,,,,
2061704,358,9,515,8,515,330,7,2587,1,,4,7,1961,,,,358,10,{501=2;521=2;59003=23;gold=4130000},<0>,{24=300;25=300},,,
2061705,362,9,520,8,520,330,7,2612,1,,5,7,1961,,,,362,10,{501=2;521=2;59003=25;gold=4730000},,,,,
2061706,365,9,525,8,525,330,7,2637,1,,6,7,1961,,,,365,10,{501=3;521=3;59003=25;gold=5180000},,,,,
2061707,369,9,530,8,530,330,7,2663,1,,7,7,1961,,,,369,10,{501=3;521=3;59003=27;gold=5750000},,,,,
2061708,372,9,535,8,535,330,7,2688,1,,8,7,1961,,,,372,10,{222=1;232=1;59003=27;gold=6200000},<0>,{22=500;23=500},,,
2061801,403,9,579,8,579,405,7,2908,1,,1,8,1961,,,,403,10,{501=2;521=2;59003=23;gold=4050000},,,,,
2061802,407,9,584,8,584,405,7,2937,1,,2,8,1961,,,,407,10,{501=2;521=2;59003=23;gold=4730000},,,,,
2061803,411,9,590,8,590,405,7,2967,1,,3,8,1961,,,,411,10,{501=2;521=3;59003=24;gold=5480000},,,,,
2061804,415,9,596,8,596,405,7,2996,1,,4,8,1961,,,,415,10,{501=2;521=3;59003=24;gold=6200000},<0>,{14=300;16=300},,,
2061805,419,9,602,8,602,405,7,3025,1,,5,8,1961,,,,419,10,{501=3;521=3;59003=26;gold=7100000},,,,,
2061806,423,9,608,8,608,405,7,3054,1,,6,8,1961,,,,423,10,{501=3;521=3;59003=26;gold=7770000},,,,,
2061807,427,9,613,8,613,405,7,3083,1,,7,8,1961,,,,427,10,{202=1;212=1;2153=1;59003=28;gold=8630000},,,,,
2061808,431,9,619,8,619,405,7,3112,1,,8,8,1961,,,,431,10,{19=150;501=6;521=8;2153=1;59003=28;gold=9300000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},
2062101,231,9,333,8,333,200,7,1669,1,,1,1,1962,,,,231,10,{51961=6;59003=6;gold=580000},,,,,
2062102,233,9,336,8,336,200,7,1686,1,,2,1,1962,,,,233,10,{51961=6;59003=6;gold=680000},,,,,
2062103,236,9,340,8,340,200,7,1702,1,,3,1,1962,,,,236,10,{51961=8;59003=8;gold=800000},,,,,
2062104,238,9,343,8,343,200,7,1719,1,,4,1,1962,,,,238,10,{51961=8;59003=8;gold=900000},<0>,{1=3%},,,
2062105,240,9,346,8,346,200,7,1736,1,,5,1,1962,,,,240,10,{51961=10;59003=10;gold=1030000},,,,,
2062106,243,9,350,8,350,200,7,1752,1,,6,1,1962,,,,243,10,{501=2;51961=10;59003=10;gold=1130000},,,,,
2062107,245,9,353,8,353,200,7,1769,1,,7,1,1962,,,,245,10,{501=2;51961=11;59003=11;gold=1250000},,,,,
2062108,247,9,356,8,356,200,7,1786,1,,8,1,1962,,,,247,10,{501=2;51961=11;59003=11;gold=1350000},<0>,{24=300;25=300},,,
2062201,254,9,366,8,366,240,7,1836,1,,1,2,1962,,,,254,10,{51961=10;59003=10;gold=880000},,,,,
2062202,257,9,370,8,370,240,7,1854,1,,2,2,1962,,,,257,10,{51961=10;59003=10;gold=1030000},,,,,
2062203,259,9,374,8,374,240,7,1873,1,,3,2,1962,,,,259,10,{501=2;51961=11;59003=11;gold=1200000},,,,,
2062204,262,9,377,8,377,240,7,1891,1,,4,2,1962,,,,262,10,{501=2;51961=11;59003=11;gold=1350000},<0>,{7=3%;8=3%},,,
2062205,264,9,381,8,381,240,7,1909,1,,5,2,1962,,,,264,10,{501=2;51961=13;59003=13;gold=1550000},,,,,
2062206,267,9,385,8,385,240,7,1928,1,,6,2,1962,,,,267,10,{501=2;51961=13;59003=13;gold=1700000},,,,,
2062207,269,9,388,8,388,240,7,1946,1,,7,2,1962,,,,269,10,{501=2;51961=14;59003=14;gold=1880000},,,,,
2062208,272,9,392,8,392,240,7,1964,1,,8,2,1962,,,79001,272,10,{51961=14;59003=14;gold=2030000},,,,{effort=7;equipAwakeSum=4;equipStarSum=8;zawakeStage=108},
2062301,277,9,400,8,400,280,7,2003,1,,1,3,1962,,,,277,10,{51961=11;59003=11;gold=1330000},,,,,
2062302,280,9,404,8,404,280,7,2023,1,,2,3,1962,,,,280,10,{501=2;51961=11;59003=11;gold=1550000},,,,,
2062303,283,9,408,8,408,280,7,2043,1,,3,3,1962,,,,283,10,{501=2;51961=13;59003=13;gold=1800000},,,,,
2062304,286,9,412,8,412,280,7,2063,1,,4,3,1962,,,,286,10,{501=2;51961=13;59003=13;gold=2030000},<2;12>,{24=500;25=500},,,
2062305,288,9,416,8,416,280,7,2083,1,,5,3,1962,,,,288,10,{501=2;51961=14;59003=14;gold=2330000},,,,,
2062306,291,9,420,8,420,280,7,2103,1,,6,3,1962,,,,291,10,{501=2;51961=14;59003=14;gold=2550000},,,,,
2062307,294,9,424,8,424,280,7,2123,1,,7,3,1962,,,,294,10,{501=3;2152=2;51961=16;59003=16;gold=2830000},,,,,
2062308,297,9,428,8,428,280,7,2143,1,,8,3,1962,,,79002,297,10,{222=2;232=2;501=3;51961=16;59003=16;gold=3050000},,,,{advance=15;goodFeel=200;star=9;zawakeStage=208},
2062401,300,9,433,8,433,320,7,2170,1,,1,4,1962,,,,300,10,{501=2;51961=14;59003=14;gold=2000000},,,,,
2062402,303,9,437,8,437,320,7,2191,1,,2,4,1962,,,,303,10,{501=2;51961=14;59003=14;gold=2330000},,,,,
2062403,306,9,442,8,442,320,7,2213,1,,3,4,1962,,,,306,10,{501=3;51961=16;59003=16;gold=2700000},,,,,
2062404,309,9,446,8,446,320,7,2235,1,,4,4,1962,,,,309,10,{501=3;51961=16;59003=16;gold=3050000},<0>,{14=300;16=300},,,
2062405,312,9,450,8,450,320,7,2256,1,,5,4,1962,,,,312,10,{501=3;51961=18;59003=18;gold=3500000},,,,,
2062406,315,9,455,8,455,320,7,2278,1,,6,4,1962,,,,315,10,{501=3;2152=2;51961=18;59003=18;gold=3830000},<0>,{91=300},,,
2062407,318,9,459,8,459,320,7,2300,1,,7,4,1962,,,,318,10,{501=3;2152=2;51961=19;59003=19;gold=4250000},,,,,
2062408,321,9,463,8,463,320,7,2322,1,,8,4,1962,,,79004,321,10,{202=2;212=2;51961=19;59003=19;gold=4580000},,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},
2062501,335,9,483,8,483,400,7,2420,1,,1,5,1962,,,,335,10,{501=3;521=3;51961=16;59003=16;gold=3000000},,,,,
2062502,338,9,488,8,488,400,7,2444,1,,2,5,1962,,,,338,10,{501=3;521=3;51961=16;59003=16;gold=3500000},,,,,
2062503,342,9,493,8,493,400,7,2468,1,,3,5,1962,,,,342,10,{501=3;521=3;51961=18;59003=18;gold=4050000},,,,,
2062504,345,9,497,8,497,400,7,2493,1,,4,5,1962,,,,345,10,{501=3;521=3;51961=18;59003=18;gold=4580000},<6;10>,{14=500;16=500},,,
2062505,348,9,502,8,502,400,7,2517,1,,5,5,1962,,,,348,10,{501=3;521=3;51961=19;59003=19;gold=5250000},,,,,
2062506,352,9,507,8,507,400,7,2541,1,,6,5,1962,,,,352,10,{501=5;521=5;51961=19;59003=19;gold=5750000},,,,,
2062507,355,9,512,8,512,400,7,2565,1,,7,5,1962,,,,355,10,{501=5;521=5;51961=21;59003=21;gold=6380000},,,,,
2062508,358,9,517,8,517,400,7,2589,1,,8,5,1962,,,,358,10,{222=2;232=2;51961=21;59003=21;gold=6880000},<0>,{22=300;23=300},,,
2062601,381,9,549,8,549,500,7,2754,1,,1,6,1962,,,,381,10,{501=3;521=3;51961=18;59003=18;gold=4500000},,,,,
2062602,385,9,555,8,555,500,7,2781,1,,2,6,1962,,,,385,10,{501=3;521=3;51961=18;59003=18;gold=5250000},,,,,
2062603,389,9,560,8,560,500,7,2809,1,,3,6,1962,,,,389,10,{501=3;521=5;51961=19;59003=19;gold=6080000},,,,,
2062604,393,9,566,8,566,500,7,2836,1,,4,6,1962,,,,393,10,{501=3;521=5;51961=19;59003=19;gold=6880000},<13>,{22=800;23=800},,,
2062605,396,9,571,8,571,500,7,2864,1,,5,6,1962,,,,396,10,{501=5;521=5;51961=21;59003=21;gold=7880000},,,,,
2062606,400,9,577,8,577,500,7,2892,1,,6,6,1962,,,,400,10,{501=5;521=5;51961=21;59003=21;gold=8630000},<0>,{13=3%},,,
2062607,404,9,582,8,582,500,7,2919,1,,7,6,1962,,,,404,10,{202=2;212=2;2153=2;51961=22;59003=22;gold=9580000},,,,,
2062608,408,9,588,8,588,500,7,2947,1,,8,6,1962,,,79003,408,10,{501=10;521=13;2153=2;51961=22;59003=22;gold=10330000},,,,{effort=11;equipAwakeSum=8;equipStarSum=18;zawakeStage=508},
2062701,439,9,633,8,633,440,7,3171,1,,1,7,1962,,,,439,10,{501=3;521=3;59003=35;gold=6750000},,,,,
2062702,443,9,639,8,639,440,7,3203,1,,2,7,1962,,,,443,10,{501=3;521=3;59003=35;gold=7880000},,,,,
2062703,448,9,645,8,645,440,7,3235,1,,3,7,1962,,,,448,10,{501=3;521=3;59003=37;gold=9130000},,,,,
2062704,452,9,652,8,652,440,7,3266,1,,4,7,1962,,,,452,10,{501=3;521=3;59003=37;gold=10330000},<0>,{24=300;25=300},,,
2062705,456,9,658,8,658,440,7,3298,1,,5,7,1962,,,,456,10,{501=3;521=3;59003=40;gold=11830000},,,,,
2062706,461,9,664,8,664,440,7,3330,1,,6,7,1962,,,,461,10,{501=5;521=5;59003=40;gold=12950000},,,,,
2062707,465,9,671,8,671,440,7,3361,1,,7,7,1962,,,,465,10,{501=5;521=5;59003=43;gold=14380000},,,,,
2062708,470,9,677,8,677,440,7,3393,1,,8,7,1962,,,,470,10,{222=2;232=2;59003=43;gold=15500000},<0>,{22=500;23=500},,,
2062801,508,9,733,8,733,540,7,3672,1,,1,8,1962,,,,508,10,{501=3;521=3;59003=37;gold=10130000},,,,,
2062802,513,9,740,8,740,540,7,3709,1,,2,8,1962,,,,513,10,{501=3;521=3;59003=37;gold=11830000},,,,,
2062803,518,9,747,8,747,540,7,3745,1,,3,8,1962,,,,518,10,{501=3;521=5;59003=38;gold=13700000},,,,,
2062804,523,9,755,8,755,540,7,3782,1,,4,8,1962,,,,523,10,{501=3;521=5;59003=38;gold=15500000},<0>,{14=300;16=300},,,
2062805,529,9,762,8,762,540,7,3819,1,,5,8,1962,,,,529,10,{501=5;521=5;59003=42;gold=17750000},,,,,
2062806,534,9,769,8,769,540,7,3855,1,,6,8,1962,,,,534,10,{501=5;521=5;59003=42;gold=19430000},,,,,
2062807,539,9,777,8,777,540,7,3892,1,,7,8,1962,,,,539,10,{202=2;212=2;2153=2;59003=45;gold=21580000},,,,,
2062808,544,9,784,8,784,540,7,3929,1,,8,8,1962,,,,544,10,{19=300;501=10;521=13;2153=2;59003=45;gold=23250000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=20;nvalueSum=180;zawakeStage=708},
2071101,183,9,263,8,263,150,7,1322,1,,1,1,1971,,,,183,10,{51971=4;59003=4;gold=230000},,,,,
2071102,185,9,266,8,266,150,7,1335,1,,2,1,1971,,,,185,10,{51971=4;59003=4;gold=270000},,,,,
2071103,187,9,268,8,268,150,7,1348,1,,3,1,1971,,,,187,10,{51971=5;59003=5;gold=320000},,,,,
2071104,188,9,271,8,271,150,7,1362,1,,4,1,1971,,,,188,10,{51971=5;59003=5;gold=360000},<0>,{1=3%},,,
2071105,190,9,274,8,274,150,7,1375,1,,5,1,1971,,,,190,10,{51971=6;59003=6;gold=410000},,,,,
2071106,192,9,276,8,276,150,7,1388,1,,6,1,1971,,,,192,10,{501=1;51971=6;59003=6;gold=450000},,,,,
