变量名,zawakeID,_beizhu,awakeSeqID,pos,scale,awakeDes1,isOpen,unlockType1,unlockLimit1,unlockType2,unlockLimit2,__version
311104,3011,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=8;nvalueSum=140;zawakeStage=308},,,
311105,3011,,5,,,属性获得增强,,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,,
311106,3011,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=10;zawakeStage=508},,,
311107,3011,,7,,,属性获得增强,,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,,
311108,3011,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=12;nvalueSum=160;zawakeStage=708},,,
312101,3021,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
312102,3021,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
312103,3021,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
312104,3021,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
312105,3021,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
312106,3021,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
312107,3021,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
312108,3021,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
315101,3051,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
315102,3051,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
315103,3051,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
315104,3051,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
315105,3051,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
315106,3051,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
315107,3051,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
315108,3051,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
324101,3141,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
324102,3141,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
324103,3141,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
324104,3141,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
324105,3141,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
324106,3141,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
324107,3141,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
324108,3141,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
325101,3151,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
325102,3151,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
325103,3151,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
325104,3151,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
325105,3151,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
325106,3151,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
325107,3151,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
325108,3151,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
326101,3161,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
326102,3161,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
326103,3161,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
326104,3161,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
326105,3161,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
326106,3161,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
326107,3161,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
326108,3161,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
327101,3171,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
327102,3171,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
327103,3171,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
327104,3171,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
327105,3171,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
327106,3171,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
327107,3171,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
327108,3171,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
328101,3181,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
328102,3181,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
328103,3181,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
328104,3181,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
328105,3181,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
328106,3181,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
328107,3181,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
328108,3181,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
329101,3191,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
329102,3191,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
329103,3191,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
329104,3191,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
329105,3191,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
329106,3191,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
329107,3191,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
329108,3191,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
330101,3201,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
330102,3201,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
330103,3201,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
330104,3201,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
330105,3201,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
330106,3201,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
330107,3201,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
330108,3201,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
331101,3211,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
331102,3211,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
331103,3211,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
331104,3211,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
331105,3211,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
331106,3211,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
331107,3211,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
331108,3211,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
332101,3221,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
332102,3221,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
332103,3221,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
332104,3221,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
332105,3221,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
332106,3221,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
332107,3221,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
332108,3221,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
333101,3231,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
333102,3231,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
333103,3231,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
333104,3231,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
333105,3231,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
333106,3231,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
333107,3231,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
333108,3231,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
334101,3241,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
334102,3241,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
334103,3241,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
334104,3241,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
334105,3241,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
334106,3241,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
334107,3241,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
334108,3241,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
334201,3242,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
334202,3242,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=4;equipStarSum=8;zawakeStage=108},,,
334203,3242,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=200;star=9;zawakeStage=208},,,
334204,3242,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
334205,3242,,5,,,属性获得增强,,,{advance=17;goodFeel=300;star=10;zawakeStage=408},,,
334206,3242,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=8;equipStarSum=18;zawakeStage=508},,,
334207,3242,,7,,,属性获得增强,,,{advance=19;goodFeel=400;star=11;zawakeStage=608},,,
334208,3242,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=180;zawakeStage=708},,,
334301,3243,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
334302,3243,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=4;equipStarSum=8;zawakeStage=108},,,
334303,3243,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=200;star=9;zawakeStage=208},,,
334304,3243,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
334305,3243,,5,,,属性获得增强,,,{advance=17;goodFeel=300;star=10;zawakeStage=408},,,
334306,3243,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=8;equipStarSum=18;zawakeStage=508},,,
334307,3243,,7,,,属性获得增强,,,{advance=19;goodFeel=400;star=11;zawakeStage=608},,,
334308,3243,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=180;zawakeStage=708},,,
335101,3251,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
335102,3251,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
335103,3251,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
335104,3251,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
335105,3251,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
335106,3251,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
335107,3251,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
335108,3251,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
336101,3261,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
336102,3261,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
336103,3261,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
336104,3261,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
336105,3261,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
336106,3261,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
336107,3261,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
336108,3261,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
337101,3271,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
337102,3271,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
337103,3271,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
337104,3271,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
337105,3271,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
337106,3271,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
337107,3271,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
337108,3271,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
338101,3281,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
338102,3281,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
338103,3281,,3,,,小技能获得强化提升!,,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,,
338104,3281,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=8;nvalueSum=140;zawakeStage=308},,,
338105,3281,,5,,,属性获得增强,,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,,
338106,3281,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=10;zawakeStage=508},,,
338107,3281,,7,,,属性获得增强,,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,,
338108,3281,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=12;nvalueSum=160;zawakeStage=708},,,
339101,3291,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
339102,3291,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
339103,3291,,3,,,小技能获得强化提升!,,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,,
339104,3291,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=8;nvalueSum=140;zawakeStage=308},,,
339105,3291,,5,,,属性获得增强,,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,,
339106,3291,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=10;zawakeStage=508},,,
339107,3291,,7,,,属性获得增强,,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,,
339108,3291,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=12;nvalueSum=160;zawakeStage=708},,,
340101,3301,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
340102,3301,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
340103,3301,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
340104,3301,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
340105,3301,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
340106,3301,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
340107,3301,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
340108,3301,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
344101,3341,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
344102,3341,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
344103,3341,,3,,,小技能获得强化提升!,,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,,
344104,3341,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=8;nvalueSum=140;zawakeStage=308},,,
344105,3341,,5,,,属性获得增强,,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,,
344106,3341,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=10;zawakeStage=508},,,
344107,3341,,7,,,属性获得增强,,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,,
344108,3341,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=12;nvalueSum=160;zawakeStage=708},,,
345101,3351,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
345102,3351,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
345103,3351,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
345104,3351,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
345105,3351,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
345106,3351,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
345107,3351,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
345108,3351,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
351101,3411,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
351102,3411,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
351103,3411,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
351104,3411,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
351105,3411,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
351106,3411,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
351107,3411,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
